url,title,channel_name,comment,category
eaHL8py-GTw,[백투베이직2022] 1강 베이스 메이크업을 처음 시작하는 여러분에게 l 이사배(RISABAE Makeup),RISABAE,초보과정을 n년째 보고있는 나...^^ ||| 2025ver.도 보고싶다ㅠㅠㅠㅠ ||| 속성 과외를 기대하며 1시간 30분에 30만원 내고 데일리 메이크업 수업 들었던 것보다 훨씬 자세하고 유익해요 ! 수많은 제품들과 추천 리뷰 등 정보의 홍수 속에서 저에게 찰떡인 제품을 추천 받아 시행착오를 줄이고자 샵에 가서 수업 들었는데.... 평 좋은 화장품 사용해보면서 얼굴형에 맞게 오랜 기간 고민하며 스스로 맞춰나가는게 베스트인듯 ! 저처럼 엄한데 돈 쓰지말고 이 영상 보면서 그 돈으로 찰떡인 화장품 찾아 쓰세요 제발 ^_ㅠ ||| 7:30 솜털이 일어난다는 이 부분 제스쳐 왤캐 좋졐ㅋㅋㅋㅋㅋㅋ 사배님 전반적으로 정말 전문적이고 차분하고 멋있으신데 가끔 이런 포인트들 너무 웃겨요 ||| 언니 ㅜㅜ 2025 버전으로 스킨케어부터 해주시면 안될까욥...😢,노하우/스타일
GFpEUL7buJ8,"수정화장 절대 이렇게 하지마세요,,,😱 #shorts",뷰드름 유튜버 인씨,"제 친구(수정학개론 교수님)께 배워온 방법❤ 짱입니다용 진짜!! 풀버전 영상👉🏻 https://youtu.be/quhZf4pbK6Y  피부 모공과 흉이 많은 이유는 아래 영상 봐주세요❤ https://youtu.be/k8OXhU5WeMA  👉🏻이 영상은 '유료광고'를 포함하지 않습니다 🥨인씨 유튜브 채널 : https://www.youtube.com/channel/UCrlUlicedicJ5mlibqC62Eg 🥨인씨 인스타그램 : https://www.instagram.com/incworld/ 🥨인씨 틱톡 : https://www.tiktok.com/@inssiinssi?la...  🥨인씨 이메일 : incworld@goldenwhales.co.kr  ----------------------------------  들뜸,갈라짐,끼임... 뭘 발라도 화장 들뜨는 이유!!😲 🔗https://youtu.be/DL6eUQXGkOc  더러운 벗겨짐❌ 화장 무조건 잘먹고 안뜨는 겉보속쫀 메이크업 방법 🔗https://youtu.be/8yHDsxo7suE ||| 이언니 속눈썹 표현이 너무 깔꼬롬해서 좋아 ||| 언니 피부도 좋아지셨고 화장실력도 진짜 많이 느셨네요 현실적으로 쓸수있는게 많아서 보기 좋아요 ||| 이렇게 필터 사용 안하시니 너무 신뢰 갑니다~~ ||| 티슈 두껍께 뜯어서 톡톡 두드려줘도 비슷하더라그요!!",노하우/스타일
zfsuOacB23s,물에 끄떡 없는 방수메이크업?💦 🍯뷰티꿀팁,룡지니,"이거 몇년 전에 유행하던건데 ㅋㅋㅋㅋ 실제로 해본결과 워팤 가서 파도풀 계속 타고 놀이기구도 타고 했으나 베이스 안무너짐...평소에는 과한데 물놀이 갈때는 이만한게 없음 ||| 헐 해봤는데 진짜 안묻어남 원래쓰던 파데,파우더 쓰고 30초 잠수하고 덴탈마스크 쓰고 노래 하나 따라불렀는데 묻어남도 없고 피부에 자국도 안남았어요  개미친 파우더 발라도 바로 묻어나는 타입인데 개미쳤다 고마워요 사랑해요 복받아요 번창해요 ||| 베이킹 메이크업의 새로운 응용이네요! 한 번 쯤 시도해 볼 만한 듯 ||| 피부 뒤집어져요 ㄹㅇ ||| 이번주에 캐비가는데 저에게 한줄기 빛같은 영상😢❤ 꼭 참고할게요!",노하우/스타일
ELxaWl6zTCw,얼굴이 작아보이는 잔머리커트🤍,차홍 CHAHONG,"저분은 모가 부드럽고 얇아서 촥 가라앉는게 가능함. 두껍고 곱슬이거나 완전 직모는 피하세요..제가 그렇거든요… 잔머리가 아니라 도깨비풀같아요 ||| 내가 본 잔머리 커트 중에 제일 자연스러움 진짜 ||| 이거 해봤는데 나처럼 M자 심한사람은 잔머리들 잘린채로 뒤로 넘어가있음... 아무리 드라이해도 고집 쥰내쎄서 내말 조또 안들음 스프레이 없으면 말짱 도토리묵 ||| 머리 결이 약한사람만 가능. 예전에 이런거 보고 했다가 와...ㅠㅠ... 6개월 울고, 일년 고생했다. 자신의 모질을 고려하고 해야함 ||| 그냥 이쁜 사람이잖아요 ㅜ",노하우/스타일
RfA4NGT0Z44,[백투베이직2022] 5강 쉽고 예쁘게 (틴트/립스틱) 바르기 l 이사배(RISABAE Makeup),RISABAE,"벌써 마지막이에요...?🥺 왜요 안돼요 글리터 바르는 법 립밤바르는 법 음.. 그리고.. 거울보는 법 음.. 숨쉬는 법..😣 ㅠㅠㅠㅠㅠ 몬가 왤케 아쉽져... 사배님 다른 영상도 너무 재밋지만 약간 진짜 유치원 선생님처럼 조근조근 세세하게 말해주는 게 너무 조앗눈디... 아쉬워서 안되겟어요. 정주행 갑니닷😆 ||| 마지막에 잘했다고 칭찬해주시는데 정말 기분이.. 뭐라고 말을 하기 어려운 기분이에요 안그래도 요즘 취준하면서 자존감도 깎이고 스스로 세상에서 가치가 없는 사람이라고 생각이 드는데... 사배님이 따뜻하게 아주 잘했다면서 북돋아주시는데 왜 눈물이나죠ㅠ 정말 감사합니다 더 열심히 살게요 ||| 요즘 뷰티유투버 진짜 많아서 이것저것 마니 봐도.. 여전히 여기가 명불허전이네요 역시 이사베 언니가 젤 쉽게 잘 가르쳐줌.. ||| 7:30 소리 귀여워요 ㅋㅋㅋㅋㅋ 중독성 있다 ||| 이렇게 한 과정 한 과정 자세하게 세세히 나눠서 설명해주시니... 잊고 있었던, 또 몰랐던 기초 팁 잘 알고 가요!! 사실 저한테 입술은 진짜 5초만에 음빠빠 하고 끝나는 파트였어서ㅋㅋㅋ 정말 넘넘 감사해요💕💕💕",노하우/스타일
oycKWZcQPHI,컨실러를 파운데이션으로 쓰면 생기는 일,뷰티메이크업,https://nsfd.cc/kfAZ3W8 카메라 앞에서 김소현 대놓고 꼽주는 남자 배우 ||| 근데 이거 얼굴에 땀 많이나는사람..하면 안됨 어? 괜찮은데?하고 나갔는데 모공 빡세게 다막아서 그날 얼굴 엉망진창됐음 ||| 무너질때 진짜 엉망진창으로 무너짐 ㅠㅠㅠㅠㅠ ||| 바른 직후는 괜찮겠지만 저렇게 두껍게 얹으면 1시간만 지나도 유분기 땜에 베이스 다 밀리고 무너질듯 ||| 하자마자는 괜찮죠  문제는 저러고 나가서 활동하는 동안에 난리가 난다는것이 문제ㅋㅋㅋㅋ,노하우/스타일
e5LFo9iMppw,의외로 모르는 꿀팁!! 전직 립모델이 알려주는 상세페이지 유리알 광택의 비밀🧐❤️,스칼렛 언니,제품 정보 궁금해요! ||| 아니 그렇게 많이 발라야되는구나... 어쩐지.. 나만 이상하게 발리는줄알고 꾸덕한거만 발랐는데.. 유리광..너 좀 어렵ㄷr.. ||| 입술이 엄청 예쁘다싶었는데 립모델이셨구낭 역시~ ||| 가끔 쇼츠에서 뜰때마다 친한언니 같아서 괜히 반갑고 그러네 ㅋㅋㅋㅋ 걍 이유없이 이 언니가 좋다ㅋㅋ;;; ||| 바르고 음파음파만 안해도 적당한 광택을 얻을 수 있습니다. 바르고 조금 시간 지나면 광택이 싸악 올라오니까 제발 유리알 바를 땐 음파음파 하지말기..,노하우/스타일
8gPCUdApv_o,"섀도우 절대 이렇게 바르지마세요,,,😱 #shorts",뷰드름 유튜버 인씨,"절대 하지 마세요~ 시리즈는 '과거의 저'와 같이 화장이 어려운 초보분들이 이해하기 쉽도록 만들어진 컨텐츠에요🧡놀랍게 저도 유튜브 하기 전 과거에는 저렇게 화장을 했답니다(?)ㅠ 누구나 첫화장에서 하기 쉬운 실수들이니 개선 방법에 집중해서 봐주시면 좋을것 같아요🤓  피부 모공과 흉이 많은 이유는 아래 영상 봐주세요 :) https://youtu.be/k8OXhU5WeMA  👉🏻이 영상은 '유료광고'를 포함하지 않습니다 🥨인씨 유튜브 채널 : https://www.youtube.com/channel/UCrlUlicedicJ5mlibqC62Eg 🥨인씨 인스타그램 : https://www.instagram.com/incworld/ 🥨인씨 틱톡 : https://www.tiktok.com/@inssiinssi?la...  🥨인씨 마켓 알림 서비스 : http://pf.kakao.com/_ZUZlxj 🥨인씨 이메일 : incworld@goldenwhales.co.kr  ----------------------------------  들뜸,갈라짐,끼임... 뭘 발라도 화장 들뜨는 이유!!😲 🔗https://youtu.be/DL6eUQXGkOc  더러운 벗겨짐❌ 화장 무조건 잘먹고 안뜨는 겉보속쫀 메이크업 방법 🔗https://youtu.be/8yHDsxo7suE ||| 저도 필터 없이 피부결 그대로 드러나는 영상이라 너무 도움된다고 말하고 싶었는데 다들 같은 생각이네요 ㅎㅎ 부끄러울수도 있구 더 예뻐보이고 싶으셨을수도 있는데 영상퀄리티를 위해 가감없이 드러내주셔서 감사합니다 ||| 보정 없는 메이크업 영상이라 너무좋네요. 타 유투버가 보정하는 줄 모르고 메이크업 영상보고 따라샀다가 실패한적 몇번있어서 빡치는1인 ||| 이 분 영상 젤 신뢰감 걍 사실밖에 음뜸 ||| 리얼 보정없이 진정성 있는 영상이라 더 와닿아요. 👍",노하우/스타일
-iHL7OoDuJ0,[백투베이직2022] 4강 아이메이크업 쉽게 따라하기 l 이사배(RISABAE Makeup),RISABAE,"이거 시리즈 보고 장비 다 똑같이 삿어요,, 브러쉬 하나도 없던 나..✨ 눈화장편도 넘 기다렷어요 눈빼고 화장하고 다녓어요 진짜루 ||| 아 처음 해보겠다고 야심차게 올리브영 다녀와서 의자 앉았는데 보고 다시 누워버림… 이이걸어떻게아침에다하고나가는거죠사람들은…?ㅠㅠ ||| 일타강사다...유치원 선생님처럼 엄청 쉽게 차근차근 알려주신다... ||| 언니 다음에는 무쌍들을 위한 아이메이크업도 올라오면 좋겠어용! 보통 무쌍 메이크업 하면 눈두덩이 살 하나도 없고 원래 눈 자체가 예쁘신 모델 분들 기준으로 한 방법들이 많아서 적용을 할 수가 없었거든요...기회가 된다면 진짜 주변에서 흔히 볼 수 있는 평범 그 자체! 무쌍 메이크업 보고 싶어용 👼 아이라인 그려도 눈뜨면 파묻히는 그런...ㅠ ||| 이사배님 입장에선 당연한 것들일 수 있을텐데 편안하고 꼼꼼하게 그리고 또 친절하게 잘 알려주시는듯…!",노하우/스타일
NaTqbOb-WvU,입 튀어나온 공주들의 컨투어링 법 #메이크업,김여인의 화장대,오 이거진짜 효과이써용 ||| 컨실러랑 립제품 정보 알수있을까요? ||| 저 남자인데 피부는 안하고 인중만 들어가 보이게 하고 싶은데 어떤 게 필요할까요 그럼?? 인중골만 그리면 되나요? ||| 제품이 뭔가용 ||| ㄷㅂ,노하우/스타일
MS7hM8Glhpg,💄 메이크업아티스트가 알려주는 쿠션 '무.조.건' 예쁘게 바르는 방법 (바르는 순서/양조절 꿀팁) #shorts,채우 Chaewoo,"광대가 고민이신분들은 아래 링크도 봐주세요 :-)  https://youtube.com/shorts/jOkBds8uLyQ?feature=share ||| 다음번 이렇게 하겠다고 마음먹어놓고 바로 쿠션 앞광대부터 찍어버림 ||| 조명안키고 이뿐척안해서 현실감쩔음 ||| 진짜로 얇게 바르고 안바르고 차이가 쩔어요... 피부상태도 큰 몫 하긴 하지만,,, 저는 클렌징오일로 각질, 피지 관리 꾸준히 하고 결 정리해주는 토너, 속보습 채워주는 세럼 잘 맞는거 쓰니까 쿠션 절대 안뜹니다...🌟 ||| 쿳션 무족껀 옙쁘게 바르는 방법 💞 선생님 말투가 귀에 넘므 챡챡 붙어서 두번봤어요 명심할게요",노하우/스타일
gLhoTaH0ZJI,"30초안에 보는 립 예쁘게 바르는 법!(No보정, NO조명) #shorts  #메이크업  #쇼츠",민베리 Minberry,"잔짜 립 예쁘게 바르려면 입술색 죽여야 예쁘게 발색되고 더 예뻐보임. ||| 준비물: 예쁜 얼굴 ||| 목소리 왤케 좋으심.. ||| 목소리도 대박…….. 나 왜 이제 안거지 ||| 눈 모양진짜 워너비에료,,,너무이쁘심ㅜㅜ!!!!",노하우/스타일
OAmz1Myckyc,꾸안꾸 청순 메이크업,뷰티메이크업,https://nsfd.cc/u2HdEBr 미우미우 앰버서더인 척 한다고 욕 먹은 장원영 ||| 생얼부터가...남다르다..... 기본기가 탄탄한 얼굴....♡♡♡ ||| ★연한 베이지브라운 섀도우로 아이홀(쉐이딩 가장 연한 색으로도 괜춘) ★붉은 섀도우로 언더. 조금더 붉은색으로 속눈썹 가까운 부분.마땅한 섀도우를 찾기 어렵다면 치크로도 대체가능(이 화장의 핵심.언더의 혈색이 소녀스럽고 자연스러운 분위기를 연출) ★눈썹은 섀도우나 파우더브로우로 빈곳만 채움.(눈썹이 빈약한 사람은 펜슬타입으로 한번더 결 따라서 터치.) ||| 진짜 예쁘다ㅠㅠ ||| 어케했누.... 부럽다..,노하우/스타일
MXz3wrYkdrs,입술 이쁘게 바르는 방법,승비니 Seungbini,입술을 아름답게 만들 필요는 없습니다. 이미 아름다운 입술입니다. ||| yeonjun + soobin + cha eun woo = seungbini 🤣🤣❤️❤️ ||| he’s so pretty…🫶✨😻🥺 ||| Perfect seungbini 😍 ||| Wait a minute he's a mix of yeonjun and soobin😳,노하우/스타일
Pn8fmUc0ux8,"ENG)초췌, 칙칙함 완벽하게 가리는 법!! Color Correcting makeup/Conceal Dark circles/Korean",해니 haeni beauty,아고 진짜 화사하다 복숭아같아요 ||| 제가 해니님을 다른 뷰티유튜버보다 더 특별하게 생각하는 이유는 보통 본인 피부제품만 말하고 그냥 팁만 대충 딱하고 말해버리는데 초보들 위해 다른 피부타입에 맞는 제품을 추천하고 팁을 어떻게 활용하는지 꼼꼼하게 알려주신다는 거에요. 다른 피부타입까지 이렇게 자세하게 알려주는 뷰티유투버 흔치 않아요~~ ||| 헐… 맞아요… 분명 21호 컬러 발랐는데 어딘가 칙칙한 느낌이 나서 왜 그런가 했더니 컬러를 사용해줘야 하는군요..! 언니 꿀팁 감사해요❤️ ||| 헐 언니 이번 영상 메컵이랑 헤어랑 스타일링 완전 찰떡콩떡이예요…❤️❤️ 넘 예뻐요… 디즈니공주님인줄🥰🥰 다크진짜 심해서 뭘해도 안가려졌는데 이렇게 자세하게 친절하게 꿀팁 하나하나 알려주는 유튜버는 해니님이 체고…👍👍👍👍 오늘도 너무 유용한 영상이여요❤️ ||| 맨날 화장해도 칙칙해보이고 피곤하냐는 소리 들었는데 이번에 회사출근할때는 이 꿀팁 사용해야겠어요!!!,노하우/스타일
MtL24D40Sa4,화장 티나는 거 극혐인 남자들을 위한 개꿀팁 30초컷,티벳동생,"내일이면 2022년 마지막 날이네요..한 해 모두 고생하셨습니다. 난 이제 28살이야하아~~ 📌영상에 나오는 남자 파운데이션 구매처: https://youtu.be/j2DgP0AumXE (제가 6개월동안 아모레퍼시픽과 함께 직접 개발한 파데고, 런칭마켓 진행 중입니다. 피카소 퍼프도 증정입니다요ㅋ) ||| 서글서글이란 단어가 인간이 되면 딱 티동일꺼야..🙊 관리 해보지두않고 비난하는 댓글에 굴하지않는 멘트 최고😭😭 ||| 진지하게 이형님은 관리 이제 막 시작하는 입장에서 부담 덜되는것만 알려주니까 진짜 진국이다 ||| 피부 진짜 좋으시네 ㅋㅋㅋㅋㅋㅋㅋ 펴바를 맛이 날 듯ㅠ 영상 잘봤습니당 ||| 진짜 사람이 멀끔하고 깨끗한 이미지가 나니까 뭘해도 전문적이고 안꾸민 모습도 멋있음,,진짜 남자들 반만 따라해도 어디서 부족하단 소리 안들을듯,.물론 운동해도 골격 안좋아서 피지컬 안나오는건 슬프지만🥲😞",노하우/스타일
lvA3XoBnNOo,#떠먹팁 | 👃🏻깔-꼼 모공 커버 팁 but 두꺼워보이지 않게 해보자고! | 민스코 Minsco,Minsco 민스코,당장 산..다….. 브러쉬….. ||| 이 모공커버방법 요물입니다 처음 따라 사봤는데 모공커버좋구요. 완전히 100프로 가려진다기보다 제가살면서 발랐던 무수히많은 프라이머들과.. 뾰루지 켜버력 올려주는 쿠션 파데들이랑 다 제치고 필리밀리 붓 이랑 루나 컨실러조합이 짱입니당ㅎㅎ 팁 많이 얻어길게요오오ㅎㅎ ||| 선생님.... 감히 선생님이라 불러봅니다. 모공이 어릴때부터 컴플렉스였어요 피부과 관리며 화장품이며 메이크업도 받고 메이크업 수업도 받고 별걸 다해봤지만 그 때 뿐...  이번에는 모공 특화된 메이크업을 받고 화장품도 모두 구매하였으나 소용없었습니다... 그래서 하도 답답한 마음에 민스코님 영상을 보고 구원받았습니다. 제게는 선생님으로는 모자라지요 와.... 좋은 모공브러쉬며 프라이머 화장품 다 필요없어요 선생님 제인생의 선생님 왜 이제야 만났나요 제가 스무살때 만났으면 그 많은 세월 더 이쁘게 살수 있었을텐데... 너무 감사합니다. 여러분 돈주고 배우는거보다 더합니다. 몇십만원을 당신께 드리고 싶습니다. 복받으세요 그리고 사는동안 행복만 하시길 건강하시길 늘 제 모공을 볼때마다 기도하겠습니다. 찬양하라....(종교없음요) ||| 영상 화질이 거의 얼굴 마주보고 화장 알려주시는 급인데요 ? 😂 역시 스코님.. 믿고보는 영상 퀄리티 👍 ||| 집에 있는 컨실러 수명이 다 된거 같아서 버리구 루나 컨실러랑 브러쉬 똑같이 사서 해봤습니다. 그리고 대만족...!!!! 어렸을적 뭣모르고 짠 여드름 때문에 늘어난 모공 + 나비존 잔잔 모공이 고민이었는데 커버 싹 다 됐고 저녁까지도 잘 유지 됐어요! 민스코님 떠먹팁은 사랑입니다..🥺💜,노하우/스타일
RUiSlwzJdkc,눈만보고 번호따인 메이크업 팁 푼다ヾ(๑╹ꇴ◠๑)ﾉ”,코링코 CORINGCO,하이라이터 정보알려주세요 ㅠㅠ 너무 이뻐요 ㅠㅠ ||| 눈만보면 아이린인줄 ||| 이 언더도 팔고잇는고죠?! 몇mm인가용 ||| 섀도우 정보도 알고싶어요.... ||| 길이가 너무 길면 뒷부분을 잘라서 사용해도 되나요???,노하우/스타일
-loLLL4he3w,너무 쉽게 아이라인 그리기👀🖤 #메이크업튜토리얼#뷰티팁,아임룰루💕 beauty,제품정보🎀  인스타에서 제품제공 받았지만 유튜브 리뷰 의무 없는 자발적 업로드에요😆  컬러슬라이드 / 링크라이너  발색 좋고 유지력 좋더라구요💕  짧게 자세한 버전 만간 업로드하겠습니당😘   가닥 속눈썹 붙이는 방법🎀 https://youtu.be/5moxB8Dt-Ck  봄에 썸 가능한 로맨틱 메이크업🎀 https://youtu.be/b_DDibh1FzY  insta - lululalaily ||| 1번에서 끼신 렌즈 정보 알 수 있을까여 ?? ||| 어디꺼에요?,노하우/스타일
M2VmQfI9xNM,헤어라인 굴욕없는 잔머리컷 하는법 (ft.엠자이마는 탈모가 아니라고),아랄라Beauty,"뭐 먹으면 잘묻히고 모르는편. . ㅜㅜ ||| 이거 탈모 아니거든?!?!?!?!? ㅋㅋㅋㅋㅋㅋ 귀엽 ㅋㅋㅋㅋ 마쩨 이거 탈모 아니제??! ㅠㅜㅠㅜㅠㅠ 나  당장 짤라야겠네 ... ||| "" 짧게 띡 "" ㄹㅇ 본토 발음 ㅋㅋㅋㅋ ||| 엠자까지 까주는 성악가인지 미용사인지 알 수 없는 매력적인 사투리 언니.. ||| ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 근데 사투리 너무 귀여우셔요 원래도 귀여운 분이신 것 같은데 사투리 덕분에 한층 더 귀여우신 것 같아욥 항상 영상 너무 잘 보고 있어요 😌❤️",노하우/스타일
hBFAOaA-K1c,"컨실러 절대 이렇게 바르지마세요,,,😱 #shorts",뷰드름 유튜버 인씨,"피부 모공과 흉이 많은 이유는 아래 영상 봐주세요❤ https://youtu.be/k8OXhU5WeMA  👉🏻이 영상은 '유료광고'를 포함하지 않습니다 🥨인씨 유튜브 채널 : https://www.youtube.com/channel/UCrlUlicedicJ5mlibqC62Eg 🥨인씨 인스타그램 : https://www.instagram.com/incworld/ 🥨인씨 틱톡 : https://www.tiktok.com/@inssiinssi?la...  🥨인씨 이메일 : incworld@goldenwhales.co.kr  ----------------------------------  들뜸,갈라짐,끼임... 뭘 발라도 화장 들뜨는 이유!!😲 🔗https://youtu.be/DL6eUQXGkOc  더러운 벗겨짐❌ 화장 무조건 잘먹고 안뜨는 겉보속쫀 메이크업 방법 🔗https://youtu.be/8yHDsxo7suE ||| 인씨님 코 옆, 턱에 깁숙히 박혀있는 화이트헤드 관리법 궁금해요!! 짜면  안되는걸 알지만 너무 지저분해 짜도 표면 위만 나와서 끝까지 안빠지는 느낌,, 데일리케어도 좋지만 블랙헤드 화이트헤드 피지에 바로 효과볼 수 있는 방법이 궁금합니다!! ||| 쇼츠를 보면 볼수록 '이렇게 하는사람'에 제가 전부다 포함되네요ㅋㅋㅋ 화장똥손이 홀리듯 구독하고 갑니다 ||| 인씨님 다크서클 이상으로 색이 짙은 다크서클은 피부랑 비슷한 스킨톤 컨실러보다는 따로 컬러코렉팅 해주는게 가장 효과가 좋아요. 연어컬러 추천드립니당. ||| 피부 진짜 많이 좋아지신 거 같아요!!",노하우/스타일
B7kkkKSkCmg,1분만에 완성하는 초간단! 가시번 스타일링! #가시번 #깻잎번 #희소,희소 HEESO,"이거를 의도하는 거임...? 난 걍 똥머리하면 저래되던데 ㄹㅇ동그랗게 말리는 머리가 너무 부럽다 ||| 이거 정말 20여년전 쎄씨 이런데 모델 머리엿음.. 유행은 정말 도나바욤 ㅋㅋㅋ ||| 저것도 커트가 잘되어있어야 모양이 잘나옴; ||| 이게 앞에서 보면 묶었을 때 조선시대 사람 같은 느낌 없이 똥머리 한 티도 나고 예쁜데 정작 뒤에서 보면 요상함 ㅋㅋ ,, ||| 언니 넘 손재주가 좋은 거 아니에요?! 슉슉 왤케 잘 만져... 스프레이 어떤 제품인가요?",노하우/스타일
bACVMfD3FK0,패션디자인과 상상과 현실,하다필름 HADAFILM,각 학과 상상vs 현실 썰 알려주시면 다음 영상에 만들어보겠습니다 레츠기릿 ||| 입지못하는 쓰레기 만들기ㅋㅋㅋㅋㅋㅋㅋㅋ 금속디자인과는 귀에 얹지 못하는 쓰레기를 만드는중.. ||| 근데 패디과 입는건 진짜 상상처럼 입고다니던데ㅋㅋㅋ 아직도 기억나는게 17년도 와이드팬츠 유행하기 전에 패디과 애들이 와이드팬츠 입고다녀서 저 촌스러운게 유행하는건가..! 하고 놀랐었어요ㅋㅋㅋ ||| 패디과 가면 ㅋㅋ 패션역사 지식을 많이 알게되니까.. 한 시대 배경 룩에 빠져서 입게될 때가 있음..ㅋ 한때 트위기에 빠졌었지.. ||| 와 진짜 딱 보자마자 크루엘라 느낌 대박이다.. 어떻게 사람이 이렇게 분위기있지,노하우/스타일
ZVxifnQkVOU,지금 봐도 힙했던 90년대 패션 모음.zip,패션선도부,패션은 돌고 도는거 내가 대학생때 입던 스탈 ㅋㅋ 😂 ||| 확실히 저 때랑 지금이랑 비슷한데 저 때가 좀더 쌔련되고 창의적이다. 지금 애들은 다 똑같이 컨트롤씨브이로 입는중 ㅇㅇ ||| 저도 엄마 옛날 사진보면 진짜 힙하게 입으셨더라구요ㅎ 지금입어도 하나도 안촌스러운 그런..! ||| 저때 지금보다 더 힙하고 개성있다 ||| 90년대가 더 아름다운 시절이었다 특히 음악은 90년대가 가장 좋았다,노하우/스타일
fiwY6EX_sB8,동묘 패션 : 리얼 패션이 되어버림,지식줄고양,"이러니까 무도에서 프콘이형이 지디한테 동묘가면 거기 못 끊는다고 말리지 ㅋㅋㅋㅋㅋㅋ ||| 할배들의 뼈말라핏은 진짜 최고임ㅋㅋㅋㅋㅋ ||| ""명품보다 동묘앞 할아버지 할머니 패션"" ||| 동묘가보면 시간이 조금은 멈춘듯 하고 사람들은 조용히 자신이 좋아하는 찐템을 집중해서 찾고 있음ㅋㅋ 그 무드 좋아요ㅋㅋㅋ 쇼핑 집중하느라 땀뺐으면 스댕그릇에 담아주는 쫄깃고소한 콩국수 먹으러 가야됨 아재 할배들이 많이 잡숫고 있는 가게가 잔짜 맛있음 ||| 이미 그 장사하시는분들 조끼 입고다니잖아 ㅋㅋㅋㅋㅋ",노하우/스타일
j8fpVREZbYc,9분 전에 입고 나온 듯한 9년 전 지드래곤 패션,패션선도부,"패션도 패션인데 곡도 진짜 안늙음 멀리나갈것도 없이 영상에 나온 삐딱하게 니가뭔데 블랙만 봐도 지금도 하나도 안촌스럽고 좋음 저 유명곡들이 다 한 앨범에서 나온것도 신기 ||| ㅋㅋㅋㅋㅋ다시 봐도 미쳤어 쿠데타때 지디는 그냥 미쳐써 다른 말은 필요없다ㄷㄷ.. ||| 머리스타일은 진짜 ㄷ 지금 봐도 세련됐다.. ||| 지디가 유행 그 자체인데 유행에 뒤쳐질 수가 없지..유행이 어떻게 유행에 뒤쳐짐 ||| 2024년에 봐도, 멋있음.. 말이안됨❤",노하우/스타일
Onisw_lqkmo,지금 봐도 세련된 류승범 12년 전 패션,패션선도부,지금은 아재가 되버린.. 배우 류승범 근황 https://vodo.kr/fNgfeCg ||| 비율도 진짜좋다 연예인은 연예인이야 ||| 유행을 따라가지 않아서 언제든 트렌디할 수 있는듯...멋짐 ||| 류승범 패션은 우선적으로 류승범이랑 젤 잘 어울리고 아무나 따라하긴 힘들어서..사실 시대를 안타는 듯. 지금은 덜 그런데 저 땐 진짜 유행 안 타면 외계인 취급했음..모두가 똑같이 하고 다님 ||| 시대를 너무 앞서가서 아무도 몰라본 그의 패션,노하우/스타일
eXGSiTKdIlk,대학교 학과별 패션 특징 (상상vs현실),하다필름 HADAFILM,아니 화학공학과 멋쟁이 많다는데 결국 체크 셔츠는 똑같잖아요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ||| 체대 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 상상에 과잠 나와서 어? 했는데 맞음 나와서 웃어버렸슴닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ||| 체육학과ㅋㄲㄱㅋㄱㅋ 쏘트루... 그리고 사학과도 약간 공학과 닮았어요... 애들 다 대충 입을 거 같은데 깔끔하게 잘 입는... 특징 되게 잘 잡아내셔서 재밌어욬ㅋㄱㄱㄱㄱㄱㅋㅋ ||| 패디과 저기에 슬리퍼까지 신어 줘야 댐 근데 이제 슬리퍼 누구 건지 모름 ||| 화공과인데 진짜 인정이요 ㅋㅋㅋㅋ 상상 같은 친구들도 있는데 현실 멋쟁이 친구들 겁나 많아요 '0'!!!!! 화려함의 🌈✨끝.판.왕🌸💖,노하우/스타일
8ausSTxmMiU,HOW TO CUT LAMINATE FLOORING TO FIT PERFECTLY! #laminate #flooring #diy #homeimprovement #howto,The Home Improvements Channel UK,Yup this just came in handy right now 💯 Thanks ||| Thank you for pulling the baseboards. Looks so much better without corner round. ||| Thanks! It was really useful for me! ||| Make sure your does your laminate for doesn’t need a gap for swelling. The trim is supposed to cover it. If you put it too tight it’ll buckle in the center when the moisture level changes in the air humidity right humidity. ||| Your the bomb thanks!,노하우/스타일
VTxOO6D6j_w,노홍철 패션 스타일 알아보자!,패션선도부,"투머치지만 소화력 오진다.. ||| 나이 드니까 특유의 멋이 더 나는듯....외국사람같애 넘멋있어 패션 다 너무 멋있는듯 안이상하고 ||| 아니 근데 잘생겼다는 기준은 둘째치고 모델급 소화력인데? 무도에선 유머포인트였는데 이렇게 보니 그냥 모델이네ㅋㅋㅋㅋ 진짜 ||| ""역thㅏ가 판단할 겁니다 역thㅏ가!"" ||| 노홍철 실제로 봤는데 너무 멋있고 분위기 뒤짐,, 그 땐 형광 깔맞춤이었다ㅋㅋㅋㅋㅋㅋ😂",노하우/스타일
