url,title,channel_name,comment, label
uuBsUXLtEP8,자동차 체급별 충격 차이,픽플러스,자동차 충돌 테스트 더미가 살아있는건 처음보넼ㅋ ||| 형님 아무리그래도 이건 그냥 교통사고체험이잖아요 ㅋㅋㅋㅋ ||| 충돌 테스트를 사람이 직접 한다는게... ㄷㄷㄷㄷ 아무리 안전 벨트하고 하지만 몸에 충격이 갈건데... 형... 꼭 다치지 말구 ㅠㅜ ||| 대단하십니다. 이런테스트를 직접하다니  몸조심해야됩니다 ||| 이 형이 얼굴안까는 이유가있었구나 ㅋㅋㅋㅋㅋ 실비든 상해든 가입이안되겠다 ㅋㅋㅋㅋㅋㅋㅋ,자동차/탈것
YQXyOW3m8Wo,"Toyota LAND CRUISER FJ 2026 : Amazing, beautiful ‼️",AutonetMagz,"05:06 Foto suspensi Toyota Land Cruiser FJ >> https://x.com/AutonetMagz/status/1983427661570707768 ||| Telah hadir Toyota Land Cruiser Rangga 😂 ||| Kalau sudah diproduksi di Thailand sih harusnya mudah ya untuk dibawa ke Indonesia. Bagaimana, gagah nggak LC FJ ini? ||| Nunggu toyota lc fj menarik tuh mesin 2.7 sama 2.8 bisa di oprek ||| Mantap rangga",자동차/탈것
xQDNb9KbnXY,깡통 가격이 미쳤는데? 2026년식 기아 스포티지 출시! 이젠 투싼이 이길 수가 없다..,비피디 BPD,"비피디오토를 이용하시면 리스료 2개월 지원!!  프리미엄 썬팅이랑 PPF까지 서비스!! 상담하기👉 https://bpdauto.com  전화상담👉 010-3242-8691  🎉 지금 상담 시, 프리미엄 썬팅, 유리막코팅,   PPF, 실내 가죽 코팅외 다수 시공 기본 제공! ||| 이걸 기다렸다구… ||| 그리고 겨울에 추워추워 추워할 때... 귀엽습니다! 솔님 ㅋㅋㅋ ||| 와 올라프눈나 진짜 컨텐츠가 매일매일 올라오신다...너무 열일하셔 ||| 와 컨텐츠가 계속 샘 솟듯이 올라오는구나!! 풍년이구나^^.  건강 챙기면서 하셔요. 편집 자세는 건강에 독이 됩니다. ㅋㅋ 스포티지 잘 봤습니다.",자동차/탈것
UhqDuLj1A1M,Còn đây là: MAZDA CX-5 2026 - một cái xe đẹp & rộng | JMS 2025 | GearUpVN,GearUpVN,"3:36 hình xe và báo cảm biến ở màn hình nhảy cảm quá ||| nhìn bản mới trông bmw hơn hẳn , lại màu đỏ nữa chứ đẹp quá đẹp ||| Mang hết nút bấm lên màn hình, nhìn thì gọn nhưng dùng bất tiện. Mấy cái chỉnh volume, điều hòa hay phải dùng nên giữ lại núm xoay như bản cũ ||| mình mới mua bản pre tuần trc , hôm nay xem được cái vid này . Tiếc quá ae ạ ||| anh zai năng xuất quáa",자동차/탈것
gj2BXVmPZL4,【アルファード超えてきた!!】新型日産エルグランド内装･外装がスゴい! 気になるポイントをチェック! 第3世代e-POWERにプロパイロット2.0&e-4ORCEまで搭載! 2026フルモデルチェンジ,クルマ買う系チャンネル「ワンソクTube」,ワンソクさんに「とりあえず買います」って言わせる程の凄まじいクオリティ。 ||| めっちゃかっこいい！ エルグランドこれは買いです！ ||| 内装が最高すぎる👍️ これで第三世代e-POWERで乗り味も期待出来るのは凄い👏 ||| 映像でも近づいた映像だとめちゃめちゃ迫力あってかっこいいのに、現物見たら更に数倍かっこいいんだろうな ||| エルグランド気合い入ってますね！ デザインも先進性で アルヴェルにない機能もあるし プロパイロット2.0や セカンドシートの中折れが素晴らしいです。,자동차/탈것
KDVnpixRRqo,日産の新型エルグランド初公開！めちゃデカくなってました【藤トモCHECK】NISSAN ELGRAND,driver channel,日産のインテリアデザインは他の国産自動車メーカーのものよりもはるかに優れている ||| 批判してる人もいるけど、ワイはめっちゃかっこいいと思う♡他の色も見たらもっとかっこよく感じるんじゃない？AUTECHやNISMOでるかなぁ？めっちゃ楽しみ😊やっちゃえ日産♡ ||| 意外とギラギラ感が少ないのが、好まれそうだ ||| これは、これは、 カッコイイ！！！ ||| 11:16 この音いいですね。 とても心地良い音ですね。 鳴ってることはわかるけど嫌にならない音ですね。,자동차/탈것
Jxbr3ZrBdms,Super-ONE PROTOTYPE,本田技研工業株式会社 (Honda),グッドウッドで出展してたやつですよね！何気にエンブレムがプレリュードと同じ黒バッジなのもいい ||| シティターボⅡを彷彿とさせる スタイリングとてもカッコイイ。 ||| It is truly mind boggling to think in just about 1.5 to 2 decades Germany and Japan have gone from leading the world to have fallen so far behind in adopting consumer expectations to the extent that they are struggling to seek relevance. We definitely want to see good products from Honda and other Japanese brands. All the best Honda team keep it up.  ありがとう ||| 仮面ライダーみたいな名前だが、デザインはブルドッグを彷彿させて良い！ ||| ブルドッグの後継はめっちゃ期待できる👍,자동차/탈것
xOPNrIZXk20,Meet MPVI4 | The Next Evolution of Vehicle Tuning,HP Tuners,"Perfect timing I was about to buy ||| Of course yall wait until a month after I upgrade to the mpvi3 ||| Will there be upgrade option from the 2 to 4 like 2 to 3? ||| Is it worth it over the mpvi2 for just data logging though VCM scanner?  I currently use VCM scanner and mpvi2 with my 2024 mustang GT ,will it be worth upgrading. ||| 3weeks into hpTunner ownership and a new one pops up. Probably would have just waited if there was commercials about s new one being dropped",자동차/탈것
OjDV3Bg3uBA,新型CX-5は15インチ画面と新マイルドハイブリッドで物欲刺激しまくり【マツダ再量販SUV】,ウナ丼_STRUT_エンスーCARガイド,エアコンの温度設定をダイヤルで操作した時のカチカチ音好きだったな ||| いわゆるラージ系の6気筒モデルやCX-50がマッチョな表情だったので心配してましたが現行モデルのイメージを引き継いでエレガントなデザインを踏襲してくれてるのはホントに嬉しい。あと正直ピラーは厚いと思ってたのでここに手が入ってるのもいい。次もCX-5に決めてるので操作系の細かい説明が大変参考になりました！ご馳走様でした！ ||| 内装いいなぁ〜これ ||| マツダはすごいな 内容とコスパを考えると 国産SUVではNo. 1だな ||| 家のエアコンの温度が2度下がりました笑,자동차/탈것
Ew0EOBtxiqs,Gac S9 -первый в России.,Клубный сервис,"Студенту выдайте: 1,Берцы. 2,Штаны нормальные с карманами)) ||| илья давайте лучше в соло обзоры,а то человек в кадре явно на видео кажется за уши притянутым ||| как в 24 года превратится в 40 летнего скуфа… ||| 😂Чувак явно продажник, сленг специфический и подача. ||| Ой, ему 24. Я думал про 34 года😊. Это сейчас такая молодёжь стала.",자동차/탈것
a6AG8RMpTMA,スバル独自のスポーツEV！中身は相当開発が進んでます【藤トモCHECK】SUBARU Performance-E STI Concept,driver channel,海外で売れそうなデザイン。,자동차/탈것
MZio3oOb9tY,最友善的旅行車選擇? Ford Focus Wagon熱銷爆棚 地球黃金線 20251028 (1/4),地球黃金線,,자동차/탈것
UnCx1m1sWlM,The 2027 all-new Toyota Corolla will look like a supercar! First look!,Autogefühl,"►Subscribe here: https://www.youtube.com/user/autogefuehl?sub_confirmation=1 ►Autogefühl Deutsch (German): https://youtube.com/@AutogefuehlDeutsch?sub_confirmation=1 ►Also subscribe to our YouTube shorts channel: https://www.youtube.com/@thomasautogefuhl?sub_confirmation=1 ►Follow us on Facebook / Instagram / TikTok @autogefuehl ►Sustainability in the automotive industry documentary: https://youtu.be/-8gNXlRGngA?si=bCdeJZORRHNcVmV2  Transparency note: Autogefühl videos are independent and free from editorial influence on opinion and rating. Since there can be sponsored messages or product integration from partners, which are clearly and transparently pointed out, for legal reasons the videos are marked with the YouTube standard info message that a video contains advertising or product placements. ||| I think we can safely say that this is a design study rather than a future series production model ||| Id love to see this design go to series production. It will make the whole world prettier since Corolla is the car of the whole world!!! ||| I'm eager to see how this translates to production. Because I don't reasonably expect Toyota to give it frameless windows and that interior dash, but there are elements that show that it's a little more than just a concept. And it just looks absolutely wild. ||| Corolla is one of the most affordable vehicles in North America.   Production version:  16"" wheels and an 80 year old driver going 40 km/h on the highway.  (Thomas's neighbor).",자동차/탈것
uvDLPNt52Ug,Và đây là: Toyota LAND CRUISER FJ 2026! | JMS 2025 | GearUpVN,GearUpVN,"Đông cơ của Phò Thu nợ 2.7 thần thánh, 23 năm tuổi  Bảo sao Toy là xe đáng tin cậy kkkk ||| Thấy cả Phúc Thành với Tến Xe Vui Vẻ nhỉ, đông quá bon chen quay cũng cực phết. Xe này nhìn phong cách địa hình quá, hợp với mấy thanh niên ăn chơi hơn là số đông ||| phong cách cổ điển này đẹp mắt ||| Thôi, máy 2.7 và chất liệu rẻ tiền thì về mua Fortuner 2016 độ lại cho rẻ 😂 ||| con rav4 bên cạnh kia đẹp kìa b",자동차/탈것
yowuSW5N-0E,Introducing the all-new Elgrand | Nissan,Nissan,"Beautiful interior, well done Nissan ||| Bring it to the us as the quest! ||| Nissan bring this back as the Quest in the USA come on Ivan and Nissan the minivan segment is hot here in the United States‼️ ||| If you guys brought this as the Quest to the US again and it’s eForce, you’ll be eating everyone’s dinner ||| Amidst reports that Nissan is experiencing financial problems, Nissan is actually releasing cool models, both exterior and interior. I hope Nissan recovers soon!",자동차/탈것
DShN42hz7qk,日産 新型 エルグランド 【先行レビュー】ついにJMSで公開!! 圧倒的存在感でフルモデルチェンジ!! E-CarLife with 五味やすたか,E-CarLife with 五味やすたか,映像でも近くでの迫力が凄い。現物見たらとんでも無いんだろうな。近未来的だから少し最初は慣れないかもだけどめちゃめちゃかっこいい ||| 黒はまた印象違いそう ||| エルグランドも嬉しいけどパトロールが嬉しすぎる！！ ||| 購入決定。真ん中にサーフボード積めるのはツボです。アルファードよりサーファー向き ||| レトロな中に、最新のデザインが混在するすごくかっこいいデザインですね！こういうの好みです！！,자동차/탈것
osAgijPZ2KU,New Z900RS SE / Z900RS,Kawasaki,Nice! quick shifter's on ||| Cruise control visible on left handlebar. USB-C charger on right handlebar.  First update since bike was introduced in 2018. ||| Omg finally cruise control!? ||| トルクメインで街乗り 峠 高速道路など走り易いZ900RSはスゴく良い車輌ですから  サーキット走行メインでする方々用に Z900RSに 2年前くらいに販売終了したZ1000エンジンを載せて Z1000RSの販売を期待している方々も居りますよね❓🤔 ||| Z50周年仕様にブレンボオーリンズつけた感じか,자동차/탈것
kA9tRj5WOqw,【魅力大！】マツダ 新型CX-5 も 初登場！ この仕上がりはラージ超えた！【JMS2025】,LOVECARS!TV!,カメラスイッチがステアリングに付いたのマジで良い！！ ||| 黒めっちゃかっこいい ||| カッコ良すぎ✨️ 物流スイッチやコマンダー無くなったの残念だけど、音声やステアリングスイッチでほぼ代用できそうだし思ったよりネガ要素は少ないかも👍 ||| 最後のディーゼルを購入するのか新型を購入するのか悩ましい ||| やっぱりいい車ですね。,자동차/탈것
UtZWNjfOmWQ,"헬리콥터 버스, 베이징의 특별한 대중교통 수단",Pug Hero,거짓말 하는 영상을 유포하는자 처벌하는 미디어법을 제정하라 ||| 이무개는 8톤-10톤 그니까 이쓰래기프로팰러는 날리수없음 ||| 비상탈출 !! ||| 하늘에서 프로펠러가 부러질 것 같은데중국산에 대한 목숨 걸 순 없잖아😂 ||| 정말로 지린다 거짖말고만해라,자동차/탈것
wsFg10FRRNo,［スバル公式］新型ソルテラの特長をギュッとまとめてご紹介！これ一本で進化点がすべて分かる！,SUBARU On-Tube,SUBARU🇯🇵🗾✨ソルテラ ||| これまでの各社EVは未来感を全面に出したデザインが好きになれなかったが、このソルテラはスバルらしい無骨なデザインでかなり好み,자동차/탈것
RfiiozlaikY,JAPAN MOBILITY SHOW 2025 マツダ プレスカンファレンス / MAZDA PRESS CONFERENCE (With English subtitles),Mazda Official,デザインはやっぱマツダだわ。ボディのラインが素晴らしい。新マツダ３やｃｘ－３０待ってるよ。 ||| vision compactカッコいいね！ ||| VISIONcompactなんか可愛さもかっこよさもあってアバルト595みたいでいいな ||| スペック聞くだけでとんでも無く高そうだな 新しいマツダのフラッグシップになるという構想なのかな？ ||| どうか、どうか、これを市場に出してください。どれも素晴らしいコンセプトなのに、実際に製品化されるものは一つもありません。,자동차/탈것
Y_dnDjJwRow,スバルのターボで4WDでMTでアフォーダブル！【藤トモCHECK】SUBARU Performance-B STI Concept,driver channel,20代のときに乗れなかったインプに乗れる可能性…！夢があるなあ。 ||| こういうの待ってたのよ！！！スバルさん！応援しまっす！ ||| めちゃくちゃええやん ||| シンプルなRAも 出してほしいね！ ||| WRCに参戦して欲しいな,자동차/탈것
aMZ9dVaRhj8,【次期LSは6輪！？】レクサス LSコンセプトがベールを脱いだ！【JMS2025】,LOVECARS!TV!,なんだか豪華列車の四季島みたいだ ||| デザインはコンセプトだからさておき、6輪なのはなかなか面白いですね。 ||| これはLMでいいんじゃない セダンか? ||| LSの名前の意味を変えて6輪ミニバンにするという決断は面白いですよね🤔 フロントバラ文字って初めて…？おしゃれです。 ||| 次期LSはセダンからミニバンへ、しかも6輪と化するとか前代未聞!!!!,자동차/탈것
Hk4xj2KMRyk,의외로 호화롭고 안정적이었다는 옛날 교통수단,웃싹,어이없는 사실 힌덴부르크 참사 : 탑승객 97명 중 36명 사망 무안공항 참사 : 탑승객 175명 전원 사망 ||| 실물을 본적은 없지만 진짜 그시절이면 인류가 드디어 자연을 이기는구나 싶엇을듯 ||| 지금도 적지만 수요가 존재해서요 저런 식의 여객용으로 부활시도가 있습니다. 크루즈 여행과 비슷한 거죠 ||| 속도가 느린 건 관광용으로는 더 좋은 조건인데...창도 큼직해서 애래 내려다 보기도 좋고. 비행선 안전하게 부활하면 수요가 있을듯. ||| 돈 많은 사람 누군가가 이거 한번 사업 좀 해줬으면 좋겠다. 비행선 진짜 한번 타보고 싶음. 너무 낭만적이잖아.,자동차/탈것
SOfm4jFW-FM,GIGAプロモーションムービー（2025年モデル） - ISUZU,ISUZU / いすゞ自動車,フォワードと全く同じ顔？ ||| 顔だけやん😅カッコいいけど,자동차/탈것
i6xdN-e8Joo,새로운 대중교통수단 한강버스 이용에 대한 의구심을 표한 여당 TV CHOSUN 251025 방송 | [강적들] 611회 | TV조선,TVCHOSUN - TV조선,조선일보 포장 잘해주네. ㅎㅎㅎㅎㅎ  세금으로 천병하네 ||| 이걸 칭찬하는 놈들은 지능이 떨어지는건가? ㅋㅋㅋㅋㅋㅋ ||| 이걸 쉴드쳐준다고? 조선일보대단하다 ||| 오세훈 은. 진짜. 답 업음 ||| 티비조선 문 닫을 때가 왔다는 걸 지들도 잘 알고 있구만,자동차/탈것
Qj7w9XAAzq4,【ついに解禁】日産 新型 エルグランド が ついにお披露目！押しもセンスもあるスポーツラグジュアリーミニバン誕生！,LOVECARS!TV!,いらやしさのない紫ですごくかっこいい ||| テールランプが恐ろしくカッコいい笑 ||| ちゃんとエルグランドって分かるデザインで質感高い感じがさすが日産！ ||| 思ってたよりシンプルでええやん ウィンドウラインが真っ直ぐなのが良いですね ||| 日産の反撃はこのエルグランドからですね。これは文句なくカッコいいです。エクステリア、インテリア、ボディカラーすべて完璧。,자동차/탈것
wgpvURsfqwY,高雄到桃園不斷電 BMW純電旅行車i5 Touring實測 賞車 地球黃金線 20251028,地球黃金線,,자동차/탈것
Vb4xyKA7mvc,상상이 현실로 미래의 이동수단 깜작 놀라운 컨셉카,사랑방tv-사찰여행,계단 올라가는 거 진짜 멋짐...근데 잘 만든 영상에 자막 퀄리티 무슨 일이야....왜 그랬어요 왜.... ||| 2:15 진정한 범죄자라면 멈추지 않지 ㅋ ||| 놀라운 상상력이네요!!😮 저는 상상도 못했어요!😊🎉 ||| 1:10 진짜 저렇게 계단나올때 자전거 같은거 들고 올라가기 ㅈㄴ불편한데 저렇게 나오면 진짜 ㄹㅈㄷ  ㄹㅇ상상력 풍부하신듯 ||| 제발내가젊었으떼나와줘....20대일떼맘대로타고다니게,자동차/탈것
rXSbDOzL8Ww,Hands ON With The All New Toyota Land Cruiser FJ (Baby Cruiser) - It’s Better In Person!,TFLoffroad,"I agree with Roman... Take my money Toyota!  Love the side opening rear door with the spare attached, very cool! ||| The off roader that 90% of us need ||| My 2013 is still going strong. ||| A Hilux disguised as Land Cruiser. Very cool!! 08:47 It will be sharing platform with the Hilux, Fortuner, Innova and Chanp. IMV platform ||| It's using the Toyota Hilux Champ platform, it even has similarities in styling especially noticeable on its front face.. The Hilux Champ sold in South East Asia and South America is offered with options of 2.0 Petrol or 2.4 Turbo Diesel engines so it is possible that this new FJ Landcruiser will also be offered with the option of 2.4 Turbo Diesel in some markets.",자동차/탈것
AaEQnYjKJLE,ตัวจริง TOYOTA LAND CRUISER FJ ประกอบไทย ขายไทยแน่ปี 2026 JMS #toyota,MassAutoCar,ราคาทำมาน่าจะถูกกว่าฟอร์จูนเนอร์ครับผมรอเครื่องดีเซลดีกว่าไปซื้อรถแท็งก์ 300 จีนโตโยต้าใช้ยาวยาว 20 ถึง 30 ปีศูนย์บริการอะไหล่สบายใจจบ ||| ถ้าคิดว่า สิ่งอำนวยความสะดวกไม่พอ  พื้นที่ ไม่กว้างขวาง  วัสดุ ไม่หรูหรา ก็ไปซื้อ Tank 300 คุกกี้  ปาเจโร ก็จบแล้ว เสียเวลาบ่นเปล่าๆ  ถามตัวเอง ว่าอยากได้แบบไหน  จะเอารถ หรือจะเอาหรู  บ่นไปก็เท่านั้น  เขาก็บอกอยู่ว่าพื้นฐานมันมาจากแชมป์  ขนาดรถกระบะใช้งาน เดี๋ยวนี้ ยังมี 2 เกรด  ให้เลือก  และ PPV ทำไมมันจะ ไม่มีเกรด ให้เลือกบ้าง ||| tank 300 thak 500 เตรียมตัวลดราคา เพื่อทำยอดขายชัวร์  ใจเย็นๆ คนที่กำลังจะออกtank รอตัวนี่เข้ามา มีลดราคา แน่นอนจะได้ไม่ดอยยย ||| ของแต่งรอบคันรีบๆ ทำมารอขายเลย แต่งสนุกแน่ๆ ||| มันคือ champ land cruiser,자동차/탈것
pAmhl4Z5SjE,The 2025 Mazda MX-5 Miata 35th Anniversary Edition a sports car WORTH celebrating,Raiti's Rides,"Love how Joe gets into your psyche: ""I'm ready for a sports car, not trying to impress anybody..."" ||| It's good to be able to use ALL of the horsepower while zipping around without the 'fear' of overdoing it.  What a fun car-true sports car. ||| Excellent example of a sports car. ||| It's always my favorite to watch Joe's ""annual"" report on MX 5 Miata. ||| Joe with ur review on this mx5 and the way you drive u probably just helped mazda sell at the least 100 of these out of the 300 they made. U got me wanting to go out and buy one and I just got a new vehicle 😅😅😅😅😅😅😅😅😅😅",자동차/탈것
0YM6ZyGBKfs,Japan Mobility Show 2025 - Nissan press conference,Nissan,let’s go Nissan ||| If I was there and I saw whatever was under the tarp was too big to be a Silvia or sports coupe I would've walked away from this press conference. ||| Wish this would be the Quest here in the US ||| ❤ ||| Nissan we need GT-R back and NISMO version of Leaf🤟🤟⚡⚡⚡,자동차/탈것
tH6Nzgstxp8,가장 안전한 교통수단,상식동산,슈우우웅~~,자동차/탈것
vDs7kHsOvjs,O OUTRO LADO DA TCAR,TCAR ,"o camera interegindo com o tcar ta top demais, mesmo pique do arnaldo ta top ||| Queremos o T car no Sema show com o Ricardinho, bora curtir esse comentário para que isso aconteça. ||| TCAR, conta a história desse Porsche embargada pela justiça  e dá um toque de como evitar esse problema na compra de um carro. ||| Ideia de video ! Fazer um video, com alguns colaboradores da TCAR de como chegaram na TCAR como foi o seu progresso dentro da empresa, e um momento mau dentro da empresa (estragou um carro, partiu algo, um problema com cliente, uma venda importante perdida) e qual foi o impacto que a TCAR trouxe na vida dos seus funcionários tanto na vida pessoal como na carreira.  Mas ser verdadeiro, sem história bonita, porque todos sabemos que a vida têm altos e baixos. Seria um bom testemunho e era bom conhecer os membros além do TCAR. ||| O TCAR é um Cara de Respeito!     O Youtube quem sabe Cultivar é um Sonho de quem vive acordado.   Povo, montem seus canais... nao Percam esse tempo, que em breve nao tera nem sera mais igual... Hoje se voce nao parar voce um dia vai Monetizar... Eu digo porque estou no YouTuBe desde 2005. a Internet ainda era Discada... Eu Ví o primeiro Vídeo do Youtube QUE OS DONOS FIZERAM FILMANDO UM ELEFANTE... poxa, caras... façam todos Vocês um Canal, um dia Vocês do nada vão pra frente... Já tive o gosto de ter canais Grandes, e Hoje Cuido de Alguns ainda...    Força todos    o TCAR é humilde seguren nesse Cara.    att MaGaiVer",자동차/탈것
q7_enscQ81A,You Won’t Believe What The All New Toyota Corolla Looks Like!,TFLnow,"In the past I would of said the production Corolla had zero chance of actually looking like this. But after I saw what they did with the current Toyota Prius and turned what I thought was one of the most unattractive smaller economy type automobiles into one of the most attractive modern looking cars in its class. I can absolutely see them doing a similar styling update to the Corolla as well. Honestly this almost looks like an evolution of the Prius styling more than a Corolla to me. But if that design philosophy is where Toyota is headed as a brand I have no issues with it. This looks amazing and I think it has a real chance to go into production looking fairly close to this. ||| Agree with Roman; no way is the Corolla going to look anywhere near this prototype, which could easily have been a new Lamborghini, lol! There will be some design cues taken from it, sure, but the Corolla clientele expect a sensible car that covers all the fundamentals and provides years of worry-free ownership, and that's exactly what Toyota will deliver. ||| This looks more like a re-envisioned Celica to me. ||| bro this is beyond what I could dream.  Corolla, Camry, Celica.  MAKE SOME version of this, Toyota, PLEASE.  I love the color too. ||| Thx for these late evening uploads, i always enjoy your footage from auto shows . Makes the Dodgers losing tonight much easier 😂😂",자동차/탈것
RdMPfMVrtDI,GAC GS4 é SUV híbrido com porte de Haval H6 e preço de Corolla Cross,Quatro Rodas,"Fiz um teste drive num carro desses. Cara, ele é um foguete, anda demais, e a suspensão dele é ótima. O acabamento é de primeira. A direção dele é super leve, na hora de estacionar, e muito firme em altas velocidades. O ponto fraco é a rede de concessionárias, muito menor que as marcas tradicionais, especialmente pra quem mora na região norte, como eu. ||| Eu rodei nesse carro, recomendo, é muito bom! ||| O bom que é mais uma opção no mercado, a questão é que a marca é fator novidade assim como os veículos no Brasil, ou seja, vai ter que se provar perante o mercado e seu público, um grande desafio. Valeu Quatro Rodas pela reportagem. ||| Se fosse alemão não teria nenhum questionamento sobre os detalhes de design. Na verdade, seria muito elogiado pelo estilo e ousadia. ||| Parece um ótimo produto, com preço competitivo. Quem não gostou é só não comprar. Concorrência é bem vinda.",자동차/탈것
6ToLrnl-T8o,감자탕,웃고리즘,"5:35 눈빛 봐라, 찐 취다, 이건. ||| 🥘감자탕+🍶소주 조합 야르 ~😋 오늘도 수고하셨습니다! ||| 형 술 취한연기는 안하는 걸로 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ||| 이번주 시작은 감자탕이네요 항상 잘보고 있습니다. 맛있게 잘먹겠습니다 야르~ ||| 아 ㅠㅠ오늘도 추웠는데 감자탕 엄청 땡기네 소주 한잔 들이키고 ㅋㅋ3:29 왕건이 건진거 봐 아 배고파 ㅋㅋㅋㅋ",코미디
m9zMGRtlXcM,엄마는 몰랐던 숨겨진 코미디 능력,피넛 헐리우드,"마지막 질문에 초록이라고 답할지 진짜 몰랐다 . 거북이고 나발이고 잘 맥이는 꼬마네 ㅋㅋ ||| 니가 초록색을 좋아하는 건 잘 알겠지만, 초록색은 내꺼야. 넌 핑크나 가져 ㅋㅋ ||| 아 빵터졌네 ㅋㅋㅋㅋㅋㅋ  철저히 계산된 개그야 ㅋㅋㅋㅋ ||| ㅋㅋㅋㅋㅋ아 뭐야 핑크를 좋아하거나 아는게 그것밖에 없어서 그런가 보다 했더니ㅋㅋㅋㅋㅋㅋㅋ 똑똑해~ ||| 볼때기 미쳤다 ㅋㅋ",코미디
AwUi-zNtfjA,[코미디 7080] 1부🌟 최다 유행어 생산 프로그램🔥 유머1번지의 레전드 코너들의 만남!!ㅣKBS 2005.02.08,KBS 같이삽시다,1부🌟 최다 유행어 생산 프로그램🔥 유머1번지의 레전드 코너들의 만남!!  [🎞백투 더 타임라인🕵️] 00:00-08:51 [변방의 북소리] 07:52-20:16 [쓰리랑 부부] 20:17-32:48 [네로 25시] 32:49-32:48 [아웃트로] ||| 2005년 설특집 코미디쇼 7080 기억나요? 그떄 중2에서 중3으로 넘어가는 시절이었네요. ||| 진짜 간만에 웃는다 ||| 오 화질좋아~ ||| 내 최고의 코미디언❤ 오늘도 찾아보네요,코미디
olKXGaUd1CM,여자라면 특히 3번 무조건임 #코미디빅리그,디글 클래식 :Diggle Classic,"신발~진짜 공감되여ㅎㅎ 출근할때마다 모 신고가지 고민할때도 있네여😂 ||| 신을게없는게 아니라 맘에드는게없는거시 ||| 두시 너무좋아요는 무슨뜻이지?ㅋㅋ ||| 전,저러진않음😅😅😅 ||| 여자들은 왜 그래요? ㅋㅋㅋ",코미디
APFcTstK_AM,북한 티 안 난다는 북한 MZ 확인하는 방법 | 개그콘서트 Gagconcert | KBS 2502016 방송, 개그콘서트,표정까지 완벽하군ㅋ ||| 은비까비 귀여워♡😊 ||| 애초에 북쪽 말투시잖아요ㅋㄱㄲㅋㅋ ||| 박수 혁명적으로 치네ㅎㅎ ||| 박수칠때 표정 넘 웃김ㅋㅋㅋㅋㅋ😂,코미디
dE-1XiDdwws,KBS의 대표 코미디 유머 1번지 레전드 모음✨ | #전국KBS자랑 | KBS 방송,KBS StarTV: 인물사전,세상 좋아졌어 옛날프로그램도 이렇게 편하게 볼수있으니 ||| 저때국민학교때 봉지라면 하나사서 유머1번지 보면서 먹던기억이납니다 벌써 46이되어부럿네요 ㅎㅎ 세월빠르네요 ||| 옛날 코미디는 예전 느낌에 드라마 같은 느낌에 재밌는 느낌 추억이 돋는다 :) ||| 매주 기다리고 기다리던 코메디 참 잼났었슈~~그츄? ||| 최양락이 깐죽거리는 연기. . . 넘 재밌어요!!,코미디
1pDr9QiKsPI,김용명 속이는 게 세상에서 제일 쉬웠어요!ㅣ#코미디빅리그,디글 클래식 :Diggle Classic,#코미디빅리그 영상 더 보러 가기 ☞ https://youtube.com/playlist?list=PLvDaoEdHc686OKzXp2K1z9c7GXt1NK5ib   #코미디빅리그 매주 수요일 밤 10시 40분!   📺 https://www.tving.com/contents/P000081875 ||| 용명씨 이미 머릿속에 복면가왕이 있군요 ㅋㄷ ||| 멜로디 합창 졸라 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ||| 다시  봐도  재밌어요.ㅎㅎㅎ ||| 개그맨도 웃기는 개그맨 김용명 ㅋㅋ,코미디
AHNwwWWTMN0,인종별 제스쳐 특징,Mic On Korea,"벨소리 들었다는거 개웃기네 이거 체크인 얘기잖앜ㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅋㅋㅋㅋㅋㅋㅋ ||| 인도식 영어 흉내를 왜 저리 잘하지... ||| 내가본 미국 스탠업 코미디언중, 가장~ 발음 정확하고, 성별불문 인종불문 완벽하게 카버하는, 최고의 탤런트를 자랑하시는 분이다! 게브리엘 이글레시아👍❤️🌹! ||| 특히 흑누님들이 이러짘ㅋㅋㅋ 근데 이게 이런 빌드업이라닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ||| 진짜 웃긴 코미디언은 사람 관찰을 잘해야 한다는 게 맞는듯.. 저게 사람들이 매일 보면서도 흔하게 눈치채는 것들이 아닌데 저렇게까지 훙내낼 수 있단 게 사람을 얼마나 보고 관찰하고 연구한 건지 감더 안옴",코미디
eeXW5lGD7gc,[풀버전] 와이프 맞지? 아닌 거 같은데? ‘황해2025’ [개그콘서트/Gag Concert] | KBS 251026 방송, 개그콘서트,전세계에 개그맨 중에서 아이디어 좋은 장현욱 은은하게 웃기고 재밌어욬ㅋㅋ 요즘에 개콘 코너중 제일 좋아요 😊 ||| 오늘 맥스 안나왔네요😢😢😢😢😢 ||| 황해2025 잘보고갑니다 ||| 그와중에 손민경누나 미모열일하네요❤❤❤❤❤❤❤ ||| 맥스~~~❤❤❤,코미디
