url,title,channel_name,comment,category
VAy1yAltHOQ,"Fresh Flower Garlands, Bridal Jewelry, how to make yourself!",Tazin Ahmed,So beautiful 🎉 ||| You’re not showing how to prepare but it’s very beautiful ||| Wow ||| So Beautiful ||| Jay swaminarayan,노하우/스타일
we6fO7eHwkw,3 DIY CHOCOLATE BARS + Packaging for Valentine's Day 🍫🍫🍫💖😍 | HONEYSUCKLE,Honeysuckle,"🍫🍫🍫💖😍 thumbs up! ||| The fruit and rose bar is so so pretty! ||| Thank you for this cute idea! I wanted to add that stirring direction does not matter... What matters is to keep chocolate temp under 95F or otherwise you'd have to re-termper it. So good job turning off the heat to melt it, that is what made it work. ||| You are so adorable, kind and thoughtful! Thank you! ||| This is such a lovely idea 👌 always making great content ❤️",노하우/스타일
uFjNi5HR6-8,"How to make a winter cat shelter, DIY winter cat house",donna dooley,"This is how I remember what to use… “Hay is for horses, straw is for strays” good job though! ||| Nice idea but Straw should be used instead of hay since straw has less moisture and works better as insulation for cats ||| You should attach a six inch pvc coupling or a pot with the bottom cut it and put in the hole cutouts. It blocks and shields the wind and prevents rain from coming inside. ||| This is good that way multiple cats can survive the winter. ||| I love that you put 2 holes in so they can easily escape if they need to for example if another species of animal were to come in that they do not get alone with and I like that there’s a window. This is such a great idea and you’re a really amazing person for being so thoughtful and caring.",노하우/스타일
Txi49Wz1hPw,Dollar Tree DIY Real Wood Lantern,Jay Munee DIY,"Nobody will probably read this but I hope you have a great day today!! ☺️💛💛 ||| You are my favourite youtube crafting channel because your projects always look great and they use affordable materials. Every time you called your square a level it made me cringe. Still just love you Jay! Keep up the great work! ||| ""Jenga Jay is back, baby!""  I'm am ready to tackle one of these, I already bought some Jenga blocks and ready to work it!  These lanterns are beautiful, thank you Jenga Jay! ||| I’ve bought those block kits SEVERAL times for my children 😆😆😆and I NEVER thought to use them for a lovely decor craft 👏🏾👏🏾👏🏾👏🏾👏🏾This is LEGIT 🔥🔥🔥🔥🔥🙌🏾🙌🏾🤩🤩🤩🤩🤩🤩🤩 ||| OK I just finished the video and I am going to make both of these the bigger one and a smaller one they’re going to be such a cute little set side-by-side together with some other farmhouse Decour that I either have or will buy thank you for this wow it is amazing and those things if you buy them their way more expensive I love it I love it I love it I love it I can’t say enough how much I love this you have done it again friend that is awesome sauce!!!!! WOW❤️❤️❤️ and for those of us on a budget I saw another video one time where you can stain wood with shoe polish from the Dollar Tree. And that’s what I’m gonna do! I think they have a very similar dark brown Color.",노하우/스타일
nYR6HAzOTAc,Long Arm Tool holder DIY,The Fabric Patch,"Love the coffee filter idea for threads. I'll start doing that when I'm hand sewing my hexagons! Thanks Cindy❣❣🥰 ||| Thanks Cindi🥰 I LOVE the coffee filter idea too!!  ... for my spare threads n stuff while sewing by hand or on my machine. ||| You could also lay a piece of foam shelf liner inside or a hand towel.  Cuts down on the noise!  (I have ear/noise problem) Love your tips! ||| Coffee filers are better than paper plates ! I use them for a lot of stuff—- great tips- love it! ||| Clever! Love to repurpose items. My longarm frame is only 5 ft, so no room for the cookie sheet, but I could definitely make use of a coffee filter. Thanks for sharing!",노하우/스타일
QzlP9GzgpPs,DIY Paper Basket : How to Make Easy Paper Basket for Gifts,Ventuno Art,"For a moment at the end I thought that I failed but your song gave me hope and I successfully made the basket. Thank you soooooo much ||| It's so nice, beautiful, lovely and good. Yesterday was my birthday n my friend gave me a chocolate, today, I will give her this basket with a paper ring inside it ||| Thanks bhai aaj aap ki vedio ki wajah se mere school ka project ban gya ||| very good and beatifull. Thanks for the craft. I'm beatifull😀😀😁👍👍❤❤❤❤❤ ||| Thank you so much! I used this basket to make my girlfriend a small basket with poems, origami frogs, and some other stuff and I'm gonna give it to her soon! Super helpful, thank you so much!!",노하우/스타일
ANKwCKhdON4,Easy DIY Pull-Out Cabinet Anyone Can Build!,EngineerYourSpace,"Here are the things I mention in the video:  3 tier pull out cabinet: https://amzn.to/2HH3dCC  4 tier pull out cabinet: https://amzn.to/2HbdNm1 5 tier pull out cabinet: https://amzn.to/2F7luDw   DIY pull out cabinet:  Tools: Drill: https://amzn.to/2K2t8Ts Drill bit kit: https://amzn.to/2JdMYKc Countersink drill bit: https://amzn.to/2HgsBjb Speed Square: https://amzn.to/2qRhMZR Tape measure: https://amzn.to/2qRfMk7 Miter box and saw: http://amzn.to/2GzyW5P  Materials: 1”x6” Screen molding 1” Corner brackets Nuts and bolts wheels: https://amzn.to/2JiOAm9   Supplies: Shellac: https://amzn.to/2qPt8NS Paint & paint brushes Sand paper ||| I really appreciate her showing  that there was miscalculation at first -- mistakes are important, too. ||| I loved this video... strait to the point and not A lot of needles talk ||| I bought one of these from a DIYer several years ago, but came to YouTube to see what else I could do to make it more stable.  So, maybe not, but WHY it never crossed my mind to install a hook or something to keep it from coming out beyond the fridge and cabinet….I have no excuse! Thank you so much for that invaluable and very necessary safety feature. It’ll make all the difference in my comfort level of using it now. ||| You did a very good job!  So nice to see some women doing real DIY instead of crafting projects. Your kitchen is enviably organized and clutter free!",노하우/스타일
ukM0rz0GwBY,DIY Circular Saw Track Saw Guide | Limited Tools,Modern Builds,"I have a small shop but a ton of tools. I don't have a lot of high dollar tools , like Festool, but some nice stuff. What a lot of people don't understand when they get into woodworking is that your big tools aren't where your money goes, it's in your drawers. For example I have a $99 Craftsman router table but I have about $600 worth of router bits. Sandpaper alone is about $200. I love your limited tool series, it gets people into it that couldn't afford everything else. It also shows that you don't always need all of the extras. Great Job Mike !!! ||| Great project. I think I'll build one. One pointer for you: When you tap holes, turn the tap 1/2 turn, then back a 1/4 turn, then forward 1/2 turn, etc. This will clear the teeth of the tap and will make the hole cleaner, with less chance of breaking the tap. This becomes REALLY important in thicker/stronger material. Also use some oil when tapping to make the cutting easier. ||| Great idea. I made mine from 1/2” ply. They took a bit of sanding and waxing to make the saw slide smoothly but now they work great. Thanks! ||| I built one but I had a big problem. The factory edge I started with wasn’t a factory edge or straight. Didn’t figure it out until I made the Final Cut. What now?  I used my board straightener jig on my table saw to straighten out the “factory edge”.  I used a tight string line with nails for spacers and measured from the string to the board all along the 8’. It was perfect to my surprise. Then I cut the other side parallel. I flipped the board over and trimmed all four sides of the tracks. Two from one side and two from the other side. Then I removed the circular saw track board and built a new one. When I made the Final Cut the cutoff piece was perfectly consistent at a thickness of less than a credit card. Success. I’m so happy was was able to save it.  My suggestion is to trim the track boards after securing them to the main board because it was much easier to get the gaps perfect.  Thanks for a great video. ||| There are so many DIY track saws, guides etc out there but this one works great and I didn't need to run to the hardware store for a bunch of parts.  I used 3/8 MDF and it is still heavier than heck.  Thanks for sharing your design.",노하우/스타일
1ktmYhJ6svI,DIY Battery Powered Bluetooth Speaker // How To Build - Woodworking,Crafted Workshop,"My first job was soldering audio jacks for an entire summer so I got pretty good at it. I ended up working at that place for almost 10 years. I'd say you did a really good job for your first time soldering. Here are my two biggest tips: 1 - put a dab of solder on the tip of the gun before touching it to the wires. This helps transmit heat from the iron to the wire. You want the wires hot enough to melt the solder, otherwise you'll get a cold joint that could break or have lots of resistance. 2 - Use spring clamps to hold your parts. Just put them on their side and clamp the part in place. ||| I've watched bunches of videos like this, I built 7 boomboxes on my own and I can officially say that this is the best one I've ever seen, good job! ||| If it sounds anything like it looks, it must be amazing. Such an awesome project! ||| DUDE!!!!!!!! Great project and she is Beautiful          I’m heading to my shop now to take a set of 18yr old computer speakers my good friend Dave gave last week and do the same. Unbelievable that he has had them that long and they sound great. They come with a separate subwoofer. ||| This looks great!! The only addition I would do is to install a couple of 12v 8Ah batteries and charger so you can make it a portable great looking boombox! It will require some additional electronics to convert 110v to 12v, to measure charge and stop charging when full... but I think it would be totally worth it!",노하우/스타일
UQK6vRYKkY0,$100 POTTERY BARN LADDER FOR UNDER $9! 💙 DIY Farmhouse Blanket Ladder,Do It On A Dime,"Can’t believe people sell something so simple and cheap to make for $100+ dollars 😅😅 this looks amazing can’t wait to build mine! ||| my husband made me one and I display my childrens  hand made baby quilts and blankets on it in our family room. I love it so much!!!! ||| I appreciate how you always have your children with you and how you can still do so much while keeping them busy, playing with them, teaching them, checking on them, and  including them in anything that you are doing! It shows the Real side to being a stay at home mom and the reality of how kids should be involved in helping out.  So many you tubers moms have a whole video on cleaning, cooking, decorating, getting ready and working out while their kids where never even around! There is No way that a pregnant mother with 3 kids under 3 or 4 could get all that done and not have them hanging on her or wanting to be involved!! My 3kids all want to feel involved and always love helping me decorate or just do household duties! Especially when I was pregnant!! Lol!!! You show us how to trully do everything and still be a MOMMY to them!! My babies come first, always 💙 💓 ❤ 💕 💖 💗 ||| Just made this tonight and I had 4 - 17 inch pieces left over. I took a screenshot of the measurements and had them cut exact measurements. I’m thinking if I was supposed to have one 17 inch piece left over then it should be cut longer than 5 ft. It still looks ok but I do wish it had been a little bit taller so that’s why I’m commenting on here, just in case someone else decides to make one for themselves. I love your channel and I’m so happy for you having hit over 1 million subscribers.  Congratulations ||| My first time on this site. I think she is adorable and the project is great.",노하우/스타일
oo7ot4wGsUE,Rolling Tool Cart / Planer Stand DIY,731 Woodworks,"Check out my top videos: https://www.youtube.com/playlist?list=PLWVlC66wUw8bz3aDDBzdPhub5QF1FovEt ||| How funny is to see you and your workshop 4 years ago. congratulations for all your work ||| I heard that brother! I'm 62 years old and I've had my DW735 since they came out. I love it, but that thing is a beast to move, even when I was younger and stronger. A dedicated mobile stand is the way to go! ||| With my little 8x12 shop, I put 10 inch pneumatic tires on mine so I could roll it out in the yard.Great build! ||| I looks at these videos and I see how much progress you've made. Your a big influence in my journey to become a better woodworker. Proud of you bro!",노하우/스타일
5PwAPqKpVM4,How to remove tub drain without any special tools.,HINESIGHT Classics,"Holy crap! After fudging with this thing for hours….. your a miracle!!  This drain has been on here for like 30yrs till now! 😊😊 ||| Best method ever ! Just pulled out 20 years worth of hair. Appreciate you bro 🙏🏽 ||| He should say, how to remove a LOOSE bathtub drain strainer without any special tools ||| That was so clutch man. I'm doing my bathroom demo today for a full remodel to save myself some money. Thanks for the awesome tip. ||| I’ve been struggling on & off for 2 YEARS with a slow draining tub that’s clogged up multiple times and I couldn’t for the life of me figure out how to remove that dang thing to finally fix it.  I’ve watched video after video and no one ever showed it! YOU ARE MY HERO MAN!!! In 2 seconds I was FINALLY able to finally see how to see how to get that God Blessed old rusty part off and clear that line for good! Mine “looked” like it had a stripped screw on top of it that I could never seem to remove, but it turns out, it didn’t!  THANK YOU!!!",노하우/스타일
lbyv8INoIEE,How to Roll a Joint Without a Filter,greenrush,"tucking is my worst enemy ||| Mine always turn out as chodes, but I'm glad you roll flawlessly. ||| I was taught to roll by using the boat style and we twisted the ends to prevent joint from bleeding that why some people use tips. ||| The grinder was from WW2 ||| 😂 Bruh, I'm a 56 y/o newbie and you taught a sista something, you saved my night. I've never rolled and after watching you, Bruh, I got this shit!!!   😘 KUDOS TO YOU DUDE!",노하우/스타일
xPHM0h1kNOU,Net of a Cube - Pull-up nets,James Welham,Me:using it for my school oroject 💀☠️ ||| I have a school project to do and this will help me. Thank you 😊 ||| This gave me chills… in the best way ||| Thank you sooooooo much I needed this ❤ 💗 💓 ||| Those who watch for school project  👇,노하우/스타일
PESbxAUwfIQ,DIY IKEA SCHOTTIS Blinds Installation - IKEA Home Tour,IKEA USA,"For those who bought these blinds, this is a great product, but be careful while installing. Don't forget to cut the stickers that'll hold it down into two equal pieces, this way when you need to pull it up, the clips will hang onto the stickers on the blinds so that you can retract completely, otherwise as other users found out, it will not hold it. ||| I heard so many people saying they fall.. Here's a tip: clean the surface where it'll be installed. Make sure is dry. After you add the sticker, hold it tight for 1 minute. When you apply the stickers you gotta hold them tight for a bit this is like basic glue situation, even with fast drying ones. ||| Why are people hating on blinds that cost 5 dollars... they're cheap for a reason. I love the black ones, since I am not someone who adjusts my blinds often i usually just have them fully extended.  Heres a tip, cut the blinds as closely as you can to the exact width of your window (leave some more space and slowly trim off) that way you can just push them up and down while have friction hold them. For the 10 dollars I paid for 2 of these they block pretty much all the light coming in through my windows, for complete blackout i can just put curtains infront of them.   Amazing for the money. ||| They are now $3.99. There are several problems. The clips do not accomodate having the blinds fully open and the sticky things to keep them down are unsightly. Fine if you do not want to open and close them but not useful for real windows. ||| I just installed the black ones and I love them",노하우/스타일
eniE7_2ewmw,DIY: Pumpkin Feeder for Birds,National Audubon Society,I am gonna make it today! Brilliant! ||| Great idea! I was thinking the little pie pumpkins would be perfect!  Love your YouTube channel ❤    Watching from Eastern North Carolina ❤,노하우/스타일
PTLKTJDcWMA,[뷰티] 힙스러움을 +3해주는 메이크업 & 스타일링 TIP 3가지 | 씨채널 코리아,C CHANNEL Korea,이달소 희진 닮은굿 같기도 하고 아이유 닮은것 같기도 하고 ㅠㅠ 진짜 예뿌시다 ||| 점 찍은거 진짜 잘 어울리신닷 ||| 이쁜 분들에게만 추천합니다......... ||| 헐 너무 이쁘타ㅠ ||| 매력점 원래있는...,노하우/스타일
Oadb--rE8og,30가지 역대 최고 메이크업 팁,5분 Tricks DIY,,노하우/스타일
HmwjqztgCw0,[뷰티] 입술 모양 별 립 메이크업 팁 4가지 | 씨채널 코리아,C CHANNEL Korea,제발 너네는 뷰티만 하지 말아줘... ||| 결론:컨실러로 입술을죽이고 새로 그린다. ||| 첫번째 분 입술깨물으신거 같은뎅...?? ||| 응답하라1988도 아니고 너무 옛날스럽다 ||| 오우 진짜 꿀팁이네,노하우/스타일
HHqXD8ly62U,화보 메이크업 4가지 메이크업 포인트 tip ✨  l 이사배(RISABAE Makeup),RISABAE,오와 진짜 신기하다 분위기가 이렇게 다르다니.ㅠ  사배님 이뻐요 ||| 메이크업 아티스트가 화보촬영을 위해 직접 메이크업을 하고 있는게 너무 멋있어요bb ||| 3:23 여기 거만메이크업 생각났어욬ㅋㅋㅋㅋㅋㅋ사배찌 그냥 연예인아녀..?진짜 다어울리고 예뻐요ㅠㅠ❤️ ||| 불쑥불쑥 사슬이행님이ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ||| 한땀한땀 메이크업을 빚으시네...멋져요!!,노하우/스타일
4K9OD0wcx6k,[화장초보] 쿠션 똑똑하게 바르는 팁! 380만뷰 베이스메이크업 겨울버전 | 블리블리 꿀광쿠션 / 쏭냥(ssongyang),쏭냥,"블리블리 꿀광쿠션 '더보기'에 리뷰 적어두었지만, 댓글이 보시기편하실거같아서욤!! + 코쪽, 턱쪽 모공이 많은 분들은 꼭 프라이머를 발라주시거나, 크림을 좀더 실키한 제형으로 바꿔 사용하시는걸 추천드릴게요, 생각했던것보다 너무 꾸덕한 제형이라 사실 이 영상 촬영하면서 베리떼쿠션으로 바꾸고싶었던 마음 백만번..!! 하지만 꿀광쿠션 리뷰하기로 약속했기때문에! (안좋은쿠션도 좋게만들어주는 것 또한 팁이라 생각해서!) 꿀광쿠션으로 했는데 좀더 마무리감이 매끈한, 밀착력 좋은 쿠션 사용하시면 더 매끈한 표현 오래 유지하실 수 있을거에요! 이번 영상 팁은 '크림+밤' '톡톡두들겨바르기(솜X)' '쿠션바르는방법' 이라는거~!  ""엄청난 꿀광!을 기대했던 분들이라면 살짝 실망을.. 하지만 커버력도 중상, 촉촉함도 중상(하지만 시간지나면 살짝 매트), 무너짐도 보통이라 평소 사용해보고 싶었던 분들은 그냥- 잘 사용하실 수 있을 것 같아요. 스킨케어부터 광나게 하시는 분들에게는 추천!"" ||| 친절한 영상에 감동감동...ㅜ ||| 화장 초보라서 정말 기본적인 베이스 메이크업 영상을 찾고있었는데 필요한 정보들만 알기쉽게 설명해주셔서 너무너무 도움이 많이 되었어요 >< ||| 쏭냥 언뉘이😍 너무 사랑스러운거 아닙니까? 유용한 영상 오눌도 감사합니당😁 ||| 흐억 ㅠㅠ베리ㄸㅔ랑 어퓨중에 뭐가 더 좋을까요 추천부탁드러요 💖",노하우/스타일
_16PG4dMgJk,메이크업 실기 합격 꿀팁#9 저는 이런 것도 모르고 시작했어요.,스칼렛의 비밀의 문 The secret of Scarlet,스칼렛님 덕분에 좋은 정보 많이 알아가용ㅎ ||| 저도 영상보고 알앗네요 좋은 정보 감사해요 ㅎㅎ ||| 구멍이 없어요ㅠㅠ,노하우/스타일
ecMi7zO2Nn0,[뷰티팁] 완벽한 베이스 메이크업 TIP (The perfect base makeup tip),WON해요,"알람 뜨자마자 왔어요!!! 친절한 설명 감사해요!! 저 라곰 제품 넘넘 좋아요!! ||| 베이스제품 잘고르는법도 알려주세요~~!! 영상 잘보고있습니다❤❤ ||| 어머나 ||| 아아아~~~ 땅긴다는 제목 보고 들어왔다능~~ 얼굴이 너무 당겨요, 진짜~~~ 좋은 꿀팁 감사요~~~",노하우/스타일
11HLfr8m134,아름다움을 향상시키기 위해 25가지 메이크업 팁,5 분 Tricks,0:35  시작하는 아이디어는 과자 애호가들에게 감사 할 것입니다! 그리고 메이크업을 사용하지 않더라도 달콤한 립글로스 나 영양가있는 초콜릿 스크럽을 맛보아야합니다. ^^ ||| 너무 이뻐요!! > < 잘보고갑니다!!!! ||| 진짜 꿀잼이예요! 5분 TRICK에서 보걸 실제로 만들어 보니 완전 꿀짐이고 어떻게 저렇게 잘 만들었을까..... 라는 생각도 해욬 ||| 바셀린은 못먹지 않아용? ||| ㅠ,노하우/스타일
QRF9WcBtWLQ,인생 증명사진 건지는 메이크업 팁! 합격을 부르는 면접 프리패스 증사?!★ | kkosisters,꼬유진,오오 감사합니다! 곧 새로운 증명사진을 하나 찍어야되는데 마침 이렇게 올려주시다니!!😍영상보면서 열심히 따라해볼께요!!🤗 ||| 냥이 너무너무 귀여워요오❤❤❤ 글구 넘넘 이뿌세요오❤❤❤ 항상 영상 올려주셔서 감사해용❤❤❤ ||| 꼬자매 너무좋아요ㅠㅠ...❣ 금손과 얼굴이 다한 증명사진 ㅠㅠ ❣❣ 전보다 훨씬 깔끔해진 영상이 너무 좋아요!!!!!❣ ||| 오...메이크업 대박..정말 이쁘네용 민증 사진으로도 괜찮은 메이크업이네요.. 민증 사진 맘에 안들어서 다시 찍을려고 했는데 정말 깔끔하고 이쁜 메이크업이네요 이메이크업하고 다시 찍어야겠어요!!❤,노하우/스타일
JfeHSpz7WBQ,어려보이는 트렌디 메이크업(동안 눈썹교정 TIP)  (방훈TV),방훈tv,화장고자...로 산지 34년 입니다. 도와주세용~!😂😂 ||| 이분 뭔가 쿨톤메이크업도 잘 어울리실 것 같아요... 메컵 자체는 진짜 예쁜데 1정도 더워보이네욥.  (조명탓일수도) ||| 방훈쌤 메이크업 너무 좋음! 고급시러워여 ||| 와..수많은 메이크업들을 봤지만 메이크업된 얼굴사진만 보고 나도 받고싶다고 생각한거 진심 처음이에요 ||| 와.. 진짜 세련된 느낌이에요 터치하나하나 마다 상세하게 꿀팁도 알려주시고 잘 보고 있습니다!,노하우/스타일
YK1wZGb6jeM,눈썹의 중요성?! 눈썹 정리 팁 [겟뷰의재발견],tvN D STUDIO,요때멤버구성이최고엿다.. ||| 꿀팁 영상 감사합니다💛♥️화장 중에서도 제일 어려운 부분이 눈썹인데 도움 많이됬어요 🤗 ||| 5:35 완전 제 눈썹이네요;; 즐찾하구갑니다.. ||| 정리할 눈썹이 없으면 어떡하징... ||| 2:56 완전 제 눈썹이에요 대박.. 손질법 몰라서 막 자르다가 비어버렸는데 눈썹 다시 자라면 저 방법대로 해야지ㅠ,노하우/스타일
Z_tKncQWTdU,새내기 메이크업 팁 & 튜토리얼 로드샵 위주로!,서애쿠,아이메이크업 넘나 제스타일! 꼭 해볼께용~!!,노하우/스타일
EW3cVOszlMM,[1분팁] 트러블 커버력 높이는 메이크업 팁! 파운데이션 커버력 높이기,서애쿠,언니 컨실러 제품 이름..ㅠㅠ 다음부턴 제품 이름 좀 언급해 주시면서 넘어가면 더 좋을거 같아요 ||| 미간에 있는거 사마귀 인가요? 점 이라기엔 너무 볼록 튀어나와있는데... 사마귀 같아요! 피부과 가서 지우세요 보기에 별로 안 좋음,노하우/스타일
0HVOKqI9jg8,SNS 셀카용 청순메이크업 도전기! (메알못 팁),제이제이살롱드핏,으악...저도 언더하면 팬더되요😭 근데 언더를 안하면 눈이 너무 작아서.. 언니의 큰 눈이 너무 부러워요 ㅠㅜ 진짜 애기상 귀요미 얼굴... 제가 언니 얼굴이었으면 절대 화장 안하고 다녔을걸요ㅋㅋㅋ! 근데 화장하니까 진짜 너무 예뻐욧💕 ||| 저 운동 잘 모르는 사람인데 제이님 설명이 유독 쉬워서 실천 중이고 효과 톡톡히 보는데ㅠ 어떻게 감사드려야 할지ㅠ 난데 없는 소린데... 그냥 너무 고맙네요 ||| 화장 하나 안하나 예쁘세요. 😍💓 메컵동영상 잘 봤어요. 화장자연스럽게 잘하세요😘 ||| 유튜브 운동 관련 영상만 주로 보다가 이런 일상영상 보니 넘 재밌고 좀 더 가까워지는 느낌이에요! 자주 업로드 해주시면 좋겠어요~~👍👍👍 ||| Wow! You are so pretty!  You don't need to put any makeup.  You're a natural beauty.,노하우/스타일
QamO_WD0k9E,깔끔한 립메이크업 팁 How to make good lip makeup,멜코Melco,"오늘은 깔끔하게 립 메이크업을 할 수 있는 팁을 담아봤어요. :) 제가 입술이 두껍고 각질이 잘 생기는 편이라 입술 발색을 찍을 때 각질이 도드라져 보일 때가 많더라고요. ^_ㅠ  그래서 각질 제거부터 립 베이스, 립 라이너까지 입술 화장을 좀 더 깨끗해보이게 만드는데 도움을 주는 제품들을 소개하고 사용법도 보여드리려고 해요!  -List-  아리따움 진저슈가 오버나이트 립 마스크 Aritaum Ginger Sugar Overnight Lip Mask 9,000 won  맥 프렙+프라임 립 MAC Prep+Prime Lip 28,000 won  마몽드 크리미 컬러 립 라이너 #1 더 히비스커스 Mamonde Creamy Color Lip Liner #1 The Hibiscus 6,500 won  맥 매트 립스틱 칠리 MAC Matte Lip Stick Chili 30,000 won  마몽드 크리미 틴트 컬러 밤 인텐스 #23 브릭 로즈 Mamonde Creamy Tint Color Balm Intense #23 Brick Rose 9,000 won  부르조아 레브르 컨투어 에디션 립 펜슬 #2 코튼 캔디 Bourjois Contour Edition Lip Pencil #2 Coton Candy ￡4.99  아워글래스 컨페션 울트라 슬림 립스틱 #No One Knows Hourglass Confession Ultra Slim Lipstick #No One Knows 43,000 won  맥 레트로 매트 립스틱 루비우 MAC Retro Matte Lip Stick Ruby Woo 30,000 won  맥 립펜슬 루비우 MAC Lip Pencil 22,000 won  Blog : blog.naver.com/llmement Insta : instagram.com/melco_song BGM : The Messenger (Youtube Audio Library) ||| 오 좋은정보네요 ||| 립라이너 편하죠! 저도 여러종류 있는데 더페이스샵 립라이너는 뒤에 립브러쉬도 달려있어서 유용하더라구요😁 ||| 로드샵쿠션 영상 올려주세요 ||| 3:00에 그리신 립라이너 부르조아 건가요??",노하우/스타일
QBvaL9IoWaE,알아두면 쓸모있는 치크팁!,ABBAMART,,노하우/스타일
7Hw8tSzqxn8,"[삼분보라] 메이크업한다면 꼭 필요한 7가지 꾸르팁! (feat.아이라인,섀도우,브로우마스카라관련!)",INBORA인보라,다른 뷰티유튜버 분들은 옆면을 많이 보여주시는데 인보라님은 정면을 많이 보여주셔서 뭔가 친근감?이랄까 편해요 ||| 증맬루... 유익스... 사는동안 복받으세오..!! 유명해져랏!! ||| 와 손톱에 묻히는 거 진짜 사소한데 ㄹㅇ 꿀팁이당 ||| 아이브로우 마스카라 꿀팁 대박👍  맨날떡지고. 머리는 밝은데 눈썹 숫은 많고  기장은좀짧고. 밝은색브로우로 그리고. 아이브로우 칠하면. 갈색 떡칠이ㅠ.   그래서 탈색약 사서. 노랗게 밝게 빼서 그냥 아이브로우로 그리고고다녔는데ㅠㅠ   감사해요ㅠ    약속없는데 지금 화장해보고싶음요ㅎㅎ ||| 늘 영상보면서 도움 받습니당 감사해요 ~~ ❤️,노하우/스타일
6qGuvfUhoNs,[뷰티] 초간단 팁! 눈화장 꿀팁 3가지💛 | 씨채널 코리아,C CHANNEL Korea,처음에 점막에 아이라인 그리는거 무슨 도구 이용해서 쉽게하는줄 알았는데 그냥 그려서 황당;;ㅋㅋㅋㅋㅋㅋ ||| 마지막꺼 먼가 섀도우가 눈에낀고 같지 않음? ||| 오 점막채우는건 다들 그렇게 하고있지 않나? 뷰티 유튜버들만 봐도 저렇게 하는뎀 ||| 사실대로말하시죠 이영상옛날에제작한거 올리신거죠? ||| 점막 저렇게 손으로 올리면 나중에 눈에 주름생겨요 걍 밑에 거울 두고 그리는게 젤 좋아요,노하우/스타일
3kzpzvuBnvA,"쉽게 따라하는 남자 눈썹 그리기, 다듬기 팁! by W Korea",W KOREA,,노하우/스타일
PaSE51m9vZU,VTXBTS 제품으로 안경 메이크업하기! (feat.안경 자국 최소화 팁) Glasses Makeup Tutorial  | Joseph 죠셉,죠셉Joseph,even without makeup you still handsome ||| 어서와요.  아미는 처음이죠? 아니죠 이미 아미신것 같은데ㅎㅎ 죠셉님 진심 남자 유튜버중에 제일 잘보고있어요 제 머리가 숏컷인데 죠셉님 영상보고 머리 잘하고있습니다 팁 많이 얻어가는것 같아요! 항상 응원한께요!!! ||| 죠셉님 뭔가 능글능글한 말투가 너무너무 좋아요 ㅠㅠ ||| I really love you!!! Always make videos of BTS’ make up tutorials! More power and lot of love from the Philippines! 😍😍😍😘😘😘 ||| Woah.. Woah.. Woah !!!!!! I never knew that there were such a name of a makeup brand called VT X BTS!! I'm just so shocked! 😶And BTW.. You're a professional!! 👏👏👏,노하우/스타일
1Xj8ELe5U4g,[1분팁] 컬러코렉팅 베이스 메이크업! 뜻부터 컬러 선택 팁까지!,서애쿠,,노하우/스타일
Bp_ytUrKqGY,[기본메이크업] 색조 메이크업의 순서! 그리고 꿀 tip까지 함께:),먹뷰리,"님,최고에요. 너무 현실적인 팁이라 도움 엄~~청많이됐어요 ||| 님이추천하신 삐아 지적 주문해서 오늘왔는데, 최강이뻐요♡♡ 다른색도 사려구요^^ 감사해요 ||| 하드포뮬라 색상 궁금해용",노하우/스타일
