url,title,channel_name,comment,category
q49iynD-9UU,묻히기엔 아쉬운 명작게임 추천! 1탄,말 많은 게이머 듀리,이번편은 명작추천보다는 연애하는겜 추천이된 느낌이 ㅋㅋㅋㅋ ||| 오랜만에 올라왔네요 접으신줄 ㅋㅋ ||| 3D 연애 시뮬레이션 특집 ||| 무료게임 알림! 캐쥬얼한 턴제게임 '안티스쿼드'입니다. https://freebies.indiegala.com/antisquad/ 위의 주소로 들어가셔서 윈도우로고가 그려진 다운로드 버튼을 누르면 받으실 수 있습니다. 그냥 킬링타임용 게임입니다.  채널 듀리는 앞으로도 무료게임알림과 함께 스팀세일에 대한 정보를 드립니다. 구독하시고 좋은정보 받아가세요. 영양가는 없지만 재밌는 영상들도 꾸준히 올립니다.  :),게임
zFSuSOxq_24,닌텐도 스위치 게임 추천! 한글화 스위치 역대 최고 게임!! / 명작+독점작 게임!!첫번째 이야기one,트윈라이크겜,진짜 콘솔게임 잘 못하는데 오디세이는 진짜 갓겜.. 플레이도 쉽고 아기자기한게 엔딩을 몇번을 봤는지.. ||| 스위치 사놓고 안하다가 젤다 구매해서 했다가 DLC까지 구매하고 계속 이것만 하기 있네요 ㅋㅋ 다른 게임 손도 안대고 있는.. 젤다2 기대됩니다 ||| 젤다 야숨이 세계최고 게임 중 하나로 언급되는 수준의 명작이라 이거 하나 때문에 스위치 삿엇고 지금도 이거만 하네요 ㄷㄷ 참고로 저는 vr기계부터 온갖 게임기가 다있는데 누워서 편하게 할수있어서 결국 애용하게되는건 스위치인거같아요 ||| 거의다 엔딩 봣음 ㅋㅋ  지금스위치 장농에잇음 ㅋㅋㅋㅋ  젤다2빨리나왓으면 좋겟음 ||| 야숨 첨엔 어려워서 하기 싫었는데 정신 차리고 보니 이미 라이넬 사냥꾼 겸 가디언 사냥꾼이 되어있었다.....,게임
zC3dMOO3dB0,[2019 스팀 겨울세일] 게임추천 TOP 10! 평가가 좋거나 최대 80%할인까지 (~1/3일까지),광기TV,"잘못된 정보 수정합니다. 데스티니 가디언즈 = 데스티니2이고 말씀하신 36,720원 짜리는 그 데스티니 가디언즈(데스티니2)의 DLC 두개를 합친 팩입니다. 1은 무료로 플레이가 가능한게 아니라 2의 본편은 무료로 가능하고 DLC는 사야하는 거에요. ||| 어쌔신크리드 오디세이 사는게 좋을까요 아니면 몬스터헌터 월드 아이스본이 좋을까요?세일유무 관계없이 ||| Dungreed 유저분들 소감좀 부탁드립니다..살까 고민중이에여",게임
ewcSDwL_LOg,[역대 최저가] 스팀 10월 할인#2 한글판 추천 게임 | 하쭌게임,하쭌,스팀 10월 할인 한글판 추천 게임 2번째 모음 입니다. 영상에서 확인하세요~ 구독과 좋아요는 영상을 만드는 힘입니다!!,게임
kqYsk_d4rPA,"설맞이 스팀할인 게임추천! 가격비교, 에디션 구매 가이드",말 많은 게이머 듀리,잘보고 갑니다 한가지 아쉬운게 있는데 두분 목소리 크기 밸런스가 안맞아서 듣기 불편하네요,게임
i29C3bvRWMk,[메주할인] 매주 할인하는 스팀게임 추천! 험블번들 여름할인 + 무료게임 많이~,말 많은 게이머 듀리,항상 좋은 정보 감사합니다. ||| 언제나 꼼꼼하게 챙겨보고 있습니다 :) 이번주도 감사해요! ||| 우연히 친구가 링크줘서 보게되었는데 구독해서 지금도 잘보고있습니다. 소개해주시면서 티키타카가 재밌네요 ||| 잘보고 갑니다 ||| 불매운동 ㅋㅋㅋㅋㄱㅋㅋㅋㅋ센스 굳,게임
rJvorOdS-3k,[메주할인 6월 2주차] 매주 할인하는 스팀게임 추천! + 무료게임(엔터 더 건전),말 많은 게이머 듀리,처음 봣는데 깔끔하고 목소리도 좋아서 구독하고 갑니다 여름할인때도 해주실거죠?! ||| 스팀 여름할인 정말 기대중이에요 ||| 좋은 정보 감사합니다 ||| 따봉 ||| 잘보고 갑니다,게임
_LOjoJUaA_8,스팀여름세일 시작! 스팀 게임 추천 TOP10!!!,겜빛 GAMEBIT,"1번 플스로 해봤는데 개어렵던데 pc로 하면 괜찮을거같당.. ||| GTA사거싶은데 살까요 아니면 다른게임살까요 전 gta같은 게임 맘에드는데 ||| 다있는거라니,,ㅋㅋ",게임
TD4o1_0FAuA,최저가 갱신한 70% 이상 할인 장르별 추천 게임들 – 스팀 블랙 프라이데이 가을 세일 추천 게임 | The Best Deals of Steam Games,하쭌,스팀 블랙 프라이데이 가을 세일 추천 게임 세번째 모음 입니다. 장르별로 70% 이상 할인하는 추천 게임들을 모아봤습니다~ 게임 한개를 제외하고는 모두 만원 이하로 큰 부담없이 즐길 수 있는 작품들입니다.,게임
qwkYz4ZuqDM,무료 모바일 게임 TOP 5 (유저들이 직접 추천한),게임찍먹TV,영상 재밌게 봤습니다 댓글 하나하나 성의있게 댓글 다시는 거 보고 크게 될분 이라는걸 느꼈습니다 구독하고 자주 봐야겠네요  주말 잘 보내세요 😁😁 ||| 하하 브롤 맨날 서버 만지는데 와파 풀칸도 네트워크에 문제있고 조이스틱은 나만 그런지 모르겠지만 계속 멈췄다가곸ㅋ 매칭오류가 제일 심한데 매칭때문에 30점도 깎여서 접었어오 ||| 일이곰님 혹시 모바일게임 추천해도될까요? 마인서바이벌이라는 모바일게임 해주세요! ||| 유툽콸리티가 점점 좋아지네요 ㅎ,게임
F082hnj7s5A,"롤 시네마틱 2019 Awaken - 진,카밀 파트",암구망구 (cosmictwins),진짜 연출 너무이쁨 중세예술가컨셉잡은 미친 싸이코패스랑 기계화되었지만 귀족행세하는 학살병기 둘의 특징을 완전 잘잡아서 표현함 ||| 카밀 눈으로 왼쪽 오른쪽 홀겨보면서 들어오는거 진짜 표현잘한듯 걸음걸이랑 더불어 캐릭터가 확실히 보임 ||| 진짜 롤 시네마틱중 진 카밀의 마지막 장면은 전설이다 ||| 0:31 카밀 패시브 표현 ㄷㄷ ||| 0:40 진 총돌리는거 존나... 에바야 최고다,게임
NQi43NvCZgg,김재원이 롤을하면 생기는일ㅋㅋㅋ여기서도 인성질을???,김재원의 즐거운 세상,당장 롤을 해야겠는걸? https://riot.com/2MzD766 ||| 인성질 메이하시던 짬밥이 있다보니 협곡에 놀러가셔도 인성질 폼유지되시는 재원님.. 당신은 도덕책....... ||| 1:04 김병만도 양보해줄듯;; ||| 이렇게 롤하는 사람 처음 봤넼ㅋㅋ ||| 1:25 ㅋㅋㅋㅋㅋ뭔가 귀엽다 ㅋㅋ,게임
UJaGiiECQqc,와우 스타일의 MMORPG 모바일게임 TOP5,티엘TV,모바일이 아니라 pc로 나온다면 좀 해보겠는데.... 와우랑 가장 비슷했던 모바일 게임은 마스터탱커 였음... 꽤 할만 했지만.. 던전에서 던지는 유저들 때문에 힘들었고 1위 길드가 아니고서는 사람이 거의 없던... ||| 게임로프트 사에서 만든 오더앤 카오스2는 와우에 가장 가까운 게임이라 볼수 있지만 개발사가 시즌2에는 거의 투자를 안해서 유저들이 오히려 컨텐츠를 만들어서 놀았을 정도로 아쉬운 게임입니다 초기 때부터 약 1년 6개월을 매달 20만원씩 애정을 가지고 쏟아부었지만 어쩔수 없이 접은 이유도 컨텐츠가 없다보니 사람들이 하나 둘 떠나서 이기도 하구요 여튼 아쉬움이 정말 남는 게임입니다 ||| 꾸준히 올려주세요 틈틈이 챙겨보고 있습니다!!!! ||| 이터널라이트 최전방 공략조 힐러였던사람입니다. 진짜 잼나고 음성체팅으로 오더내리면서 ㅋㅋ 너무추억이네요  접은지 많이 됬지만 진짜 추억에 많이 남은게임입니다. 정말 잼나고 영상에 나와서 추억다시돋아봅니다.ㅋ ||| 와우에서 모바일  안만드나? 아쉽네,게임
2kD13pdMjmA,유료 모바일 게임 인기 순위 TOP 10 (4월 1주차),프리월드,"10. Pirates Outlaws                                      0:37 9. 7 Days                                                        1:53 8. 미니 메트로                                               3:07 7. 사이터스 2                                                 4:57  6. Poly bridge                                                6:38 5. Football manager 2019 mobile             8:05 4. 지오메트리 대시                                      9:18 3. Shadow of death                                    10:39 2. A Dance of Fire and lce                         12:01 1. 마인크래프트                                          13:29 ||| 오늘도 영상 감사합니다 게임 소개 감사합니다 프리월드님도 감기 조심하세요^^ ||| 개인적으로 Bad north 도 재밌는듯 하네요 가격이 쫌 나가지만 한번쯤 해볼게임! ||| 10. 재밌음 근데 금방 질림 질리는 이유: 로그라이크 개빡쳐서,,, 원래 로그라이크는 좀 변태기질이 있어야 잘하니깐,,, 9. 재밌음 엔딩 무조건 여러번 보게 될거임 한번만 플레이 하기엔 캐릭 별 스토리가 너무 궁금함 선택 스토리 게임 싫어하는 사람들도 꽤 있는걸로 아는데 어짜피 얼마 안하는데 자기전에 함 해봐 8. 처음 시작하면 맵이 여러개라 그냥 기분이 좋음 돈 준만큼 오래 겜 할수 있겠다는 기분이 들기 때문 하지만,,, 하다보면 질림 금방 질림 맵이 바뀌어도 결국엔 똑같은 플레이 방식이라 그냥 질림 근데 무한 모드나 크레이티브 모드가 있는게 신의 한수 앱스토어는 5900원이라 솔직히 비쌈 안드로이드 가격정도면 합리적인 게임 7. 하지마셈 겁나 재밌음 근데 사면 안되는 이유: 그냥 이 게임 하나 산다고 끝이 아니라 그 안에 dlc가 많음 이걸 dlc라고 하는 건지는 모르겠지만 일단 여러개 있음 그럼 좋아해야 하는거 아니냐고 물을수 있지만 문제는 이게 가격들이 장난이 아님 근데 무조건 사게 되있음 그니깐 애초에 시작을 마셈 돈 아끼셈 리듬게임 안좋아하는 사람도 재밌어 할 정도임 내가 그랬음ㅠ 6. 킬링타임 지대로임 내 핸펀이 노트8인데 s펜 사용불가,,, 매우 짜증 하지만 돈 더주고 아이패드에서 다시 구매해서 할 정도로 킬링타임 굿 아직도 s펜 사용불가인진 모르겠음 빡쳐서 삭제해버렸거든 안드로이드에선 얼마 안하니깐 한번 해보셈 취향에 맞으면 패드로 가서 하셈 첨부터 비싼 돈 주고 앱스토어 갔다가 나중에 욕하지 말고 (빡대가리들은 못하는 게임) 5. 유일하게 안해봤음 넘 비싸 (사실 앞에서 사이터스에 돈 안썻다면 이것도 해 봤을 텐디,,,) 4. 이건 워낙 오래된 게임이라 딱히 말할게 없네,, 다 알겠지 내 취향은 아님 노잼~ (내가 못해서 노잼) 3. 이것도 내 취향이 아님 중딩 땐 이런 겜만 찾아 다녔던거 같은데 나이를 좀 먹어서 그런가 이런 액션겜은 좀 별로,, (그래도 20대임 노땅 아님) 무료로 플레이 해볼수 있으니깐 무료 먼저 해보셈 2. 요즘 푹 빠져있는 갓겜 비싼 겜도 아니니깐 해보시길 1. 말해뭐해 어렸을때 친구들이랑 멀티로 만나서 할 땐 참 재밌게 했었는데,,, 번외. 아이패드 유저라면 다키스트 던전 하셈 그냥 하셈 ||| 오!! 재미있는 게임을 또 알았네요~ 오늘도 감사합니다!프리월드님~",게임
UGv_VFMvMjI,무료 핵꿀잼 모바일 게임 TOP 10,프리월드,"10위 좀비증오자 9위 매드러너:한국의 가장 어려운 게임! 8위 샌드박스런 7위 Lught-It Up 6위 뫃봄 5위 좋은피자,위대한피자 4위 Tiles Hop:EDM Rush! 3위 나의최애캐 2위 쿠키런:오븐브레이크 1위 Magic Tiles 3 브롤!!!!!!! ||| 6:26 저보다 영어발음이 좋으시네요 ||| 여러분 광고가 나오는 게 싫으시면 현질을 하시는것이 아니라 와이파이를 끄고 플레이 하시면 광고가 안나옵니다 저의 말이 많은 도움이 됬으면 좋겠습니다 ||| 오늘도 영상 감사합니다 프리월드님 말씀처럼 미세먼지 심해서 함부로 나가기 힘들어요 프리월드님도 미세먼지 조심하시고 건강 챙기세요 화이팅-!!!! 그리고 게임 소개 감사합니다^^ ||| 감사 합니다 좋은정보네요~~~ 헤헤헤헿헿헿",게임
JHvcNBsT2wA,와이파이 없이 즐길 수 있는 모바일 게임 TOP 7 (PART 2),프리월드,5:29 어⬆️려워지네요 ||| 이런게임들 어디서 알아오시는건지 ㅠㅠ 재밌게 잘 플레이 해보겠습니다!! 항상 좋은 영상 감사해요 ||| 역시 오늘도 정말 많은 도움이 되었습니다!! 앞으로 더 많은 영상 올려주세요~~ ||| 4:44초 오타요 힐링타임이 킬링타임 으로 적혀있어요 ||| swordigo라고 젤다의 전설같은 겜 있는데  번역 안 된것만 빼면 그거 ㄹㅇ 갓겜임,게임
Ndw3ssTghco,[롤] 감스트 LOL 중독 된 것 같습니다...,감스트GAMST,"열심히 연습중입니다 이영상은 2일차 영상이고 점점 나아지는 모습 보여드리겠습니다! 구독,알람설정 부탁드립니다!!! 좋아요,댓글 두!! ||| 3:11 퀵뷰구걸 킬포 ㅋㅋㅋㅋㅋㅋ ||| 7:45 비타민 선택형 존중형 ㅆㅂ 진짜 미쳤냐고 ㅋㅋㅋㅋㅋㅋㅋ 오늘부터 인디기 본방 조진다 인디가 롤하자 ||| 4:03 아 여기서부터  개웃기네ㅋㅋㅋㅋㅋ ||| 와 진짜 지금까지 봤던 롤방송중에 단연 원탑이다 ㅋㅋㅋㅋㅋㅋ 생태계 교란종이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",게임
t7P03Gf0h9M,[롤] 감스트 이 실력에 잠이와? 큐돌려!! LOL,감스트GAMST,"하이! 이게아마 5~6일차 영상일꺼에요!! 지금실력보시면 놀라실듯... (너무 큰기대는..) 저는 다음주에 아프리카생방에서 챌린저 초대석을 합니다 그리고 배치고사도 곧.. 아직 멀어서 좀 남았지만 항상 고맙고 감사합니다!! 페북: 롤 지리는 명장면 님 불펌좀 하지말아주세요 진짜 생각하고 생각하다가 이렇게 채널명까지 남깁니다..부탁좀 드릴게요 추신 - 구독,좋아요,알람설정,댓글 부탁드립니다!! 추추신- 학원도 곧 갑니다 ||| 3:01 바이 카시 궁 피하는거봐.. ㄹㅈㄷ ||| 2:15 ? 마마무? 미친거야? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 6:46 레전드 ||| 2:51 오늘부터 카시=비키니 도마뱀 ||| 0:42 형 cs 먹는거 실화야..? 많이 늘었어 진심",게임
xy8aA_kd0-8,원정 2019 년 최고의 RPG 게임,张建,,게임
BPXDhcYqngE,카르카손 보드게임 하는 법 | Carcassonne Board Game Rules | 3분게임요리,보드라이브 BoardLiveGame,모니터에 뭐 뭍은줄 알고 물티슈로  닦았네요 ||| 이거 군대에서 후임들하고 하다가 후임들이 제 멱살 잡으려고 했는데....  카르카손이라고 쓰고 우정 파괴 게임이라고 읽는다... ||| 신판에는 수도원장도 있군요.. 강 확장까지라고 생각했는데 ㄷㄷ ||| 룰영상 감사합니다!! ||| 어제 젤리젤리 카페에서 수도원을 막판에 완성시킴,게임
urllnrCU_G0,팬데믹 보드게임 하는 법 | Pandemic Board Game Rule | 3분게임요리,보드라이브 BoardLiveGame,친구들 몸속 깊숙히 있는 트롤인자를 찾아낼 수 있는 게임... ||| 협력이란걸 할 수 있구나! 하고 충격먹었던 보드게임... ||| 팬데믹을 5분 만에 이렇게 완벽하게 설명해주시다니 ㄷㄷ ||| 짧은시간에 명쾌하게 잘 설명해 주시네요. 모든 협력게임이 그렇지만 상대방의견을 존중하며 게임을 해야합니다. 좀 돌아가는 길이라도요. 너무 자신의 의견만 내세우면 극 지루해지고 담부터 안합니다. ||| 전염 발생했을때 버린 전염카드를 전염더미와 같이 섞는게 아니라 위에 올리는거라 난이도가 장난 아니네요ㅜㅜ,게임
h8iNRdCeR4U,무료 모바일 게임 인기 순위 TOP 10 (7월 18일 기준),프리월드,0:39 10위 Draw it 1:30 9위 Run Race 2:37 8위 Jetpack Jump 3:50 7위 브롤스타즈 4:26 6위 궁수의 전설 5:52 5위 Line color 6:32 4위 Auto Chess 8:01 3위 Fun Race 3D 8:51 2위 Jelly Shift 9:37 1위 Aquapark.io ||| 대부분이 다 질리는 게임이라고 하시네연 저도 공감합니다.. 하아.. 좀 신박하고 안 질리는 게임 없을까요 ㅠㅠ ||| 이터니움 하세요~! 인기 게임 목록에는 없지만 명작입니다👍  별로 안 유명하지만 좋은 게임도 소개해주시면 좋겠어요 ㅠㅠ ||| 구글스토어에서만의 인기순위보다 평점이 높은걸로 순위를 매기면 어떨가요? 예:구분이 애매한것들은 따로 유튜브 투표 또는 구글 스토어의 게임리뷰 창에서 좀더 조사하면 괜찮은거를 고를수는있지만 영상제작 기간이 많아질듯하네요. ||| TIP!! 광고 빡치면 돈내지 말고 와이파이 끄셈,게임
Z1sTLkHgqCI,다빈치코드 게임 방법 (윙 보드게임),윙보드게임 WING Board Game,영상 진짜 잘 만드셨네요 ||| 브금 좋은데용 먼가 진짜 게임하는 거 같아요 ㅋㅋㅋㅋ ||| 진짜ㅣ 귀에 딱딱 들어오고 이해도 너무 잘되네요 ||| 타일 공개할때 트페 카드 소리 아님? ㅋㅋㅋ ||| 꼭이렇게 무서운 브금을...,게임
wfeZJETsXRI,원정 2019 년 최고의 RPG 게임,张建,,게임
z8GLOe43ujk,닌텐도 스위치 게임 추천 TOP5 | 추천 게임,천유 for GAME,"스위치없는데 보는 1인ㅠㅠㅠ ||| 젤다를 플레이해보지 않았던 때로 돌아가 처음부터 젤다를 플레이했던 그 느낌을 느끼고 싶을정도의 진심 개갓겜 젤다.. ||| 크..확실히 게임시장이 커지면서.. 대전 격투는... 아저씨만 하게되는 ㅠㅠ ㅋㅋㅋ 흥미롭게 잘 봤습니다!! ||| 오!! 졸업선물로 스위치 사고 무슨 게임을 살지 고민하고있었는데 딱 대난투가 나와서 저걸 사야겠군요 ||| 대난투 참전게임  슈퍼마리오시리즈:마리오,루이지,피치,데이지,쿠파,닥터마리오,로젤리나&치코,쿠파주니어,뻐끔플라워  동키콩 시리즈:동키콩,디디콩,킹크루루   젤다의전설 시리즈:링크,시크,젤다,소년 링크,가논돌프,툰링크  매트로이드 시리즈:사무스,다크 사무스,제로 슈트 사무스,리들리  요시 시리즈:요시  별의커비 시리즈:커비,메타나이트,디디디 대왕  스타폭스 시리즈:폭스,팔코,울프  포켓몬스터 시리즈:피카츄,푸린,피츄,뮤츠,포켓몬 트레이너(꼬부기,이상해풀,리자몽),루카리오,개굴닌자,어흥염  마더(어스 바운드)시리즈:네스,류카  F-ZERO 시리즈:캡틴 팔콘  아이스 클라이머 시리즈:얼음 타기  파이어 엠블렘 시리즈:마르스,루키나,로이,크롬,아이크,러플레,카무이  게임엔 워치:Mr.게임&워치  키드 이카루스 시리즈:피트,블랙피트,파르테나  메이드인 와리오 시리즈:와리오  메탈 기어 솔리드 시리즈:스네이크  소닉 더 헤지옥 시리즈:소닉  피크민 시리즈:피크민&올리마  R.O.B로보:R.O.B  동물의숲 시리즈:마을주민,여울  록맨 시리즈:록맨  Wii fit시리즈:Wii fit 트레이너  펀치아웃 시리즈:리틀맥  Mii:격투,검술,사격  팩맨 시리즈:팩맨  제노블레이드 시리즈:슈르크  덕헌트 시리즈:덕헌트  스트리트 파이터 시리즈:류,캔  파이널 판타지 시리즈:클라우드  베요네타 시리즈:베요네타  스플래툰 시리즈:잉클링  캐슬 베니아 시리즈:사이먼,릭터  페르소나 시리즈:조커  드래곤퀘스트 시리즈:영웅  반조&카주이 시리즈:반조&카주이  (신규 DLC나올때마다 수정합니다.) 끝!",게임
LkFj3833w14,다빈치코드 보드게임 하는 법 | Davinci Code Board Game Rules | 3분게임요리,보드라이브 BoardLiveGame,영상 감사합니다~~~^^ ||| 감사합니다 ||| 요즘 고전을 주로 하시네요ㅎㅎㅎ 오늘도 기대 하겠습니다ㅎ ||| 해본사람으로서 말한다.개꿀잼입니다!그리고 조커를 넣어야지 꿀잼임. ||| 헉 다빈치코드가 아직 안나왔다니 놀랍군용 근데 첨에 타일 2개나 3개 나눠가지면 6~7명까지도 가능해욥ㅎㅎ,게임
IOh-FH7b-FY,[롤] 감스트 올스킨 올챔프 계정 만들기 LOL,감스트GAMST,"재밌게 봐주세요!!! 구독,알람설정,댓글,좋아요 꼭 좀 부탁드립니다!! 페북 불펌하지마세요! 추신- 스포 때문에 썸네일 저렇게 했습니다 양해부탁드립니다 ||| 3:14 편집자님 센스 ㅇㅈ ||| 5:27 드립 미쳤네 진짜 ㅋㅋㅋ ||| 진짜 감스트 상자깡은 어떤 게임이라도 재밌을듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ||| 6:08 전설의 시작",게임
J8qruyQOJtc,꿀딴지곰이 추천하는 패미콤 명작게임 베스트 1부,꿀딴지곰,1:05 슈퍼 마리오3  2:37 닌자 용검전 3:53  록맨2 5:16 게바라 6:35 열혈물어 8:06 악마성전설 9:53 더블드래곤2 11:15 칩과 데일의 대작전 12:45 다카하시 명인의 모험도2 14:04 와이와이 월드2 ||| 잘밨습니다!!제목모르던 추억의 게임들을 약간의 단서로만 찾아주시는 꿀단지곰님!!:) 덕분에 삶에 작은 즐거움 추억을 되찾았어요! ||| 오 게바라가 나오다니..동생이랑 같이 하다가 동생이 죽으면 화면만 바라보고 있는 모습이  너무 마음 아파서 다시 처음부터 할까? 하고 다시 시작했었는데 아련하다.. ||| 기존 게임채널이 고전게임이라해도 잘해야 슈패미부터 시작하는게 일반적인데 패미콤게임을 이렇게 속속들이 알고있는분이 있다는게 놀랍습니다.   진정한 의미의 레트로장인 이네요.,게임
Isu7Qqk-Vtw,레지스탕스 아발론 보드게임 내레이션 녹음 (by 한곰),보드라이브 BoardLiveGame,"무셔워 ||| 목소리도 bgm도 좋습ㄴ디ㅏ,  이게임 너무 잘만든거같아요 ||| 역시!! 한곰님 목소리!! 분위기 죽이네요!!! 잘 사용하겠습니다!! ||| 너무 좋습니다.ㅎ 드디어 아발론을 같이 할 수 있겠네요! 저장하고 틀어놓을께요!! ||| 와 이거 있으면 혼란없이 게임 할 수 있을 것 같아요!",게임
h3MXhS83A5s,지루한 시간에 할만한 무료 핵꿀잼 모바일 게임 TOP 5,프리월드,1등이다 5위:경매왕 4위:별난닭 키우기 3위:딜리셔스 월드 2위:Happy Glass 1위:로블록스 진짜 추석잘보내세요 ||| 프리월드덕분에 제인생 모바일게임을 찾았습니다 저는 항상 게임을 하다 지겨워 한달을 버티지 못하고 지웠는데 오토체스라는 게임을 알려주셔서 스트레스 쌓일때마다 오토체스를 즐기며 하고있습니다 감사합니다 ||| 오늘도 영상 감사합니다 무료 모바일 게임들 소개 감사합니다 로블록스 확실히 재미있어 보이네요 추석 즐겁게 보내세요^^ ||| 경매왕  진짜 그림 찾을때 처음에는 찾기 쉬운데 조금 가면 어려워짐 ||| 온라인으로 사람들이랑 만날수있고 엄청난 자유도을가진 게임 해주새용 그런게임을 원한다!!!     할게임 없어 죽겄다..,게임
BfiEWxg5vB8,가장 빠른 '뱅' 보드게임 설명 영상 (Feat.합),합HOP 보드게임 설명,봐도 몇개는 어렵다. ||| 이거 ㄹㅇ 살면서 내가 했던 모든 컴퓨터 모바일 싹 다 합쳐도 젤 재밌음 ||| 군대에서 진짜 존나재밌게하던 보드게임 ㅋㅋㅋ  추억이라 함 들어와봐요 ㅋㅋ ||| 이거 술게임으로 추천요.. 뱅 한번 맞으면 술 한잔씩 먹기 하니까 30분만에 만취하네요 ||| 4:10 카드에는 다이너마이트가 안 터지면 왼쪽 사람한테 넘긴다고 돼있는데 바로 뒤 예시에는 오른쪽으로 넘기네용!,게임
Qvfh0UhUP5E,제31회 KETI와 함께 기술혁신 매치메이킹,한국전자기술연구원(KETI),,과학과 기술
t73NfHSq_AM,과학기술유공자 강연 '미래를 선도할 과학기술의 혁신' / YTN 사이언스,YTN 사이언스,"아멘감사합니다 ||| 가장 중요한 말은 역사의 페라다임을 바꾸는 것은 정치가도 권력가도 아닌 과학기술의 혁신이라는 말에 공감합니다. 우리는 어떤 과학기술을 가지고 있나요? 극일을 한 기업은 삼성밖에 없습니다. 현재 대한민국이 내세울 수 있는 것은 반도체 뿐입니다. 삼성이 기업의 명운을 걸고 반도체에 투자했기에 스마트폰,가전까지 일본을 이길 수 있었던 것입니다.    기초산업은 아직 일본과의 격차가 너무도 심합니다. 극일에 힘써주신 삼성이 있었기에 현재 대한민국이 있는 것입니다. 그런 측면에서 윤종용 부회장을 바라봐야 할듯 합니다.   The future is not to ve predicted; It is to be created. 미래는 예측되지 않는다. 그것은 만들어 지는 것이다.    현정부를 보면 예측이 안됩니다. 예측이 안되면 신뢰가 떨어집니다. 우리국민 만이라도  대한민국의 미래를 위해 고민하도록 합시다. ||| 이분이 그 탤런트 윤xx 아부지?",과학과 기술
EyICeCbEBLk,2019 5회 NIS정책 콜로키움 지역 과학기술혁신 전략과 과제 실시간 스트리밍,한국과학기술기획평가원 (KISTEP),,과학과 기술
RQ46ABWASUo,[최종현학술원 과학혁신 특별강연] 프랭크 롱고 Frank M. Longo 스탠퍼드대 신경과학과장,최종현학술원,,과학과 기술
AYyni5_eSbs,제32회 「KETI와 함께」 기술혁신 매치메이킹,한국전자기술연구원(KETI),,과학과 기술
WqDelysGIqU,한국 지난해 과학기술혁신역량 OECD 7위 / YTN 사이언스,YTN 사이언스,,과학과 기술
myxxTZyoOl4,제18회 과총 과학기술혁신정책포럼(2019.6.11),한국과학기술단체총연합회,,과학과 기술
U1m9CHVZei0,Blockchain을 기반으로 한 금융 산업 기술 혁신,Microsoft Korea,,과학과 기술
GSC0i-Lsnb8,"[장차관, Think Talk Work] 임대식 과학기술혁신본부장, 5개 혁신성장동력프로젝트 연구성과와 향후 계획 공유",과학기술정보통신부,,과학과 기술
q2W_5U3iyEo,제16회 과총 과학기술혁신정책포럼(2018.12.10),한국과학기술단체총연합회,,과학과 기술
lXPqtV5nEhY,제19회 과총 과학기술혁신정책포럼(2019.9.18),한국과학기술단체총연합회,,과학과 기술
toYAX1DjzGA,애플 아이폰 11 발표 이벤트의 숨겨진 혁신 | 기술인간,기술인간Tech&Human,기술인간님 어디가셨어요 ㅠㅠㅠㅠㅠ ||| 모발이 점점 광섬유가 되어 가고 있는 모습이다       즐거운 추석되세요 💕기술기술님 ❤️ ||| 기술인간님 언제 돌아오세요~ 기다리고 있어요. 기술인간님의 bear 응용편만 몇 번 본지 모르겠어요. 덕분에 일상에서의 정보를 메모하면서 살고 있답니다. 다른 응용편 기다릴게요 얼른 돌아와요~~~~ ||| 쭈욱 - 유튜브 하셨으면 지금쯤 10만 이상이 되었을 것 같은데 참 아쉽습니다. 올려주신 영상들은 전부 알맹이! 핵심! 가득한 영상들입니다! 🤔 유튜브는 더이상 업로드가 없지만 어디선가에서 자신의 분야를 정말 잘하고 계실 것 같습니다. 왠지 정말 잘 사실것 같아요! 🌼  마지막 영상에 늦었지만 영상들에 대한 감사 인사드려요! ||| 억 하박국님 머리에도 혁신이 있었네요! ㅋㅋㅋ 유익한 영상 감사합니당,과학과 기술
2qPnqytJoSM,[LIVE] 2019 GBC 혁신기술 포럼,식품의약품안전처,28일분 gbc라이브스트리밍영상좀 올려주세요~,과학과 기술
P5WYVS-7SCs,"기후·환경 혁신기술 개발에 1,082억 원 투자 / YTN 사이언스",YTN 사이언스,,과학과 기술
cZojtiu3n3A,T3q.ai 인공지능 플랫폼 시연 화면,T3Q ai,,과학과 기술
qnV6jWAjMgU,[테크M 영상] 인공지능 과시하는 휴머노이드 로봇 소피아,테크M,인공지능 친구 갖고싶다 ㅠ ||| 와우 ||| 진자사람아녀?? ||| 마인크래프트게임,과학과 기술
no2d5XiU4cQ,혁신적인 인공지능(AI) 얼굴인식 기술,CNB,,과학과 기술
YNlvho3D5DU,AI 어디까지 왔나?...CES에 쏠리는 관심 / YTN 사이언스,YTN 사이언스,,과학과 기술
bsZnbJ1B32c,인공지능과 교육의 콜라보레이션,SK AX,,과학과 기술
V5hZ_Yj808Y,[Selvy deepTTS] 인공지능이 영어를 배운다면?,셀바스AI,,과학과 기술
1eANDNyshS8,인공지능(AI)에 대한 7가지 질문과 대답,조형식의 디지털 온톨로지,,과학과 기술
