url,title,channel_name,comment,category
rIegQPbe6vE,5 분만 있으면 이 코어 운동 루틴 해보세요!,줄리엔강 엔강이형,운동 루틴 정말 알차네요! 저도 따라하면서 생활패턴 바꾸는 중인데 모로페린 먹으면서 따라했더니 자극도 없고 속까지 편해서 운동 전후로 챙기기 좋아요. 두달 넘게 먹었더니 붓기도 빠지고 슬슬 라인이 정리되는 느낌이 좋네요! ㅎㅎ ||| 코어 운동할때 투어게인 ab휠로 하는게 간편하고 가동범위 정하고 할 수 있어서 스프링 들어간것보다 안전해서 잘 하고 있어요 꾸준히 해해야죠 ||| 전 올해 나이 50이된  아줌마 입니다. 정말 힘든데 열심히 따라  하고 있습니다.  운동 효과가 엄청나네요. 열심히 하겠습니다. 감사합니다.^^ ||| 시간이 없을때 그대와 늘 훈련하고 있다! ||| 3:46 이게 어떻게 쉬는 시간이에요ㅋㅋㅋㅋㅋㅋ,스포츠
QSZ0mUGO_CA,"[ENG] (층간소음X, 설명O) 🔥짧고 굵게🔥 복근만들기 2주 챌린지",힙으뜸,"복근영상 선물왔습니당~🎁 댓글로 인증/후기 대환영이구요!!!!! 2주 챌린지 누가누가 성공하는지 지켜보겠어요오오오오>_<!!♡ ||| 먼저 건강한 몸을 받고 할부로 갚아나가고 싶어요 ||| 진짜 한 번 하면 열심히 하는 성격인데 꾸준히 해볼게용! 8/20🫶🏻 8/21 🫶🏻 어제는 어떻게 한건지 참.. 힘들어 죽는 줄 알았습니다 ㅠ 8/22🫶🏻🫶🏻 오늘 두 세트 하구 갑니당!!! 8/23🫶🏻 8/24🫶🏻 8/25🫶🏻 8/26🫶🏻 8/27🫶🏻내일 시험인데도 하러 왔어요..ㅎㅎ 근데 확실히 뱃살이 좀 없어진게 눈에 보여요!! 다른 영상보고 한 달동안 해도 그대로였던 제 뱃살인데.. 감사합니다 ㅠㅜㅜㅠ 근데 목도 너무 아파용.. 8/28🫶🏻 8/29🫶🏻 월요일도 화이팅..! 8/30🫶🏻이제 다음 동작 뭐 하겠구나 하고 동작을 거의 다 외울 정도로 열심히 했어요! 뿌듯하네용 ㅎㅎ 8/31🫶🏻매일 학교 갈때 입는 교복 치마 허리가 평소보다 더 남는 거 같아요!! 평소에도 조금 허리가 크긴 했지만 치마가 불편해서 보면 계속 옆으로 돌아가 있어요 ㅠㅠ 너무 좋은 변화네용 9/1🫶🏻 9/2🫶🏻내일도 시험 있는데 하러 왔어용 9/3🫶🏻벌써 15일 차네용!! 뿌듯합니당 ㅎㅎㅎ.. 9/4🫶🏻 9/5🫶🏻 9/6🫶🏻 9/7🫶🏻 9/8🫶🏻 9/9🫶🏻 9/10🫶🏻 9/11🫶🏻 9/12🫶🏻 9/13🫶🏻 9/14🫶🏻 9/15🫶🏻 9/16🫶🏻 9/17🫶🏻 9/18🫶🏻 9/19🫶🏻 9/20🫶🏻 헉 벌써 한 달 째입니당 ㅎㅎㅎ 확실히 뱃살이 엄청 없어졌어요 진짜 감사합니다❤️ 9/21🫶🏻 9/22🫶🏻 9/23🫶🏻 9/24🫶🏻 9/25🫶🏻 9/26🫶🏻 9/27🫶🏻 9/28🫶🏻 발목에 너무 크게 물집이 잡혀서 다리가 뻣뻣했지만 열심히 했어요…!  9/29🫶🏻다리가 너무 붓고 뻣뻣해서 하기 힘든 동작은 플랭크 30초로 대체했어요!! 팔이 너무 아프네용..ㅎ 9/30🫶🏻 10/1🫶🏻 10/2🫶🏻매일 꾸준히 해서 그런건진 모르겠지만 배 땡김도 덜 하고 덜 힘드네요 처음엔 진짜 힘들어 죽는 줄 알았는데..여러분 딱 한 달이라도 꾸준히 해보세요!! 뱃살도 확실히 줄어들고 별로 안힘들어용 10/3🫶🏻 10/4🫶🏻 10/5🫶🏻 10/6🫶🏻 10/7🫶🏻 10/8🫶🏻 10/9🫶🏻 10/10🫶🏻 10/11🫶🏻 10/12🫶🏻 10/13🫶🏻 10/14🫶🏻 10/15🫶🏻 10/16🫶🏻좀 무식한 방법이긴 한데요..제가 시험 공부때매 배가 아프거나 머리가 아파도 하루에 두 세시간씩 자면서 몬스터 마시면서 공부 빡세게 했더니 몸도 안좋고 토할 거 같은데 오늘 운동 빼기 싫어서 하러 왔어요 진짜 토할 거 같아요..저 그리고 내일 시험이예요😢 10/17🫶🏻저 내일도 시험이예용 ㅠㅠㅠ 10/18🫶🏻 10/19🫶🏻 10/20🫶🏻 우왕 벌써 두 달째입니다 ㅎㅎㅎ 10/21🫶🏻 10/22🫶🏻 10/23🫶🏻 10/24🫶🏻 10/25🫶🏻 10/26🫶🏻 10/27🫶🏻 10/28🫶🏻 10/29🫶🏻 힘들어여.. 10/30🫶🏻 10/31🫶🏻 11/1🫶🏻 11/2🫶🏻 11/3🫶🏻 11/4🫶🏻 11/5🫶🏻 11/6🫶🏻 11/7🫶🏻 11/8🫶🏻 11/9🫶🏻 11/10🫶🏻 11/11🫶🏻 11/12🫶🏻 11/13🫶🏻 11/14🫶🏻 11/15🫶🏻 11/16🫶🏻 11/17🫶🏻 11/18🫶🏻 11/19🫶🏻 11/20🫶🏻 벌써 세달째란게 믿기지 않네요 ㅠㅠ 뱃살이 아직 뺄 부분은 많지만 진짜 진짜 엄청 !! 뱃살이 없어졌어요 ㅠㅠㅠ 11/21🫶🏻 11/22🫶🏻 11/23🫶🏻 11/24🫶🏻 11/25🫶🏻 11/26🫶🏻오늘따라 속이 너무 아파서 힘들었어요 ㅠㅠ 11/27🫶🏻 11/28🫶🏻 11/29🫶🏻 11/30🫶🏻 12/1🫶🏻 12/2🫶🏻 12/3🫶🏻 12/4🫶🏻 12/5🫶🏻 다들 응원해주셔서 너무 감사합니다 ㅠㅠ 내일 부터 금욜까지 또 시험이지만 열심히 하러 올게요!! 12/6🫶🏻 12/7🫶🏻 12/8🫶🏻사실 생리통이 진짜 심한데 화욜에서 내일인 금요일까지! 시험이거든요 ㅠ 근데 수욜날 생리까지 터지고 운동하기 너무 힘들었어요..🥺 12/9🫶🏻오늘도 한 세트 하구 갑니다용❤️ 12/10🫶🏻 12/11🫶🏻 12/12🫶🏻 12/13🫶🏻 12/14🫶🏻6일 뒤엔 벌써 4달째네요!! 12/15🫶🏻 12/16🫶🏻 12/17🫶🏻 12/18🫶🏻 12/19🫶🏻 12/20🫶🏻벌써 네달째네요!! 응원해주시는 분들 다 너무 감사하고 궁금한 점 있어서 댓글 남겨주시면 다 답글 남겨둘게용!!❤️ 12/21🫶🏻 12/22🫶🏻 12/23🫶🏻 12/24🫶🏻 12/25🫶🏻다들 즐거운 크리스마스 보내세용!!❤️ 12/26🫶🏻 12/27🫶🏻 12/28🫶🏻 12/29🫶🏻 12/30🫶🏻 12/31🫶🏻벌써 2022년 마지막 날이라니.. 다들 한 해는 잘 마무리하고 계신가요! 2023/1/1🫶🏻 헉 벌써 새해라니…진짜 안믿겨요..🥺 다들 새해 복 많이 받으세용 !! 전 오늘도 운동하구 갑니다 ~~ 오랜만에 후기 잠깐 남기자면 뱃살은 이미 많이 빠졌고 2주 전이랑 비슷한 거 가타요! 1/2🫶🏻 1/3🫶🏻 1/4🫶🏻 1/5🫶🏻 1/6🫶🏻 1/7🫶🏻 1/8🫶🏻 방학인데도 집에서 공부를 많이 해서 그런지 홈트 하는 한 시간이 정말 저한텐 휴식 시간 같아요.. 요즘 홈트하는 시간에 공부를 못하니까 아쉽긴한데 나름 뿌듯하구 그렇습니당 ㅎㅎ 1/9🫶🏻 1/10🫶🏻 1/11🫶🏻 1/12🫶🏻 1/13🫶🏻 근력운동 하고 바로 하려니 너무 힘든데 거울 앞에서 매일 인증샷 찍고 달라진 제 배를 보면 괜히 또 미소지어지네요🤭❤️ 1/14🫶🏻 1/15🫶🏻 1/16🫶🏻 1/17🫶🏻 1/18🫶🏻 1/19🫶🏻 벌써 내일이면 5개월 차네요!! 뿌듯합니당🥰❤️ 1/20🫶🏻벌써 5개월째란게 믿기지 않네요..🥺 진짜 뱃살도 이젠 거의 없고 예전엔 흘러 넘칠 정도로 많았는데 이젠 배 중간 부분을 꼬집어야 뱃살이 만져질 정도예요 ㅠㅠ 앞으로 더 열심히 해서 이젠 11자 복근도 욕심 내 보겠습니다!! 그리구 운동은 맨날 하는데 제가 계속 댓글 수정 하는 걸 깜빡하네요 깜빡하지 않고 체크하러 오겠습니당〰️❤️ 1/21🫶🏻운동을 맨날 해서 그런지 크런치 동작을 할 때도 자동적으로 배에 힘이 들어간채로 크런치 동작을 하게 되고 꾸준히 한 성과가 있는 거 같아서 너무 뿌듯하고 기분이 좋아용🤭❤️ 1/22🫶🏻오늘 우연히 옷 갈아입다가 배를 만져봤는데 배 중간부분이 단단해진 느낌이예요 !!! 주위 부분은 아직 말랑말랑 하지만..ㅎㅎ 1년째 되는 날엔 진짜 11자 복근도 가능하겠죠?! 1/23🫶🏻 1/24🫶🏻 1/25🫶🏻 1/26🫶🏻 1/27🫶🏻 1/28🫶🏻 1/29🫶🏻 오늘 시험 친데다가 생리통까지.. 너무 지치고 힘들었네요🥺 1/30🫶🏻 1/31🫶🏻 2/1🫶🏻 2/2🫶🏻 2/3🫶🏻 2/4🫶🏻 2/5🫶🏻 2/6🫶🏻 2/7🫶🏻 2/8🫶🏻 2/9🫶🏻 2/10🫶🏻 2/11🫶🏻 2/12🫶🏻 2/13🫶🏻 2/14🫶🏻 2/15🫶🏻 2/16🫶🏻 2/17🫶🏻 오늘 병원가서 피빼고 검사하느라 피 뺀 자리가 넘 아팠지만 그래두 하고 가요.. 오늘따라 더 힘드네요🥺 2/18🫶🏻 2/19🫶🏻 2/20🫶🏻벌써 6개월차네요!! 그동안 하기 싫었고 힘든 날들도 너무 많았지만 그래도.. 지금까지 했다는게 너무 뿌듯하고 앞으로 더 열심히 해 갈 원동력이 될 거 같아요❤️ 다들 응원해주셔서 감사하구 앞으로 더 열심히 하겠습니당!! 많은 분들이 궁금해하실 거 같은 제 뱃살도 6개월 전이랑 비교하면 거의 다 없어졌고 만족해요~ 처음 시작하기엔 어렵겠지만 한 두 번 꾸준히 하다보면 다들 저보다도 열심히 하실 수 있을 거예요 저랑 같이 열심히 해봐요 오늘도 화이팅!!🥰❤️ 2/21🫶🏻 2/22🫶🏻 2/23🫶🏻 2/24🫶🏻 2/25🫶🏻 2/26🫶🏻 2/27🫶🏻 2/28🫶🏻 3/1🫶🏻 3/2🫶🏻 3/3🫶🏻 3/4🫶🏻 3/5🫶🏻 3/6🫶🏻 3/7🫶🏻 3/8🫶🏻 3/9🫶🏻 오늘 체육때 배드민턴을 진짜 격렬히 했더니 목하고 팔하고 안아픈 곳이 없네요.. 항상 운동을 할땐 열심히 하는 거도 좋지만 적당히하는게 좋은 거 같아요 ㅠㅠ 3/10🫶🏻 3/11🫶🏻 3/12🫶🏻 3/13🫶🏻 3/14🫶🏻 3/15🫶🏻 3/16🫶🏻 3/17🫶🏻 3/18🫶🏻 3/19🫶🏻 3/20🫶🏻 벌써 7개월째예요!!..🥺 매일매일 오기 힘든 날도 많았고 저도 이렇게 꾸준하게 할 수 있을 줄은 몰랐는데 정말 하니까 되네요..  저도 이렇게 하니까 다들 하루 이틀 꾸준히 하다 보면 하실 수 있어요!! 오늘 운동도 화이팅입니당❤️ 3/21🫶🏻 3/22🫶🏻 3/23🫶🏻 3/24🫶🏻 3/25🫶🏻 3/26🫶🏻 3/27🫶🏻 3/28🫶🏻 3/29🫶🏻 3/30🫶🏻 3/31🫶🏻 4/1🫶🏻 4/2🫶🏻 4/3🫶🏻 4/4🫶🏻 4/5🫶🏻 4/6🫶🏻 4/7🫶🏻 4/8🫶🏻 4/9🫶🏻 공부한다고 밤새고 운동하니까 너무 힘드네요..🥺 4/10🫶🏻 4/11🫶🏻 다들 좋은 댓글 너무너무 감사합니다❤️ 댓글을 하나씩 다 읽어봤는데 아직도 하냐는 댓글이 많이 보여서 답변드리자면 4월 11일 이후로도 몇 개월간 꾸준히 하다 취업준비 때문에 잠깐 접었고 현재 제가 원하던 기업에 취업해서 만족하며 다니고 있습니다 ㅎㅎ 제가 이 운동을 꾸준히 했단 걸 오랫동안 잊고 있었는데 여러분들이 댓글 달아주신 덕분에 알람이 왔고 예전에 열심히 했던 때가 떠오르네요 다시 예전처럼 잊지 않고 뱃살 제거 하러 오겠습니다 모두들 너무 감사드리고 같이 화이팅해봐용!!  댓글이 세로로 넘 길어져서 여러 번 수정은 안하겠습니다!  화이팅!! ❤️❤️ ||| 25일째 하고 있어요! 8/16,17, 18, 20, 21, 22, 23, 24, 26, 28,31, 9/2, 9/6, 9/7, 9/8, 9/11, 9/12, 9/15, 9/21, 23, 25, 26, 29, 30, 10/3 ||| 우울증과 무기력으로 나태해진 상태인데 그나마 해보고싶은게 운동이더라구요 아무것도 모르는 초짜인데 오늘 해보니까 뭔가 앞으로도 꾸준히 하고 싶어졌어요 하고나면 아랫배가 너무 아프지만.. 영상 보고 열심히 해볼게요 감사합니다  8/24 O 8/25 O 8/26 X 8/27 O 8/28 X 8/29 O 8/30 O  ㅎㅎ다시 왔어요 11/22 O",스포츠
YahXKYnc8K8,"【분할법】 2분할, 3분할? 운동 횟수가 아주 중요합니다. (분할법/반복수/루틴짜는법)",핏블리 FITVELY,"👇👇같이 참고하면 좋은 이론👇👇 아침운동 vs 저녁운동 언제가 좋을까? 이론대방출 https://youtu.be/lrITAMA7o10 효과적인 운동을 위한 기본이론, 이것만 지킨다면 뭘 하든 몸이 좋아집니다. https://youtu.be/4mBfC06ArpQ 다이어트에 가장 중요한 '운동순서' 딱 알려드릴게요 (효과100% 생리학적 방법) https://youtu.be/_UljKCtk0YI ||| 헬린이인데 너무 즐거워서 주 6-7회 가면서 쉐이크 흔들고 있습니다. 퇴근하면 운동 생각에 설레요! ☺️ ||| 아니 이렇게보면 진짜 운동에 관해 잘 가르쳐주는데,,,, 예얍 베이비는 넘 귀엽단 말이지 특히 헬로키티 ||| 이거는 진짜 피가 되고 살이 되는 교본 같은 영상이다 ||| 주3회든 주4회든  꾸준히 하는게 제일 힘듬",스포츠
h6YsNKjYt0c,[엔강헬스] 하루에 딱 7분!  제가 하는 복근 운동 루틴! 따라 하세요!!!,줄리엔강 엔강이형,"이거 최고. 어느 날 영상 없어져서 슬펐는데 굿 ||| 마지막 포기할때즘 말씀하시는 멘탈이 육체를 지베한다, 저도 모르게 따라하고 있더라구요 ㅋㅋ 이번 여름 바디프로필 준비하면서 큰 도움 되고 있습니다! 감사합니다 :) ||| 운동 한지 6개월  매일 줄리엔강 형님 운동 루틴으로 안쉬고 했어요 이제 바디프로필 찍어보려고요  중간중간 할수있어 할수있다 힘줄수있다 호흡할수있다  정말 중간중간 도움 주는 말 너무 감사해요 인생이 바뀌는거같아요 ||| 엔오빠 보면 활력을 얻습니다~ 항상 빠이팅넘치는모습 넘좋아요~  엔강펄펙~!! ||| 오 행님 드디어 올라왔군요!!! 3달넘게 계속 하다가 사라져서 그냥 혼자 어플로 맞춰놓고 했는뎅 ㅎㅎ 한두개 정도 바뀌고 순서도 좀 바뀌긴 했지만 끝까지 계속 따라할게요~~~!!!",스포츠
GErsyidIURw,층간소음 걱정없는 8분 전신 운동루틴 Noiseless 8 minute full-body exercise,지피티,오늘 내 생일인거 안비밀  선물이 뭔 필요입니까 구독자가 곧 생일선물이지  층간소음없이 할수있는 초급자용 근력운동루틴입니다 꼭 한번 따라해보세요! ||| 자고 일어나서 국밥먹고  따라해야지 ||| 종소리ㅋㅋㅋ 역시 구독자랑 잘 소통하는 소통왕 형님 생일축하해요👊 ||| 3월13 3세트 ||| 3월 7일 1세트,스포츠
_buwjp1ogAQ,3개월 맨몸 운동 홈트레이닝 루틴 설명,습관의힘제이건,"다이어트 식단은 간편하고 맛있어야 꾸준히 할 수 있습니다. 📌네네치킨 소스닭다리살 52% 할인: https://link.coupang.com/a/c3wyqA [네네치킨] 네꼬닭의 부드러운 닭다리살로 질리지 않는 식단 시작해보세요😊 ||| ""나중에 볼 동영상에 저장"" ||| 옛날영상보니까 운동 원래 꾸준히 하시던분이 3개월만 감량하신거잖아요; 운동 잘모르는 분들은 혹할수있는데 근육이 있는 사람이 지방을 걷어내는 것과 근육이 없는 사람이 지방을 걷어내는 것은 외모, 건강, 난이도 측면에서 어마어마한 차이가 있어요 ||| 진짜 됩니다... 운동 안하셨던 분들..  몸에 근육량이 적은분들도 됩니다. 초등학교 입학 전 태권도 2년 다녔던게 운동의 전부였던 저 자신이 운동 첨 시작할 때 유산소로 웜업부터 세트구성까지 비슷한 루틴으로 했고 3개월 결과물도 비슷해서 공감되네요. 운동 안했던 사람이 오히려 초반 근육량이나 어깨 넓어지고 근육 매스 형성되는 게 더 빠릅니다. 사무직이나 생산직으로 척추나 어깨등 변형이 온 부분도 놀라울만큼 보정도 됩니다. 운동 첨이 힘들어서 그렇지 루틴잡고 첨 힘들고 알 배기는거만 잘 견디면 이 후부턴 운동 안하면 오히려 더 힘듦. ||| 내일 아침부터 바로 할게요 감사합니다!",스포츠
CixxWq--JqE,광배 하부 찍어버리쟈 #등운동 #등운동루틴 #광배근운동 #광배근운동루틴,핏북 Fit-Book,"안본사이에 댓글이 많이 달렷네요 90프로 이상이 운동이 아닌 여드름 ㅜㅜ 관리하겟습니당 ㅜㅜ ||| 촛농플레이드립이 개웃기네 ㅋㅋㅋㅋㅋ ||| 헬스장 3개월다녔는데 옷벗고 운동하는 사람 본적도 없지만..자신감 대.단한듯 ||| 하부 광배를 타겟팅하고 싶으시면 이분처럼 한쪽 어깨를 내리시는게 아니라, 위에서 아래 각도로 당기는 로우를 하셔야 합니다. 상완이랑 팔꿈치는 수축시 최대한 몸쪽에 붙이면서요! 팔꿈치를 당기면서 내리는 생각으로 하시면 더욱 좋습니다 ||| 로무새 특: 일반인에게도 만연한 등드름 하나 보고 발작버튼 눌려서 ㄹㅇㄷ! 거림ㅋㅋㅋ",스포츠
kLNXNf2jJ8o,25분이면 충분(팔운동루틴),양선수의 온라인PT,"저는 정말 좋다고 느꼈습니다 부스터를 드시는 회원님들께 추천 드립니다 ^^ https://bit.ly/2Rie10m 약사가 직접만든 헬스 부스터 에너포션 양선수 페이지에서만 온라인최저가! ||| 1. 슈퍼세트: 스탠딩 이지바컬, 케이블로프 익스텐션 2. 원암덤벨컬 3. 오버헤드덤벨 익스텐션 4. 슈퍼세트: 헤머컬, 라잉트라이셉스익스텐션 ||| 형님 운동법 배우고나선 관절에 소리도 통증도 싹 사라졌습니다ㅎㅎ 그게 너무 신기해서 좋았고 무게도 올라가고 항상 감사합니다 행님:) ||| 모든 종목은 슈퍼세트+어게인기법 (실패지점 후 5초간 내려놓고 다시 실패지점을 반복), 슈퍼세트 종목당 쉬는시간 없이 3세트, 다음 종목으로 넘어가기 전 1분 휴식, 원암 부위는 좌우번갈아가며 실시 ============================ 1:17 스탠딩바벨컬+1:53케이블로프익스텐션 3:10 원암덤벨컬 3:45 오버헤드익스텐션 4:12 해머컬+4:27라잉트라이셉스익스텐션 ||| 항상 양선수 영상ㅂ고 동기부여되서 가는데 막상가면 뭔가 힘이없어서 대충하고 오게된다는...ㅋㅋ",스포츠
T_FU8JcAdzA,헬스 10년간 몸 변화 부상 회복.....#Health #벌크업 #운동 #헬스 #며루찌 #운동 #멸치탈출,Big며루찌,ㄹㅇ근손실인데 ㄷㄷ... ||| 쌓아온 기간도 있고.. 운동방법이나 자극 확실히 아니까 노력만하면 어느정도 금방 회복하지 않을까요? 화이팅입니다!!! ||| 그냥 현자 타임 오신듯 생각보다 몸유지하고 키우는게 진짜 귀찮고 짜증남 돈도 벌어야하고 일하는것도 힘든데 운동 이악물고 식단해야하고 피로한데  좀 쉴까 하고 일 이주 쉬다보면 너무좋음 그래서 몇개월에서 일년 안하는거 설명은 없지만 크게 다쳐서 못한건 아니신듯 ||| 2년동안 대체 무슨일이 있으신건지 들어봐야할듯.. ||| 근손실이 진짜 순식간이구나....,스포츠
xGcWItgB7co,크리스티아누 호날두의 운동루틴과 식단,"비기너팁-운동, 다이어트,셀럽의 다이어트 정보","[해외 배우, 유명운동선수들의 운동루틴과 식단 시리즈] 코너맥그리거 https://www.youtube.com/watch?v=jKToMVwpnM0  이소룡 https://www.youtube.com/watch?v=49pUxTp4JuA  스칼렛요한슨 https://www.youtube.com/watch?v=03IW6wAZ9DU  브록레스너 https://www.youtube.com/watch?v=IrUbLFajeUg  - 제 채널을 구독하시면 해당 추천영상 외에도 해외 유명 인물들의 식단과 운동루틴 정보를 시리즈로 만나실 수 있습니다!   ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ [다이어트 관련 추천 영상] 당신이 다이어트에 실패하는 이유 https://www.youtube.com/watch?v=ss-kE0oxkeY  과학적으로 검증된 확실한 체중감량방법 3가지(다이어트를 위한 3가지 계획) https://www.youtube.com/watch?v=9BC5fHFex2U  다이어트 성공을 위해 꼭 해야만 하는 3가지행동 https://www.youtube.com/watch?v=e7kfDD477LE  적게 먹고도 잘찌는 체질로 만드는 나쁜 생활습관 6가지 (신진대사를 감소시키는 나쁜 습관들) https://www.youtube.com/watch?v=s2VZRSPCcV4  다이어트를 망치는 3가지 근본적인 문제!! https://www.youtube.com/watch?v=nuXV3ca1XRs  ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ [헬린이 추천 영상]  당신이 헬린이라면 팔운동은 절대 하지마세요!! https://www.youtube.com/watch?v=fUiSz5oXY2E   헬스초보자가 몸이 좋아지기위해 신경써야할 우선순위 https://www.youtube.com/watch?v=LDH8YzhmzRU  당신이 맨몸운동을 하지않으면 놓치는 것들 (맨몸운동의 중요성) https://www.youtube.com/watch?v=2zdQ1Ck_dXM  신체의 능력을 빠르게 끌어올려줄 꼭 해야할 운동종목 5가지(미국 유명 펑셔널 코치 피셜) https://www.youtube.com/watch?v=XUiiUrruz64  ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ [간헐적 단식 가이드]   간헐적단식에 대한 궁극적 가이드(간헐적 단식에 대한 모든 것) https://www.youtube.com/watch?v=61Hc8uCN1LQ  간헐적 단식을 하고 있음에도 당신에게 효과가 없는 치명적인 3가지 이유 (1) https://www.youtube.com/watch?v=CeIpylZYkec  간헐적 단식을 하고 있음에도 당신에게 효과가 없는 치명적인 3가지 이유 (2) https://www.youtube.com/watch?v=H8IDYR8anWA  ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ [생활 상식 추천영상]  수분섭취부족이 당신에게 미치는 영향(수분의 중요성과 운동중 수분섭취팁) https://www.youtube.com/watch?v=TrA48_5y0SY  최상의 숙면을 위해 꼭 알아야할 6가지 요령 (수면의 질을 높이는 6가지 방법) https://www.youtube.com/watch?v=halN_95UU5c ||| + 하루에 윗몸일으키기 ㅡ  2000번 !! ||| 근데 존나 착각하는데 호날두 식단 저거 운동 안하는 놈들 또는 호날두 같은 운동강도로 하지 않는 놈들은 저렇게 먹으면 안됌ㅋㅋㅋㅋ ||| 감사합니다 ||| 와 너무 감사합ㄴㅣ다",스포츠
VAjQoUA_hgE,"초보자운동루틴과 분할운동법에 관한 모든것ㅡ헬린이들을 위해 김명섭관장이 제안하는 운동방식(세트수,강도,분할방식)",김명섭의 헬스교실,안녕하세요? 2001년 미스터코리아 김명섭입니다.  피티문의:mm7400(카톡) 비지니스문의: hero3901@hanmail.net ||| 김명섭 교수님의 설명은 뭐라해야 되지 정말 다른 헬스유튜버들은 운동을 어느정도 하는 사람 한테 알려주는 느낌이라면 교수님 설명은 pt를 단한번도 받지 못한 제가 158kg->120kg까지 부상 없이 강량하게 될정도로  설명이 상세하고 자세합니다. 다른 유뷰버 분들의 설명을 보면 중간에 뭔가 생략 된 내용이 많은데 교수님 같은 경우 그냥 운동을 아에 모르는 저 같은 사람도 너무나 쉽게 이해 할 수 있도록 해주십니다. 너무 감사합니다. ||| 진짜 최고최고~~~🎉🎉🎉 최고의 스승님이십니다~~~👍🏻👍🏻👍🏻👍🏻👍🏻 정말 넘넘 감사드려요~~ 너무 도움 많이 받으면서 운동하고 있어요~~~❤❤❤ 오래오래 함께 해 주세요~~~❤️‍🔥❤️‍🔥❤️‍🔥 ||| 저도 헬스 초보입니다 선생님 강의에 쏙 빠졌습니다 내일 헬스를 등록하는데 많은 도움이 필요할거라 생각합니다  강의 계속 열강하겠습니다 ||| 이정근 선수 너무 좋아 ㅋㅋㅋ 이 분 개그감도 있고. 몸도 좋고.. 그리고 조급함이 루틴을 찾는지 않는가 싶네요. 초보는 자세가 중요한데 마치 횟수나 갯수 혹은 세트에 집착하는 면이 있지 않나 싶네요. 그리고 항상 좋은 설명 잘 듣고 잇습니다.,스포츠
gy5xXZ5bYOs,#스쿼트 #홈트 #운동 #헬스 #하체,인죽비TV,,스포츠
4t9u85AHQR0,[ENG] 🏅요일별운동🏅 화요일 등/허리 군살 모조리 파.괴.한.다💥 등운동 루틴,힙으뜸,"기초가 부족한 분들은 견갑골 안정화 운동 > 등운동 입문 > 맨몸 등운동 루틴 순으로 기초단계를 거쳐서 이 영상으로 와주시구요! 무게없이 맨몸으로 진행해도 좋아요☺ 등운동 하고 누워서 하는 힙운동 하러 하단링크로 고고!! 최소 2-3세트 추천합니다💓   바로가기 https://youtu.be/A8DPNQjPvRo ||| 썸네일 진짜멋있다... ||| 00:18 시작 ||| 설명이 참 좋아서 들으면서 하면 자세가 잘 잡히는듯 ||| 집 가자마자 바로 따라하려고 퇴근길에 영상보면서 이미지 트레이닝중! 어제 올려주신 영상도 따라하고나서 평소에 매일 하고있는 ""급찐급빠 전신운동""까지 끝마쳤네요 오늘도 이 영상과 함께 전신운동까지 해볼게요~이 정도로만 해도 되나 걱정이 되지만 ㅠㅠ항상 운동할때는 힘든데 끝내고나면 모자른 느낌 ㅜㅜ 언제나 좋은 영상 감사합니다~",스포츠
