url,title,channel_name,comment, label
0OF2y_ZUZmI,Is this Nano Bubble Kit any good?! #diy #nanotape #amazon,Maqaroon,"i ordered one of these kits yesterday after watching this and it got delivered today!! i can confirm it’s great and no heat is required. so much fun 10/10 👏 ||| I thought the bear was Freddy fazbear 💀💀💀💀 ||| I have thin and thick nano tape.  I never heat.  I do have to use the air pump on the thick.  There is a kit that has 10 packs of things to put in the bubble, 5 straws, a blue pump and almost 10 M of tape.  For 10.00.  Of you want exact name respond to this message i love it.   HINT: always put something on the inside rectangle of the tape so its not sticky.   I use glitter or other things you put in the bubble or water on the end of a q-tip squish out extra water/ive also use water down paint. When closing your rectangle push corner first.  When bubble is blown to desired shape twist of air supply and twist closure dont let it touch your finger ms, nails, etc. My bubbles have lasted over 3 weeks.  I think its because i havent used heat on them. ||| gotta love that aesthetic ||| This is a larger version of the kit from the video: https://amzn.to/42O9x1q (*affiliate link). The pre-cut nano tape saves you a lot of time and they're thin enough to blow up without heating! Very convenient and fun",노하우/스타일
vU1kLYLfKzA,DIY Miniature craft #shorts #youtubeshorts #miniatureart #miniaturecrafts #miniature,Helena's Craft,hi Helena I am your new subscriber I like your craft very very much your crafts are too cute❤ ||| I want that cute candy ❤❤❤ ||| Waw ILove you That😮❤😊😊😊 ||| Cute cute cute ❤❤❤❤ ||| I love your crafts so creative ❤🎉,노하우/스타일
UYDcTF11-kk,5 minute pillow covers #decor #mentalhealth #spring #summer #diy,Micarah Tewers,"I love how micarah talks like we’re actually going to make the pillow case ||| Even on that freshly fabric replaced mood changing pillowcase, I don't know how Micarah can sleep soundly knowing that she created stick figures with no head or limbs. ||| “ draw a sick figure with no limbs of head” is the best possible way to tell someone to draw a line 😂 ||| Finally a tutorial I can ACTUALLY follow ||| “Once you have completed this you will finally have the key to happiness”…..done",노하우/스타일
ZhCDwfQM8Z8,DIY Chanel Kette ✨ | memira,Memira,"✨oRiJinAL eInS sU eINs✨ ||| ✨oRijinAl eİnS sU eiNs✨ ||| ""Ohaa.. du willst meine gefühle verletzen, ne? .. tja.. hab keine"" 😂😂😂😂 ||| ""Du willst mein Gefühle verletzen"" .. DU HAST DENN KOMMENTAR SELBER GESCHRIEBEN😂😢❤ ||| ✨EnTcHulDiGuNg✨♥️   Btw liebe deine vids ❤❤❤",노하우/스타일
YlENSC4BD80,Useful bathroom hacks to flush out any problems! 🚽,5-Minute Crafts FAMILY,"Watch full video on https://youtu.be/TRRsZgpjj_M ||| Just use the other toilet instead of taking it from the other toilet ||| So, we take the great ""no paper"" signal, remove it, and bring it to the other stall. Then, we steal that new roll leaving the second stall without paper and move back to the original stall for no reason. All the while forgetting the signal that we just learned about and placing the old roll ON and not IN the bin. This is multiple levels of stupid. The womens restroom must be an absolute circus. ||| Why not just get a New Roll and put it up? ||| Now the problem is for the net person who goes into the other toilet 😂😂😂",노하우/스타일
sNzg3WKMB88,Free DIY Miffy lamp from a plastic bottle 🥹🐰 #miffy,Yasmin The Art Person,im determined to make this ||| It’s so cute❤ ||| She looks dreamy ✨️ ||| You have a new sub I love your vids! ||| Wow so cute I will maket it ✨❤️❤️,노하우/스타일
S8PANE3SAqE,DIY secret messages bag of chips! 🥹🥔 Love Chips Idea #shorts #youtubeshorts,Girl Crafts,Hi there. I love your videos 😊❤ you are my favorite youtuber right now . because I love art and craft ❤😊😊.Please one reply mam its my dream ||| good idea..as well as that crunching sound XD ||| good job i love your video❤❤ ||| It's so beautiful 😍❤ and I love u 💗 💓 my name is Noorain I study in class 5th I love your videos and you of course   💕 ||| Beautiful craft 😍😍😍,노하우/스타일
l0r-07R1LEs,🩷💕🩷💕🩷 #diy #resinart,bel__room,"Lucu banget 😍😍, coba dong kak bikin yang warna biru 🙏🏻🙏🏻 ||| Cantik banget kak😊😊😊 buatin warna ungu dong ❤❤❤ soalnya aku suka warna ungu udah follow 😊. ||| Bagus banget kak😊 aku suka banget 🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤ ||| Kak coba bikin warna ungu💜 ||| baguss bangett kakk💟💟  semangatt teruss kakk ngonten nyaa💟💟💟😍",노하우/스타일
yCXN1bfc9eg,How much did the tile shower cost!? 😱 #shorts #builder #diy #tileshower #construction #homediy,Mordecai the Builder,"“I did all the work myself”…no credit to the homie mixing mud 😢 ||| Man, you saved yourself 12 thousand dollars ||| When you’re installing the hardboard, you need to use a mesh tape with thinset in the corners ; otherwise the redguard will crack with time and could end up leaking. Also, as a professional tile installer, getting the acrylic pan is a great move for a DIY project; the vast majority of leaks in showers are from improperly installed shower pans, and it’s much easier than you’d think to make a mistake! ||| You did an amazing job. It came out so nice so uniformed you could tell you put your heart and soul good job. ||| I do luxury baths for a living. That job, from tear out to install would have been around 13k with a door. Central Michigan.",노하우/스타일
vqedBqYYos0,Axolotl Squishmallow Water Tape Squishy DIY #shorts,Minori,"Turned out so cute! I would love to watch a longer version of this video in your channel ||| As a nurse I know a way to prevent those are bubbles from forming! If u just push gently until a little bit of whatever is in there comes out in a sink or bucket then then the air bubble will not form because there is no air or one does for, it won’t be as bad. ||| the light + the hole in the water makes it look like his soul is slowly leaving his body, and i love that ||| I can't stop seeing a OoO face from the lights and air bubble 😭😩 ||| aww that's adorable! Also, the minori method is so useful. I will definitely try it out! Thank u! ♥️",노하우/스타일
-Gk5paSNapM,Rate this Mother’s Day gift from 1-100 ❤️🥺 #diy #mom #tutorial #art #craft #creative #crafts,Yasmin Art Drawing,So a cool idea😀😃🥰😍🤩❤🧡💛💚💙💜🤎🖤🤍💯    1 000 000/100 ||| Cool idea i give i a 100000/1000 ||| This is lovely. Such a cool idea. ||| It’s amazing ima try it☺️ ||| EVERYONE RATE 100/100  👇 👇,노하우/스타일
DJk48IDExZM,DIY Shell Vase 🐚 #airdryclay #diy #clay #pottery,Sculpd,"If you used clay that needs to be fired, don't put the glass and shells in it because the glass may melt and the shells will crack it because the clay shrinks and the shells don't. If you want to add them, fire the clay first and attach the shells and glass later ||| Thank you for sharing♡ i love that vase ||| But it's beautiful😍❤ ||| Very nice , good idea❤ ||| i want to try it so much <3 so cute",노하우/스타일
VLJTsOoH7t0,$25 DIY bench made from 2x4s #woodworking #diy #diyprojects #2x4 #bench #gerberdesignco,Gerber Design Co,"Even the simplicity is fantastic...basic, no embellishments....very nice ||| thanks i needed a bench for my bushcraft build ||| Good job. I don’t think I’ve seen the up right pieces for a bench like that, made from glued up wood together but, glue is strong and I don’t see why it wouldn’t work. Curious how that will hold up. Not talking junk at all, I swear. Just a new idea to me. I’d have assumed solid pieces would have been the go to. ||| Simple pero muy práctico!!! Lo felicito muchacho!!! Excelente!!! ||| This is a fantastic wood working book, Lucas four two Bond. I took several classes and completed a 1 year diploma in carpentry at a local tech college; this is better than any book I worked out of during those classes. It includes useful photos and goes over almost everything.",노하우/스타일
RZpnyNiev1E,DIY Cute Keychain Idea 😍💖 #shorts #craft #diy #gift #tutorial #crafts #art #artist #creative,Yasmin Art Drawing,"💖 pink all the way ||| Just looking like a wow 😍😍 ||| Team pink is so beautiful 💓💓💗💗💕💕💞💞💘💘💖💖💝💝.                               👇🏻 ||| I like black and pink colour ||| team blackand pink,i can't choose😅😅😅",노하우/스타일
GEC8pcsBh9k,BIKIN BARANG BEKAS JADI AESTHETIC edisi gabus!! #diy #shorts #youtubeshorts,shadirafirdausi,"Gtw lgi tpi emng bener kak shadiraa terlalu kreatiff •_• 😭😭💘 ||| Malah realita yang lebih bagus dari ekspektasi😅😅😊memang kreatif banget kak❤❤ ||| estetik ➕ gemoy bgt 😊 ||| heran ama kak shadiraa, terlalu kreatif😭 ||| Giliran gw yg buat beda bgt hasil nyaa,ka shadira bnr² kreatif banget 😭🙏👍🏼",노하우/스타일
bqfdETVEMCk,EASY DIY paper duck rings! 🦆,Celyn Haf,"In case you’re aware, origami is supposed to never use scissors ✂️ we always use hands to cut the papers ||| Omg, thats so cute! Im gonna make some for my friends cause they are litteraly obsessed with ducks.🐣✨️ ||| I will make 20 of them and put them in my paper bag collection! u<3 thanks<3 ||| I love it ||| Those are amazing..I made one and... *IT TURNED OUT SO FRIKKIN ADORABLEEE!!*",노하우/스타일
CO3VD_ujGuQ,Wood floors under the carpet #diy #diyhomeimprovement #diyprojects #homeinterior #home #howto,Style it Pretty Home,"You know you're an adult when stuff like this excites you way more than anything else. ||| As a wood floor, I would say you did fantastic on this project. ||| I’m convinced the “finding the wood floor under my carpet” is going to be “removing the white paint from my brick house” in 15 years haha I love this ||| For everyone wondering:  These floors came out looking great, but before you do this for your home, MAKE SURE THE FLOORS UNDERNEATH CAN BE REFINISHED. After doing wood flooring for a decade, I can't tell you how many people ripped up carpet thinking they were getting a nice hardwood floor- only to find out it had been sanded and refinished 3-4 times already and the wood was too thin to handle another strip and coat. Wound up costing them either hundreds or thousands, depending on whether or not they decided to rip up the old floors or go over the top with new carpet. ||| As a carpenter, I gotta say you did a fine job!",노하우/스타일
6Qqw5THBJRA,Dollar Tree DIY BEAUTIFUL LIGHTED Centerpiece,Lisa Kincaid,"Wow. I never would have thought to put the foam underneath. Fabulous idea! ||| I just made my version of this tonight ❤ it turned out beautiful 🎉 ||| Love that idea!  So easy and beautiful. ||| This is GORGEOUS!! ||| Well that's a brilliant idea, never seen that before.",노하우/스타일
g-8o6r6NqoU,🌸🍭🌸mini iPhone shop📱how to make clay #art #craft #kawaii #diy #cute #easy #squishy #crafts,Aerin Park,THAT LOOK SO COOL    Your craft is so good 👍  Can i get pinned😢❤ ||| Wow I love  any mini thing😊❤😊❤😊🎉🎉 ||| I Love. mini🥰💘🤝💝💖💓💞💗🌹🎂 ||| You have great craftsmanship ❤😊 ||| 不起這些雖然很好看，但是我還是更想要真正的❤😊,노하우/스타일
diPetLRGJPk,How to clean upholstery. Easy recipe for furniture cleaning! #diy #howto #cleaning #recipe,Virginia H Lane,"noooo.  you need to extract that out with clean water…. residue will cause dirt come back twice as fast ||| Use a small vacuum that uses water to pull up all the dirt, use water, and a litte vinegar mix with water it will also disinfect the upholstered furniture. ||| I just use one bucket of cold water ,soak my microfiber towel & clean. Using 2 buckets! One for soaking your towel in a bucket of clean water & one for dirty rinse. Also Tide/Downy/Oxyclean is more for smell purposes IMO ,because if you just use cold water as if you are removing a stain from clothing  ,,works great for my furniture. Also ,I wouldn't keep sticking the towel in one bucket due to the excess dirty water! ||| Please don’t try this method people. It will leave a mark and it won’t smell good either. Have to wiped with rinse water ||| I left it in my couches initially and it built up…. Created a disaster and got new ones. I now use a steamer and a hand held shampooing machine.",노하우/스타일
KPCIih1L8lQ,DIY Polymer Glue Magic! ✨ Quick & Easy Homemade Adhesive Hacks for Craft Lovers #shorts,5-Minute Crafts FAMILY,IS IT JUST ME OR DID ANYONE NOTICE ITS AI?? ||| This is so Joyous 😃🙃 (IM SO SORRY IF YOU DON’T KNOW WHAT “Joyous” MEANS💀☝️) ||| Team fake  👇 ||| IS IT JUST ME OR DID ANYWONE NOTICED IT'S AI ||| IS IT JUST ME OR DOES EVERY OTHER PERSON DOESN'T REALIZE THAT AI-,노하우/스타일
io_So3L7P_g,남자는 싫어하고 여자는 좋아하는 패션 5가지!!  #코디 #쇼츠 #룩북 #여름코디,소신사장 SoshinTV,🎈착장정보입니다📍룩1 고퀄) 플랫 코튼 미니 원피스 - 버터 https://smartstore.naver.com/besimple/products/8682271860  룩2 퍼프 골드 블라우스 가디건 - 아이보리 https://smartstore.naver.com/besimple/products/8720001774 2way 카고 트레이닝 (아이보리 안감있음) - 핑크 https://smartstore.naver.com/besimple/products/8682646057 로즈 초커 목걸이 https://smartstore.naver.com/besimple/products/8758236351  룩3 써머 치노 팬츠 - 카키베이지/S https://m.smartstore.naver.com/besimple/products/8720497363 슬림 U 골지 반팔티 - 아이보리 https://m.smartstore.naver.com/besimple/products/8571939975 시어 프릴  - 민트 https://m.smartstore.naver.com/besimple/products/8758724103  룩4 리본 진주 목걸이 https://smartstore.naver.com/besimple/products/8681713073 써머 카펜더 코튼 팬츠 - 아이보리/S https://smartstore.naver.com/besimple/products/8758603224 퍼프 크롭 티 - 바이올렛 https://smartstore.naver.com/besimple/products/8758657993  룩5 비스코스 시스루 크롭 가디건 - 스카이블루 https://m.smartstore.naver.com/besimple/products/8758559756 썸머 진청/중청 청바지 - 중청/S https://smartstore.naver.com/besimple/products/8682216583 ||| 이로써 패션이 문제가 아니라는 것을 각인 ||| 이쁘면 아무상관 없다는게 학계의 정설입니다❤ ||| 뭘 입느냐보다 누가 입느냐가 중요함 ||| 이 언니는 뭘 입어도 예쁜데?,노하우/스타일
vu-rvO_spT0,14만원짜리 코트 18만원에 삼 #shorts #20대코디,여은 Yeo Eun,전면 공개🐒 https://youtube.com/shorts/b31m68ereXU?feature=share ||| 바게트빵 포장지같아요 ||| 코트한테 잡아먹힐것 같아요ㅋㅋㅋㅋ ||| 수선한거는 언제 나오나 한참을 봄... ||| 저 옷이 어떻게 아른 거릴수가 있지..?,노하우/스타일
8492qFe17i8,새학기 봄 옷코디 어떤 옷이 예쁜가요?!🤔🤔 #shorts,꼬미가족 Ggomi family,"3번인데 안에 옷은 하얀색에다가 그 집게핀하고 가면 예쁠거 가타여 ||| 3번에다가 삐침머리나 똥머리하심 이쁠거 같아요! ||| 바지사이즈를 더 늘리면 이쁠것같아요..무슨말이냐면 신발위에 안착하게끔 주름도 있고 ||| 2번에다가 치마는 달라붙는거 보다는 하얀색 펑퍼짐? 한거에 하얀 반스타킹에 포니테일 머리가 초등학생 답고 가장 잘어울릴 것 같네요!! ||| 양말을신고하시면 2번 치마에 더 잘어울릴거같고, 3번에는 안에 흰색을 입고, 3번 머리만 풀르묜 괜찮을것 같은디요!",노하우/스타일
xgUpO-juXFY,진짜 빠르게 알려주는 코디 컬러조합 추천,패션플래닛,"https://www.instagram.com/fashionplanet_kr 드디어 패션 플래닛이 인스타그램을 오픈했습니다!📱  유튜브에서는 보여드리기 어려운 컨텐츠 제작 과정이나, 더 다양한 제품들 보여드리고 구독자분들 중에도 코디 자랑하고 싶은 분들 사진 보내주시면 공유도 하면서 더 다양한 컨텐츠들 만들어보고 싶어요!  인스타에서만 가볍게 진행하는 이벤트들도 있을 거예요!   + 당분간은 인스타 활성화를 위해 쇼츠 영상을 인스타에 1-2시간 정도 선공개하고, 인스타 댓글에 질문 달아주시는 분들은 최대한 답변드릴 수 있도록 할게요! 앞으로 인스타 통해서 더 다양하게 참고하실 수 있는 컨텐츠들 많이 보여드리고 싶습니다.    그럼 많은 관심 부탁드리고, 저는 또 영상 만들러 가겠습니다 🙇🏻‍♂️ ||| 무난하게 이렇게 시작해서 옷장 채워 나가야지 베이스 없이 특이한 것만 사면 노답.. ||| 패션의 시작은 모방부터 시작 거기서부터 포인트 하나씩 추가하면서 별로다 라는 소리도 들어보면서 하나씩 고쳐가는거임 ||| 심플하고 좋은 내용같아요 ^^ ||| 와 정말 소름돋게 제 옷장에 가득한 색들이에요....",노하우/스타일
UfALb8wMO4Y,에이블리에서 산 옷으로 아이브 I AM 코디 따라잡기💗 싱크로율 100%,키오 kio_x,엉니 앞머리 누가 파먹었어 근데 왜 또 이쁘냐... 진짜 저런 앞머리 어울리는 사람 처음 봤네 진짜 그냥 얼굴이 y2k인 듯 얼굴이 청순인 듯... ||| 아이브 새 맴버 할수있겠는데❤ ||| 목걸이 길이 보고 기겁햇어요 운니... ||| 저 한쪽 다리 드는거 넘 귀엽다 ㅜㅜ ||| 언닝 아이브 인줄 ㅎㅎㅎ 진짜 똑같이 잘 코디 하셨네욯,노하우/스타일
WInWLGh8Yh0,77kg 옷으로 다이어트 하기 #shorts #제공포함,물결 Mulgyul,"안녕, 당당이들💙 여름이 다가오면서 점점 가벼워지는 옷차림에 고민하는 분들 많이 계시죠? 살이 찌다보면 옷입는 자신감이 부족해서 넉넉한 티셔츠와 바지로 온몸을 숨기려고 하는 경향이 있거든요. 영상처럼 올블랙으로 가리려고 하기도 하고요! 같은 올블랙이어도 이렇게 체형을 다 숨기고 가리면 답답해보이고 부해보이는 경우가 많아서 자신의 체형에 맞게 적당히 드러내주는 것이 훨씬 예쁘답니다😉  특히 저는 가슴이 크고, ’비교적‘ 허리는 얇으면서 허벅지와 힙이 두껍고 큰 체형이기 때문에 after 처럼 라인을 완전 살려줘야 훨씬 예뻐보이더라고요! 물론 저도 오버핏 입습니다!! 오버핏 좋아하고 특히 와이드 팬츠는 저의 최애템이기도 해요. 가볍게 집 근처 외출할 때는 편하게 입더라도, 꾸미고 싶은 날 그리고 예쁘게 입고 싶은 날에는 절대 위아래 오버핏으로 선택하지 않아요. 상의를 타이트 하게 입거나 하의가 돋보이게 입거나! 이런 식으로 어떻게든 몸의 실루엣을 드러내서 입으려고 노력한답니다!   영상의 before 코디가 베스트인 체형도 있겠죠? 이 영상은 재미로 봐주시고 우리 모두 각자가 가진 체형의 장점을 드러내면서 행복하게 옷 입길 바라요💙   💙제품 정보💙  before 커버낫 에센셜 쿨 코튼 2-PACK 티셔츠 블랙 L사이즈 3만원 대 https://musinsaapp.page.link/3kzSjBsH6nrD8vsj7 데이지투엘 624 컷팅 워싱 데님 팬츠 2XL사이즈 35,900원 https://smartstore.naver.com/daisy2l/products/8117067515   After 데이지투엘 찹쌀 유넥 라운드 티셔츠 22,000원 https://smartstore.naver.com/daisy2l/products/6744600647 블루팝스 보톡스 블랙 부츠컷진 2사이즈 33,800원 *노출의무없는제공 https://bluepops.co.kr/product/보톡스-블랙-부츠컷진-sl8118-only-bluepops/48047/category/613/display/1/ ||| 아니 근데… 둘 다 예쁘면 어떡해요……? ||| 골반너비가 넓고 큰 분들은 오히려 와이드팬츠를 입었을때 더 부해보이고 가로로 넓어보여요 ㅠㅠ 저도 체형이 그래서 오히려 골반라인이 딱 드러나는 타이트한 하의가 라인을 드러내줘서 그런지 슬림 해 보이는 효과가 있어요 허리도 더 가늘어 보이는 효과까지 있어서 불편한걸 참고서라도 입게되네유 개인적으론 진짜 요즘 유행하기도하고 편한 와이드팬츠 너무너무 입고싶은데 .. 🫠 ||| 몇 년 전만 해도 옷 입을 때 가리기에 급급했는데 물결님 보면서 점점 옷 취향을 찾아가고 있어요 🥺🫶 요즘 옷 입는 게 너무 즐거워요!!! 언제나 고마워요 ❤️ ||| 비포 바지에 애프터 상의 입는게 베스트",노하우/스타일
enxo_QpFYJE,학과별 시험기간 코디 특👩🏻‍🏫#shorts #fashion #여자쇼핑몰 #여자코디 #여자패션 #오멜 #시험기간 #코디 #추천 #데일리룩,굿룩,지나가는 공대생인데 공감입니다 ㅋㅋㅋㅋ ||| 디자인과 바지? 정보?,노하우/스타일
F7DGl5XIqAc,07년생의 에이블리 봄 코디❔️🌸#07년생 #에이블리,다몰라 Damola,안경에 후드티 내추럴하고 넘 이쁘다ㅠㅠ ||| 우연히 추천에 떠서 영상 몇 개 봤는데 진짜 너무 귀여워요ㅜㅜㅜㅜ 영상도 07년생스럽게 귀엽게 잘 노는 느낌이고 옷도 너무 과한 옷 욕심내지 않고 자신한테 잘 어울리는 옷을 직접 사입는 게 정말정말 예쁘고 귀여워요❤ 어린 친구들 유튜브보고 댓글 처음 달아보는데 너무 귀여워서 댓글을 안 달 수가 없었어요 앞으로 고등학교 생활도 응원해용😊 ||| 헐.....ㄱ예뻐요!! ||| 언니 너무 예쁘고 귀여워요...... 너무 잘어울려요오 ||| 제 기준에서 보기엔 옷을 잘 입긴 한데 포인트 되는 부분이 없는 것 같아요. 약간에 조언을 하자면 트레이닝복 짧게 떨어지는 바지보단 기장이 더 긴 바지가 나을것 같아요. 2번째는 옷을 진짜 잘 맞추셨는데 거기에 추가를 하자면 작은 미니백같은걸로 포인트 주는 것도 괜찮을 것 같아요. 그리고 헤어 스타일도 옷 컨셉에 맞게 바꾸시는것도 정말 추천드려요. 트레이닝에 안경 포인트는 잘하신것 같아요.,노하우/스타일
kAjIHcExR94,운동하는 사람 데일리 운동복 #fitness #workout #transformation #bodybuilding #운동 #옷코디 #헬스 #옷장 #룩북 #lookbook #옷,우끼,와 몸미친듯이 이뿌심 ||| 👍👍👍👍👍👍👍 ||| 종아리 운동은 왜 안해세요 ||| 나대지마라,노하우/스타일
aJ9qhThjNvY,에이블리 1~2만원대 학생 학원룩 코디 간절기.여름 코디 추천 🌊✨️,이온,에이블리 -> 지그재그 자막과 사진을 에이블리로 해놓고 제품 사진을 지그재그에서 가져와서 수정합니다 첫번째 바람막이는 에이블리에서 2023.5.21 기준으로 30900원 가격입니다 두번째 반팔티는 에이블리에서 2023.5.21 기준으로 21400원에서 할인하여 14900원에 판매하고 있습니다 (1+1기준) 세번째 청바지는 애이블리에서 2023.5.21 기준으로 32000원에서 11% 할인하여 28210원에 판매하고 있습니다 구독과 좋아요 눌러주세요 🌊🌠 ||| 헐… 바람막이 개이뿐디 왜 지금 발견한그지ㅜㅜ,노하우/스타일
xZd59CGVHwQ,옷 잘 입고 싶다면 가장 먼저 알아야 할 4가지,패션플래닛,"https://www.instagram.com/fashionplanet_kr 드디어 패션 플래닛이 인스타그램을 오픈했습니다!📱  유튜브에서는 보여드리기 어려운 컨텐츠 제작 과정이나, 더 다양한 제품들 보여드리고 구독자분들 중에도 코디 자랑하고 싶은 분들 사진 보내주시면 공유도 하면서 더 다양한 컨텐츠들 만들어보고 싶어요!  인스타에서만 가볍게 진행하는 이벤트들도 있을 거예요!   + 당분간은 인스타 활성화를 위해 쇼츠 영상을 인스타에 1-2시간 정도 선공개하고, 인스타 댓글에 질문 달아주시는 분들은 최대한 답변드릴 수 있도록 할게요! 앞으로 인스타 통해서 더 다양하게 참고하실 수 있는 컨텐츠들 많이 보여드리고 싶습니다.    그럼 많은 관심 부탁드리고, 저는 또 영상 만들러 가겠습니다 🙇🏻‍♂️ ||| 많이 입어보는 건 진짜 공감함. 여러 옷을 많이 입어봐야 자기에게 뭐가 맞는 핏이고 자기에 어울리는 제품이 어떤 건지 알 수 있어서 제일 중요한 듯 ||| 갑자기 꾸미고 다니면 가장 친한 친구들이 놀려요. 안 하던 짓 하고 안 어울린다고. 근데 친구들 만날 때 그렇게 꾸미고 입어 봐야 나중에 이성을 만날 때 실패하지 않을 수 있더라고요. 평소에 연습해야 해요😂 ||| 여자지만 온라인으로 한번에, 교환환불없이 성공적인 구매하고싶어서 옷살때마다 미친듯이 비교하고 리뷰 뒤지고 수백번을 고민하고 머리로 상상했었는데 스트레스 뒤지게 받았음. 그래서 아 이제 그냥 환불한다 생각하고 막 시키자했는데 오히려 보는 눈 생기고 잘못샀다 싶은 것도 두면 활용할 일 생기고 무튼 많이 입어보는 게 중요하다는 걸 알았음. ||| 배송비를 가게까지 가는 교통비라고 생각하면 반품하는 것도 아깝진 않더라고요",노하우/스타일
3WTpAggYq38,옷 입기 힘든 어넓녀..,모리녀,저건 어깨넒은 사람이 아니라 목짪고 뚱뚱한 사람이 피해야 하는옷 . ||| 그냥 입고 싶은 옷 입는 게 제일 행복함 ||| 어깨의 문제가 아니라 목길이가 짧은게 문제인것같아요 ||| 걍 암꺼나 입으세요 옷일뿐인데 뭘 절대 입으면 안될 것 까지야 본인맘에 들고 이쁘다고 생각되는건 걍 입으세요 ||| 어깨 넓으신게 아니라 목이 짧은듯해여 오프숄더 이쁘신뎅,노하우/스타일
CmE0FSaPzms,(동)거인 옷 입어보기🐲 #에이블리 #내돈내산 #fashionshorts,채림처럼,두 분 같이 사시는구나… ㅋㅋㅋㅋㅋ ||| 예쁜 사람끼리 같이사는구나.. 어딜같이 놀러가도 둘다 예뻐서 서로 꾸며주기도 하고 잘놀듯.. ||| 동거인이 아니라 거인이냐는게 개웃기넼ㅋㅋㅋㅋㅋ ||| 너무 귀여우시다... ||| 후드 뒤집어쓴거도 진짜 이쁘다😮,노하우/스타일
SFvFDDZcghs,10년전 초딩 때 산 아디다스 져지 입어보기 #shorts #20대코디,여은 Yeo Eun,초딩 때 옷이 맞다니 저에게선 있을 수 없는 일이군요 ||| 초딩때는 완전 동글동글 귀엽다..😊 ||| 버리지 않고 계속 입으시는 거 너무 좋아용 ||| 초딩때입던거..낭만있네😊 ||| 언니 바지 정보 부탁해요… 넘 이쁘잔아,노하우/스타일
u0MINfgXj4o,에이블리 10대 20대 2만원대 학원 학생룩 코디 추천 🌊🫧 ASH ISLAND - Error 🌌☁️,이온,구독 좋아요 눌러주세요 🫧🌠 ||| 혹시 졸업 사진 찍을 때 추천하는 옷들 좀 올려주실 수 있을까용 ||| 140cm가 입을수있는 코디 추천영상 올려주세요ㅠ ||| 음...이거이거...다이어트 해야되겠구먼.. ||| 겨울 코디도 해주심 안됄까요?,노하우/스타일
brn9uQGKdFw,"다른 피지컬, 스타일 찐친과 옷 바꿔입기",미선짱,친구분도 비율 엄첨 좋으신데 미선짱은 무슨 팔척귀신마냥 아름답네 ||| 본인도 말랐다는걸 인지라지 못하는 미선씨 ||| 잘보면 상의는 문제없이 다 호환되지만 하의는 길이와 부피가 전부 압도적이네요 칭찬입니다 😊 ||| 각선미 끝내준다..진심.. ||| 165cm~168cm : 제일 이쁜 옷들이 많이 나와서  잘어울림 173cm: 패션의 완성은 몸매와 키 ㅋㅋㅋ 뭘 입어도 돋보임 😊,노하우/스타일
18JvZNGUgNM,하비의 정확한 코디법,쇼츠쩔지,원래 하비 특징이 엉덩이 허벅지에 비해 허리가 얇다는 특징이 있는데 이분은 허리가 얇아도 너무 개얇아... 당신은 진정한 하비 ||| 와 진짜 이런게 하비구나 ||| 아니 허벅지가 허리만하잖아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ||| 나도 상체가 저럴 수 있다면 차라리 하비이고 싶다 ||| 갑자기 화면전환 될때 허벅지 살 까지 빠지는디.. 저건 그냥 마른 사람 데꼬 온가잖아ㅜ,노하우/스타일
spT_r2RZrZE,남자들이 싫어하는 여자패션 1탄 #fashionshorts #fashion #에이블리 #패션,채림처럼,옷이 문제가 아님...옷이 문제가 아니라니까 ㅋㅋㅋㅋ ||| 그물니트 이쁜데.. 저 그물니트 좋아해여!!♡ ||| 첫벚째옷진짜 찰어울림 ..모델같아여 ||| 패션의 완성은 얼굴이라는걸 알게 해주는 영상 입니다 ||| 근데 언니는 이런 옷을 입어도 어케 이쁘지..❤️❤️ 저도 언니 닮고싶어요오❤️❤️,노하우/스타일
