url,title,comment,target,attitude
qwziEJLdNS0,12일 4목 국력 3대 사과 박순봉 김준일 추경호 영장 기각 박순봉 AI기초사회 임문영 신동욱 vs 장경태 설전 유인태 김현중 뉴스쇼,"12·4목요일 뉴스쇼 뉴스연구소 3 나라 권력의 사과 현지 누나 인사 요구 김건희 연봉 2억원 징역 15년 박순봉 경향신문 기자 김준일 시사평론가 인터뷰 1 장동혁 송언석 계엄령 달라 사과 추경호 영장 기각 문진석 김남국 인사청탁 논란 놓지마 뉴스방송 강승희 인터뷰2 AI가 바꿀 세상, 우리나라는 현재 어떤 입장인가? AI 에이전트와 피지컬 AI 국가인공지능전략위원회 임문영 부위원장 장동혁 폭력사태에 월간계엄 문진석 김남국 인사 청탁 논란 신동욱-장경태 성추행 의혹 유인태 국회 사무총장 미니댓허니쇼 문진석 김남국, 어떤 후속조치가 필요한가. 유인태 국회 사무총장|||말썽꾼은 코인박사 김남국뿐인가? 불쌍한.|||가끔 인사청탁 비리를 그렇게 가볍게 여기시나요?|||유인태 아저씨... 찍히지 않아도 괜찮아... 뭐 달라고 한 게 잘한 일이었나..? 정말 이게 다란 말인가..? 이제는 그냥 집에 있고 싶은데... 틀린 말은 안 하고... 우리가 볼 수 없는 곳에서 하고 있으니 몰래 하는 게 아닐까 생각하실 수도 있겠지만... 공개적으로 하고 있는데... 다른 남자들도 예전에 그랬어요... 이게 다...|||잡히지만 않는다면 괜찮습니다. 문제는 그걸 촬영했다는 거다. 나는 듣는 동안 내 귀를 믿을 수 없었다. 제가 잘못 들은 줄 알았습니다. 내 마음 깊은 곳에 작은 분노가|||민주당 말썽꾼 조국 정청래 추미애 김남국 국민의힘 말썽꾼 윤석렬 장동혁 김민수 권성동. 세상에는 도움이 되는 사람도 있고 전혀 도움이 되지 않는 사람도 있습니다.",2,3
9vzIW02cqjE,박수현 현지 언니의 문자? 범죄도 아니고 윤리검사 대상도 아닙니다.,"이래서 민주당이 역겹다. 윤석렬 시대에 이런 일이 있었다면 민주당은 당시 정부와 국력에 뭐라고 말했을까. 만약 당신이 뭔가 잘못했다면, 당신은 뭔가 잘못했다고 말해야 합니다. 당신은 자신을 보호하려고 노력하고 있습니다. 너희들은 오만하고 오만하다.|||와, 이건 정말 내 잘못이야 ㅋㅋㅋ|||김남국을 뽑았을 때 충격을 받았는데 역시 국민 세금을 내지 않고 잘 살 것 같다. 당장 자르지 않으면 언젠가 반드시 대가를 치르게 될 것이다.|||직권남용은 윤리점검 대상뿐만 아니라 법적 조치 대상도 되는 것 아닌가요?|||불법이 아니라면 윤리적으로 문제가 없다는 뜻인가요? 내로남불..|||김현지의 횡포는 상식에 부합하므로 민주당은 그렇게 옹호하고 있다.|||그들은 왜 민간단체 회장과 연루되는 걸까? 이건 직권남용 아닌가요? 왜 죄가 아니라고 생각하시나요?|||티켓과 함께 보여주자. 티켓만 보는 아이들이군요.|||안녕하세요, 당신은 누구입니까? 문진석씨의 자동차산업협회 회장직 요구가 범죄인지 아닌지 판단해 주십시오. 범죄 아니면 괜찮아? 그러기 위해서는 윤리감시팀이 아니라 범죄수사팀이라고 불러야 한다. 문진석 운영위원인지 다른 의원인지, 현직 국회의원이 민간단체장을 청와대에 요구해 마피아 행세를 하고 있는데 무슨 소리냐. 윤리점검팀은 어떻습니까? 국회 본회의에서 누나, 형처럼 문자를 주고받는 김남국이 폭탄이다. 정리하자면, 이 사람들은 말하는 척만 하고 있는데 나는 너무 배가 부르다. 나는 화를 내지 않습니다.|||민주당 의원들 다 미쳤어요. 해산하다. 이것이 답입니다. 사람들은 화가 났습니다.|||내가 알기도 전에 그것은 사라졌습니다. 그게 다야.|||박수현 의원은 소신이 강하고 중도층을 대표하는 정치인으로 여겨졌으나 충남도지사 출마를 두고 혼신을 잃었다. 정부 조사를 받고 싶지 않아 인사에 개입할 수 없는 공직으로 옮겨진 점도 비판의 대상이다. 그러나 노골적으로 인사에 간섭하는 정황이 드러났음에도 불구하고 그는 문제가 없다고 말하고 있다. 권력을 누리고 책임을 지지 않는 체제에 반대하는 강력한 인물이다.|||최순실은 왜 10년 넘게 감옥에 갇혔나? 김현지가 국정농단 행위에 완전 휘말렸다. 이 범죄 정권은 반드시 무너져야 하며, 그 두 남자와 여자는 수십 년을 감옥에서 보내야 합니다.|||왜 우리는 계속 민주화운동을 빛의 혁명이라고 부르나요??? 나만 불편함을 느끼는 걸까?|||빛의 혁명이라는 말은 무슨 뜻인가요? 이 시대는 혁명인가? 왜 자꾸 사람들을 선동하고 기만하는 겁니까? 박수현 제발 정신 똑바로 차리고 살아라.",0,1
5ZVAsRogXIE,소위 대통령이라는 사람은 북한의 기본적인 사실조차 모르고 있는 걸까?,"그는 거짓말쟁이이고 사기꾼입니다. 빨리 감옥에 보내야 합니다.|||나는 정책에 대해 모른다. 대장동 비리는 잘 모르겠습니다. 백현동 비리를 모르겠어요. 북한으로의 송금에 대해서는 잘 모르겠습니다.|||이재명의 호흡조차 거짓말이다.|||그들은 권력과 재물에만 관심이 있을 뿐, 국민의 삶에는 관심이 없습니다.|||마을 이장에 대하여|||좋아요|||예. 무섭다.|||그런데 - 내년에 한국에 큰 경제위기가 닥칠 것이다 - IMF - 1997년 IMF에서 벗어나 - 핵태풍 토네이도가 닥친다 - 원화는 돈낭비다 -|||내가 대통령이야? 물론 모르겠지만, 꼭 알 필요가 있나요??? .........ㅋㅋㅋ",0,1
S-0bVM53was,"조희대 현 대법원장, 비리수사처 고발 한두 건 아닌 기소유예 Shorts MBC News","좀 더 조사해서 진실을 찾아보자.|||조사해야 해|||엄정한 조사를 부탁드립니다.|||조희대를 철저히 조사하고 엄벌하라.|||엄중히 수사하고 엄벌하라|||제발 철저히 수색하고 압수합시다.|||지금 가장 추악하고 위험한 사람|||엄중히 조사하고 처벌해야 합니다.|||불의한 사법부를 개혁해야 합니다.|||일반적인 경우라면 바로 조사를 했을 것이다. 폐기하기 어렵다는 게 말이 됩니까?|||반란군은 사임하고 조사를 받아야 한다.|||우리나라의 암덩어리를 빨리 잘라내서 처리해주십시오.|||철저히 조사해서 모두 처벌하고 해임해야 합니다. 구속이 필요합니다.|||철저히 조사해주세요|||검찰 수사관님, 빠른 처리 부탁드립니다.|||강력하게 처벌해주세요|||발리를 체포하고 구금하십시오. 그는 대법원장 자격이 없습니다.|||조기에 검거하여 철저히 조사하여 처벌하라. 그냥 무시하면 국민들이 용서하지 않을 겁니다.|||암 덩어리가 발견되면 잘라내어 치료해야 합니다. 그렇지 않으면 계속해서 번식하게 됩니다.|||체포하여 조사하라|||판사는 절대 신이 아닙니다!! 왜 판사는 예외여야 하는가? 오히려 더 엄격한 기준으로 판단하고 처벌해야 한다고 생각합니다. 실수가 의심된다면 당연히 조사를 받고 처벌을 받아야 합니다!!!|||철저히 조사해서 엄벌에 처해야 합니다.|||잘못된 판결을 내린 판사는 처벌을 받아야 한다.|||반드시 처벌받아야 할 사회악, 국가악|||사법개혁은 반드시 필요하다. 그곳은 성소가 아닙니다.",1,1
cj99qaBUL4A,다른 사역의 문제라도! 필사적으로 웃음을 터뜨린 이재명 대통령님 수고하셨어요 ㅎㅎ,"내 지인인 행정학 교수는 공무원의 지능은 해당 부처장의 능력에 따라 천재와 바보 사이를 오간다고 했다.|||식품의약품안전처장님, 정말 좋은 일을 하고 계십니다.|||식품의약품안전처장님, 자기 일이 아니라고 그냥 무시하실 것이 아닙니다. 당신은 훌륭한 공공 정신을 가지고 있습니다.|||눈으로 보여줘도 믿지 않는 사람들은 그냥 답이 없습니다.|||돌아가라, 돌아가라. 조직이 작동합니다. 잘 돌아가고 있어요|||고품질 생산에는 물이 중요하다.. 맞는 질문이었다.. 국무회의를 보고 21세기 경연대회를 개최하다 보면 인식이 확장된다.|||윗물이 맑으니 아랫물도 맑아요!!!|||당신은 훌륭한 일을 하고 있습니다! 좋아 좋아|||안녕히 주무세요|||이재명 정부 국무회의 생방송을 보면 저절로 희망과 꿈이 생긴다. 진정한 국민주권 시대를 만들어가고 있는 이재명 대통령은 연임제로 임기를 한 번 더 만들어야 한다. 5년은 짧습니다. 썩은 대한민국 구석구석을 고쳐야 합니다. 10년이라도 너무 짧을 것 같습니다.|||정말 잘했어요!! 국민의사랑 이재명대통령!! 만세|||관절줄기세포 치료를 받을 수 있게 해주세요.|||이전 정부는 무엇을 했나요? 오후 5시에 컨디션이 나간 뒤 윤석열 병장을 구했는가?|||꼭 챙겨주세요!!|||브라보.. 대한민국이 번영하길..|||김 수출은 좋은데 국내 김 가격이 너무 많이 올랐어요.|||잘한다|||쌀기름|||잘했어 박수|||리더가 똑똑하기 때문에 부하들도 모두 똑똑하다.|||우리 이재명 회장님 정말 대단하십니다. 그는 이 나라와 우리 국민을 이 혼란스러운 세상에서 평화가 있는 세상, 미래 발전의 비전이 있는 세상으로 이끌 수 있는 세계의 지도자입니다. 리더 K.K 리더.",0,0
tTHQMvVKU5o,"태도가 나쁜 나경원이 그런 건, 세밀한 진단을 내린 김용민이 제대로 처벌을 받지 못해서 그런 거다!","나경원 - 국회의장의 조언도 듣지 않고 예의를 무시하고 하고 싶은 말만 했다는 것 - 노래하고 춤추고 연극하고 조용히 내려오면 누가 말하겠는가 - 나경원, 4가지 없이 행동한 것을 반성해야 한다 -|||남편이 판사라서 다행이네요. 그런 범죄를 저지르고 법을 무시하더라도 그는 그 일을 면한다.|||나베, 국회에서 볼 수는 없지 않습니까, 서울시민 여러분!!!!|||5선 의원이 그런 짓을 하면 국민을 무시하기 때문이다. 이에 대해 숙고해주시기 바랍니다.|||당신은 얼마나 사람을 무시하고 항상 웃는 표정으로 끝나나요?|||나경원 안보고 살자.|||3일이라고 하네요. 오늘이 맞나요?|||나베는 기분이 좋지 않습니다. 나는 충격을 받았습니다.|||나경원의 스트레스가 하늘을 찌르네요. 많이 괴로울 테니 그렇게 비명을 지르는 모양이다.|||나경원 안보고 살고싶다 나경원은 나라의 권력을 더 싫어하게 만든다.",1,1
7gOVKPeBck8,윤석열 석방 막기 위해 구금기간 1년으로 연장?,"나쁜 사람은 반드시 벌을 받습니다.|||법을 무시하는 법 개정은 내전입니다. 저는 민주당이 법치를 파괴하고 있다고 비난합니다. 법을 파괴하고 나라를 파괴하고 있습니다. 민주당을 해산시키자!!!|||윤 총장님을 생각하면 화가 나고, 안타깝고, 끝까지 건강하시길 기도합니다. 윤 어게인|||별도의 악마가 있는 것은 아닙니다. 그가 나라를 황폐화시켰다는 것만으로는 충분하지 않습니다. 그가 온갖 악한 일을 선택한다는 것은 끔찍한 일입니다.|||정말. 내가 그것을 알기도 전에 그것은 돌아 왔습니다. 나라에서는|||국민을 두려워하지도 않는 정신병자들에게 나라를 맡긴 것이 너무 안타깝습니다. 나는 그들이 이 정도 수준의 사람들일 것이라고 결코 짐작하지 못했을 것입니다. 율법까지 파괴하는 자들은 멸망의 길로 인도하고 있는 것입니다.|||역시 선거 조작만으로 한국이 먹힐 수도 있다.|||그들은 마치 작은 가게를 운영하듯이 나라를 마음대로 조종하고 있습니다. 국민이 일어나야 합니다. 상식이 통하지 않는 나라가 되었습니다. 이것은 내전이나 쿠데타가 아닌가?|||말도 안 돼 ㅡㅡㅡㅡ|||법은 고무줄인가? 민주당이 집권하는 나라가 걱정됩니다.|||민주당은 해산된다|||정말 말도 안 되는 일이군요.|||당신은 하늘에서 벌을 받을 것입니다. 인구가 200명도 안되는 나라인가요?|||뉴스를 볼 때마다 정말 기분이 좋아요.|||당신은 장인이니까 일어나서 사람들을 그렇게 대해야 해요!|||반드시 천국의 형벌을 받게 해주세요.|||법에 따라서만|||법이 무너진 나라|||민주당은 해산되어야 한다. 민주당은 해산되어야 한다. 민주당은 해산되어야 한다.|||그 사람은 처벌받아 마땅해요|||정답|||부끄러워해야지 국민은 바보야|||고무줄 방식이 무서운 거 아시죠! 독재자는 정말로 그렇게 영구적인가? 이 범죄, 이두로, 이차이밍, 왕따 타이밍은 반드시 처벌받게 될 것이다! 회장님은 윤석열이십니다!|||이 미친놈들은 뭘 못하지?|||법이란 무엇인가",0,1
81AEXXs8t6A,뉴스바삭 오랜 세월 당 지도부를 뒤흔들어온 국민의힘...장동혁은 어떨까? MBC 251205 방송,"4번 타자는 누구인가? 퇴학이 정답입니다.|||보수에게는 아직 늦지 않았다. 한동훈이 있기 때문이다.|||장동혁은 자신의 손으로 리더십을 무너뜨리고 파멸의 길에 일시적인 광풍의 대표자가 됐다. 그 사람은 능력이 부족해요. 당신도 시도해 보세요. 그것은 죄입니다.|||한 의원 때문에 아직도 국권에 대한 집착을 버리지 못하고 있다.|||한 의원 때문에 총선에서 졌나? 전직 대통령이 잘못해서 졌다. 국민은 살아있는 증인이다.|||서정욱 멘탈평가 좀 받아라|||서정욱 레벨이 최악이네....|||조갑제 선생님의 말씀을 들으면 잠에서 깨어날 것입니다.|||장동혁의 행동을 보면 이재명 정부를 돕고, 이재명 정부에게 잘하라고 말하려는 것처럼 보인다.|||고마워요, 조갑재님.|||추경호가 대구시장이 된다면 대구시민들은 더 큰 어려움을 겪게 될 것입니다. 정신 똑바로 차리고 일 잘하는 사람을 뽑아주세요...|||사실 옥임누나는 예전에는 깐깐한 성격이었는데 이제는 사실인 말을 거의 다 한다. 냉철한 분석과 함께. 나는 그를 좋아하지만 아직 두 나라의 힘에 대해 약간의 후회를 갖고 있다고 생각하므로 빨리 포기하십시오. 해체해야 할 미친 돌이킬 수 없는 그룹.. 응원하겠습니다!|||정옥임 전 의원님, 행운을 빕니다.|||매일 저녁 김민수, 고성국, 전한길과 함께 윤어게인에 가면 함께 술을 마시지만, 그들에게서 멀어질 수는 없다.|||국회의원들은 모두 떡밥을 먹으려는 사람들일 뿐이다. 계엄령을 다시 선포하더라도 계엄령이 해제되지 않기를 바라야 한다. 그래야 더 큰 몫을 얻을 수 있기 때문이다.|||장동혁, 왜 그런 짓을 하는 거야? 정말 말도 안되는 정치를 하고 계시군요.|||장동혁은 자신의 정치만을 추구한다. 그는 일행이 죽든 말든 자신만이 살아남을 수 있다고 말한다.|||장동혁은 자신에게 유익하지 않다고 판단하면 윤어게인을 가차 없이 버리는 인물이다.|||친윤계 인사들이 선거를 위해 TK 뒤에 모여 가짜 사과를 하며 다시 단결하려 한다면 소용이 없다. 사람들은 앞을 똑바로 바라보고 있습니다. 거짓말은 통하지 않습니다.|||전한길은 전광훈에게 둘러싸여 도망치지 못하고 몸부림치고 있다.|||누구나 리더가 될 수 있나요? 극우가 당의 지도자가 될 명분이 있나요? 비상대책위원회로 가면 어느 정도 희망은 있다.|||장동혁이 보수를 망치고 있다.",1,3
ZWTTTEs5PeU,풀영상 국민의힘 장동혁...국회 앞 천막 농성 25.12.10,"그것을 위해 가십시오! 그것을 위해 가십시오! 그것을 위해 가십시오!|||장동혁 화이팅!!|||장동혁 의원을 지지합니다. 국민은 장동혁 의원을 지지합니다.|||열정적으로 응원합니다. 힘내세요. 감사합니다.|||장동혁 잘 지내요! 장동혁. 그것을 위해 가십시오|||장동혁 대표님! 승리의 싸움을 위해 워밍업하세요. 나는 당신을 응원합니다.|||국민의힘 내에서 내분과 분열을 일으키고 있는 인물들을 연일 나열해 주십시오. 장동혁 의원님을 응원합니다. 화이팅.|||장 의원님 힘내세요. 국민 모두가 당신을 지지합니다.|||국력 장동혁으로서 함께 싸우자.|||추워도 끝까지 국민을 믿어주세요...부탁드립니다.|||장동혁 대표님 화이팅!|||국민의힘이 힘을 모아 다음 선거에서 승리해야 하지 않을까요? 일부 의원들은 모자를 써야 한다.|||여러분, 잠에서 깨어나세요.|||나는 당신을 지원합니다. 화이팅!|||장동혁 대표님의 행운을 빕니다. 깨끗하고 당당하게 전진하는 당신을 응원합니다.|||나는 당신을 응원합니다|||우리는 자유로운 대한민국을 지켜야 합니다.|||텐트 농장이 잘 설치되어 있었습니다. 살고 즉시 죽습니다.|||국민의힘으로 하나로 뭉치자 장동혁 의원님 힘내세요!|||자유민주주의 대한민국을 끝까지 지켜냅시다.|||나야. 한국은 어디로 가는가?|||한국은 한국이 아니라 두 나라로 나누어진 나라입니다. 국민은 두 나라로 나뉘고, 국회도 두 나라로 나뉘어 있습니다. 추운 겨울 고생 많으시네요. 나는 여러분 모두를 사랑합니다. 화이팅.|||장동혁 당대표 김민수 최고위원 화이팅!|||국민은 내부선거에서 판단해야 한다.|||진짜 용사 장동혁, 김민수",1,0
BgfNe9PGBls,프랑스는 이렇게 멸망했다,"전체 버전을 다시 시청하세요 https www.youtube.com 라이브 ES5ADSBqjrg?si o87S9pRaRuhIVoE7|||프랑스는 개막식을 통해 자신들의 성 해방과 자유를 알리고 싶었을지 모르지만, 그것이 얼마나 추악하고 아름다웠는지를 세계인들이 점점 깨닫게 된 것 같다.|||나는 매우 감동 받았습니다. 나는 불교도이지만 그라운드 씨를 존경합니다.|||그리스도인으로서 이 정도의 인문학적 통찰력은 놀랍습니다. 구독부터 시작해 보겠습니다.|||프랑스가 말하는 것은 자유가 아니라 방종이다. 자유란 책임을 지고 질서를 유지하는 것을 의미합니다.|||우리 어린아이들은 GroundC 영상을 보면서 많은 것을 배우고 있습니다. 감사합니다.|||와... 기독교를 이렇게 설명하는 영상은 처음 봤습니다. 정말 즐거웠습니다.|||이렇게 이슬람을 조롱했다면 프랑스는 지금 당장 불타오르고 있을 것이다.|||와, 누군가가 진정한 기독교를 이렇게 정의하는 것을 본 것은 처음입니다. 뭔가 정말 충격받았어요.|||와, 지식 수준이 놀랍네요.|||프랑스가 죽었다고 말할 것이 아니라 유럽이 죽었다고 말해서는 안 된다. 이번 올림픽은 유럽에게 사형선고다.|||정말 미칠 것 같아요. 전 세계 사람들이 지켜보고 있는데 그게 말이 됩니까?|||오래오래 해주세요... 정말 감동입니다.|||한마디로 현대의 프랑스 소돔과 고모라입니다.|||이 사람은 누구이며, 어떻게 그렇게 말을 잘 할 수 있습니까? 너무 웃기고 정말 이해가 되네요. 이런 통찰력 있는 생각을 교과서에서 정식으로 배울 수 있었으면 좋겠습니다...|||저는 프랑스에서 20년 가까이 거주한 사람입니다. 이것은 완전히 정확한 의견입니다. 제가 늘 생각해온 것을 관찰과 경험을 통해 아주 섬세하게 설명해주셨네요.|||우리도 정신을 차립시다. 차별금지법은 통과되어서는 안 된다.|||나는 평등을 가장한 쾌락주의 추구에 공감한다. 소돔과 고모라의 사본입니다. 인간의 탐욕은 정말 끝이 없습니다.|||무엇을 믿어야 할지, 어떻게 살아야 할지 모르기 때문에 우리는 쾌락주의에 빠지게 됩니다. 우리가 어떻게 살아야 하는지에 대한 유신론적 원칙을 받아들이지 않는다면 우리는 쾌락주의에 빠지게 될 것입니다. 동의합니다. 저도 많이 헤매었는데 덕분에 방향을 잡았습니다.|||자유는 도덕성 없이는 성립될 수 없고, 도덕성은 신앙 없이는 성립될 수 없습니다. 토크빌|||그렇군요, 정말 놀랐습니다. 올림픽이 남녀 간의 관계와 어떤 관련이 있는지는 충격적이었습니다. 외설과 폭력을 행위예술로 승화시킨 것은 바로 프랑스 정신이었다. 무서웠어요. 의견을 보내주셔서 감사합니다.|||정확한 분석이네요. 정말 놀랍다|||세계사의 흐름을 이토록 신선하고 명쾌하게 논한 강의는 없었다...|||소돔과 고모라 같은 것은 없습니다. 아무래도 제2차 세계대전 이후 평화가 너무 오랫동안 지속됐던 것 같아요.|||와... 저 정도 수준으로 설명하려면 얼마나 공부하고 읽어야 하는지!",3,1
iOqQmFSD8_Q,LIVE 조금 하루 종일,"민주당의 압수 수색하라 민주당과 마찬가지로 수사하라 민중기 특검 이 모든 것을 구속하라|||밝고 맑은 파이팅|||정재수, 정동영. 박지원, 김현지 등… 권성동도 감옥에 갔는데|||윤봉 부장의 진실만이 이긴다! 용기를 주셔서 감사합니다.|||법원의 판사가 여전히 살아 있습니다.|||함께 파괴|||문현배를 포함한 당시 헌법재판관 7명은 자유 대한민국 역사의 죄인이다.|||박지원 이번 회의에 회계하는 마음으로 알수록 불어|||이재명 힘들었지! 빠져나갈 수도 없네요.|||현희는 맛이 갔다.|||정재수의 표는 김현지궁|||특검하여 새싹을 모두 짜내기|||나! 회수가 없었을 뿐입니다!|||통일교는 김대중 때부터 말이 없었다. 김대중 때 북쪽에서 평화차를 만든 사람이기도 한 문선명으로 정치 쪽에 매우 가까운 것 같다.|||이종권 무엇을 알아야하고 적절한 정책을 전개합니다!|||정재수|||통일교는 소중하다 결혼 때도 부부가 서로 소중하게 맞|||모두!!|||지가 연류한 모든 조직은 제거하는 것이 무서워|||임 존슨?|||두 거장의 평론은 노벨급|||한동훈이 나오면 죽은 일어나서는 안 돼|||한동훈이 댄스가 됩니다.|||30년 전날이라고 싸웠습니까? 그럼 김 여사와 어머니는 무엇인가?|||통일교는 아베 암살했다?",0,1
qwziEJLdNS0,12 4목 국력의 세 사과 현지 자매 인사,"12 4목 뉴스쇼 민주당 박수현 의원을 두지 않고 뉴스방송인 강승희 인터뷰 2 AI 요원과 피지컬 AI 국가인공지능전략위원회 임무영 부위원장 월간 장동혁 폭거대립계엄 문진석 김남국 인사청탁논쟁 성희롱 의혹 신동욱 vs 장경태 설전 유인태 국회 사무총장 미니유|||인물이 사고속 동전 박사 김남국밖에 없는가? 한심하다.|||인사 청탁 부정을 몰래 가볍게 하면서?|||유인테의 영감… 아끼면 그만둬… 부탁하는게 잘 됐는지…? 정말 말하면 모두인가…? 이제 집에만 있는 것을... 잘못하고 있다고 한마디 말하지 않는다.|||눈치채지 못하면 그만하자. 찍힌 것이 문제다, 듣고 엉덩이를 의심했다. 잘못 들은 이야기라고 생각했습니다. 가슴 깊은 곳에서 작은 분노|||민주당 사고집단 조국 정천레추미 김남국 국력당 사고집",2,3
9vzIW02cqjE,박수현 현지 언니 캐릭터? 범죄도 윤리감찰 대상도 아니다,"이것으로 민주당이 싫다. 윤석열 때 이런 일이 있다면 민주당이 당시 정부와 국력에 뭐라고 말했을까? 실수하면 실수했다고 말해야 한다니 무리하게 방패하고 있어. 교만하고 오만하다.|||그리고 정말 이것은 내 남자입니다.|||김남국을 픽했을 때도 깨달았는데, 역시 피 같은 국민세 축하가 없어도 배 가득 잘 사는데 빨리 자르지 않으면 언젠가 반드시 코멘트가 칠릴라|||직권 남용은 윤리감찰 대상을 넘어 법적 조치 대상에 해당하지 않습니까?|||불법이 아니면 윤리적으로 문제가 없는 것일까요? 내 남부..|||실세 김현지의 앞 옆은 상식에 맞고 민주당은 그렇게 감싸|||민간협회 회장을 왜 그들이 관여하는가? 직권 남용이 아닌가? 왜 죄가 없다고 생각합니까?|||티켓으로 보여주세요.|||안녕하세요, 당신은 무엇입니까? 범죄인가 괜찮습니까? 그러기 위해서는 윤리감찰단이 아니라 범죄감찰단이라고 말해야 한다. 문진석이 운영하기 위한 아비라도 뭐든지 현직 국회의원이 청와대에 민간단체장을 부탁하며 마피아를 하는데 뭐야? 윤리감찰단은 어때? 국회 본회의장에서 언니 형이니까 그런 문자 교환을 하고 있는 김남국은 폭탄입니다. 정리하십시오. 이 인간들은 말하는 폼과 같은 것으로, 배가 매우 불렀다. 신경 쓰지 않는다.|||민주당 의원 전원 미친 해산하라 대답이다 국민이 화난다|||나는 도라에 갈거야.|||박수현 의원소신 있는 중도계급도 대변하는 정치인으로 보이는데 충남도 지사 공천에 혼파입니다. 국정조사가 나오고 싶지 않아 인사에 개입할 수 없는 공직으로 옮긴 것도 비판되는 부분인데, 바트가 인사에 개입한다는 정황을 알 만큼 문제 없다고 한다. 권력은 맛, 책임은 멈추려는 시스템을 역행하는 실세|||최승실이 10년 이상 감옥에 있는 이유는? 김현지는 전혀 국정농단 현장이 딱딱해졌다.|||민주화운동을 왜 얼마나 빛의 혁명이라고 할까? 나만 거북이야?|||빛의 혁명이라는 단어는 또 무엇입니까?",0,1
5ZVAsRogXIE,대통령이라는 사람이 북한의 초보적인 실상도 모른다,"거짓말쟁이, 사기꾼인 것 같습니다. 신속하게 감옥을 보내야합니다.|||내란, 내란, 내란몰에 빠져 정책은 정말 모른다.|||이재명은 숨을 쉬는 것도 거짓말이다|||권력과 잠밥에만 관심이 있고 민생에게는 관심이 없다.|||이웃의 이장 정도|||맞다|||네. 무서운 일입니다.|||그런데 ㅡ 내년은 한국 갱 대공항ㅡ제 IMFㅡ 97년 IMF는 여기저기ㅡ핵 태풍 토네이도가 덮친다 ㅡ원은 가격이다 ㅡ|||나는 대통령인가? 당연히 몰라도 알아야 할까? .........ㅋㅋㅋㅋㅋㅋㅋ",0,1
S-0bVM53was,현직 대법원장 조희대 입건 가라테 선고발 1~2건이 아닌 쇼츠 MBC뉴스,"조사하고 진실을 보아야 합니다.|||조사해야 합니다.|||엄격한 조사를 부탁드립니다.|||조희대를 철저히 수사하고 엄중하게 처벌하십시오.|||엄격 수사 엄벌 처리|||제발 철저히 압수 수색하자|||이 시점에서 가장 가련하고 위험한 인간|||엄격한 수사와 처벌을 해야|||정의 없는 사법부를 개혁해야|||일반이라면 ​​즉시 수사에 갈 것이다 곧 수사에 가지 않으면 처분이 어렵다는 것이 말하는 것인가!|||내란동조범 사퇴하고 수사를 받으십시오.|||우리 나라에 바위 덩어리를 서둘러 버리고 버리십시오.|||철저히 조사하고 모두 처벌을 깨야 한다. 구속이 필요합니다.|||철저히 조사하십시오.|||공수처 수사관님 신속하게 신속하게 처리해 주세요.|||꼭 처벌하십시오.|||발리를 체포하고 구속하는 대법원 자격이 없습니다.|||진지하게 세워 철저히 조사하고 처벌하라.|||암이 발견되면 그것을 자르고 치료해야합니다. 그렇지 않으면 계속 번식합니다.|||구속 수사원|||판사는 결코 하나님이 아닙니다! 왜 재판관은 예외가 되어야 하는지, 더욱 엄격한 판단으로 벌을 받아야 한다고 생각한다.|||철저히 수사하고 강력한 처벌해야 한다|||잘못된 판결 재판관을 처벌해야 합니다.|||반드시 처벌해야 한다. 사회악, 국가악|||사법부 개혁 반드시. 성역이 아닙니다.",1,1
cj99qaBUL4A,"타부 사안에서도! 절박한 식약처장, 빵을 깰 이재명 대통령은 좋았습니다.","지인인 행정학교 교수가 말하는 것을 공무원의 지능은 해당 주무관청장의 능력에 따라 천재와 천지를 넘나들었다.|||식약 처장은 확실히 일이 잘됩니다.|||당신이 아니면 그냥 거기까지 가서 무시하는 대신, 당신이 얼마나 공적인 마음을 가지고 있는지 놀랍습니다.|||진짜 눈으로 보여도 믿을 수 없는 사람에게는 대답이 없다|||뒤로 뒤로. 조직이 돌아옵니다. 작동합니다.|||고품질의 생산에 물이 중요하네요… 똥 맞는 질문이었다…|||상수가 맑았기 때문에, 하수도 이렇게 맑고 잘 흐릅니다!|||일을 확실히 해주세요! 좋은 좋은|||좋은|||이재명 정부 국무회의 생중계를 보면 희망과 꿈이 자연스럽게 일어납니다.|||진짜 일은 잘 작동합니다! 국민 애호가 이재명 대통령! 만세|||관절 줄기 세포 치료를받을 수 있도록하십시오|||아니, 전 정부는 무엇을 했니? 오후 5시에 컨디션을 마시고 윤석열을 받았나요?|||잘 지켜주세요.|||브라보.. 대한민국을 융성하라.|||금 수출은 좋지만 국내 금값이 너무 높았다.|||좋은|||쌀기름ㅉㅉ|||잘하는 박수|||지도자가 똑똑하기 때문에 아래의 부하도 모두 똑똑하다.|||우리 이재명 대통령은 매우 훌륭하고 우리 민족을 혼란시킨 이세계에서 우리 민족을 평화롭고 발전의 미래의 비전이 있는 세계로 인도할 수 있는 세계 지도자입니다. K 리더. K 래더.",0,0
