url,title,comment,target,attitude
FbmI12xCcgA,국장 최대 리스크는 누구인가?,"전쟁 중인 나라보다 주식시장이 나쁘다고 합니다 대한민국 지금은 엉망입니다.|||정치가 얼마나 중요한지 한국은 별로 모른다|||경제위에는 언제나 정치!|||2024년 투자 리스트로 브라질이 최하위였지만 한국이 콕에서 3위였다.|||그래도 이재명 정부에서 얼마나 운이 좋은지, 주식으로 사기하면 패가 부끄럽다고 한다.|||9개월 후부터 왔습니다. 대한민국 대통령은 윤석열에서 이재명으로 바뀌었고 지금 코스피는 3700을 돌파했고 삼성은 10만 전자가 코 앞이다.|||주가를 조작하는 사람의 수사도하지 않고 처벌도하지 않지만 주식 투자하는 사람이 어리석다.|||당연하지 않니? 정치사회를 보고 투자하지 않는 기업?|||자원의 분배를 어떻게 하는지가 정치의 존재 이유인데, 정치가 개판이라면 모두 피곤해 버리는 것은 아닐까? 그러니까 정치가 불안한 나라에 투자를 할 이유가 없을 것이다.|||정치가 안정되어야 경제가 성장하기 때문에 국민이 정치에 관심을 가지고 투표를 잘 해야 합니다.|||정치도 망치고 회사 주주에 대한 태도도 망쳤다… 투자할 이유가 없다|||이렇게 만든 것이 그들 무리다! 기득권이라면 거기에 맞는 품위를 보여주어야 하는 돈과 권력에 미친 인간만이 추천해, 빼고 여론 조작질해, 바치 서수인으로 죄 나쁘게 떨어지고 제도까지 손을 보려고 하기 때문에 누구를 원망한다! 그러므로 주님께서는 신경 쓰지 않는 것 같습니다. 내국인 투자자만이 발동동 지경!|||산업의 배치, 장기 투자자가 가지고 있어야 할 관점.|||투표합시다. 하..|||아, 나는 투표를 해야 한다.|||오물을 데려갑니다.|||생각해 보면 그렇습니다. 기업에 투자하기 전에 그 나라의 정치 안전성이 더 우선합니다. 아무리 대단한 TSMC라고 해도 내란중이라면 쉽게 투자할 수 없게|||내란으로 신용이 없어지고, 내란 전에도 주식을 가지고 장난을 알고 있습니다. 그래서 외국인 투자자들은 어디 한국 주식시장을 믿고 투자할까요?|||정치인들은 위대한 국민이니까 어쨌든 웃음 현실을 보고 유일한 분단 국가 주적이 북한이 아닌 상대당이다 www|||국력만 사라지면 주식시장의 날개를 친다.|||한국 정치는 3류다. 지역 감정에 의해 투표하고 당만 보고 투표하고… 바뀔 가능성도 희박.|||우리도 주식투자할 때 그 회사의 CEO 댐댐이 보는데 바로 ㅠ. 일부 국가 지도자를 바꿔야 한다|||한국을 대체하는 나라가 많다ㅠ|||만물 균열 정치 쌍극화가 세계에서 가장 끔찍한 나라이기 때문에 실적이 있어도 주가는 떨어지지 않고, 거기에 북한 문제도 있어|||정확한 코멘트!",1,1
-iUoGreYT4Q,송석희 질문,"현실인식이 늦은 기득권은 언제나 몰락의 길을 걸었다.|||검찰과 언론은 완전히 다른 종족이 된 것 같습니다.|||방송 보고 미디어가 가장 문제인 것으로 나타났습니다.|||정말로 가깝지만 그래도 제일 좋다고 데려온 기자의 인식 수준이 그 정도이므로 기레기라는 말이 왜 생겼는지 아마 죽을 때까지 모를 것이다|||일반 시민인 저도 그 틈을 느꼈다는 게…|||갭이라기보다는 나는 섬멸감을 느꼈다. 뭔가 국민이 무지몽 보고 저널리스트들의 일하는 방법을 니들은 이해할 수 없다. 우리가 이렇게 일하는 것이 문제라고 말하는 바늘이 무지하고 무지한 것을 계속 주지시키는 느낌|||미디어는 다른 세계에 살고|||나도 봤어, 아...|||역시 유시민 대단한 좌절없이 얻은 것을 생각하는 인생의 태도를 존경한다|||그냥 자랑하고 놓아주세요. 망치다|||이미 나온 노출보도에 추가 보도도 할 수 없는 것이 우리에게 정보제공이 오면 보도했을 것입니다 ㅋㅋㅋㅋㅋㅋ|||현직 기자의 자존심을 넘어 오만과 편견으로 가득한 신경질적인 태도를 보면서 방송 중 불편했습니다!|||방송을 보면서 기자가 국민에게 포복하지 마세요.|||화가났다. 보는 중. 그래서 기레기 소리를 듣는 것을 확인하는 것은 매우 좋은 기회였습니다.|||뉴스 소비자가 전부 알고 있는 사실과 현실인식을 현직 저널리스트라는 사람들이 모르는 것이 문제이기 때문에|||잘 모르겠지만, 지금 미디어는 단지 회사이고 기자는 그 회사의 이익을주는 회사원이라고 생각합니다.|||그들은 우리를 무지한 계몽의 대상으로 본다.|||나는 계속 우울이 치밀했지만, 득도의 마음으로 취급하는 작가를 진심으로 대단하다고 느꼈습니다.|||기자가 무엇을 하는지, 의견과 다르다고 말했을 때, 그 표정은 정말 폐가 되었다.|||김희원이라는 한국일보 30년 베테랑이라는 사람을 보면 .. 비판을 비난이라고 생각하고 반론밖에 할 수 없어… 침착하게 토론을 하면 좋지만… 저널리스트라는 사람이 흥분이 나와… 후배들이 왜 모두 이해가 가는 부분이었다. 사람을 보고 보고 완벽하게 모르겠지만… 바람에 오는 불쾌한 에너지는 주위에 두고 싶지 않은 사람의 모습이었다. 네가 못했던 것은……………………………………………………………………………………………………………………………………………… …………………………………………………………………………………………………………………………………………………………………… …………………………………………………………………………………………………………………………………………………………………… ……………………………………………………………………………………………………………………………………………………………………. 모처럼의 모습에 마치 무리는 아이를 보는 듯한 느낌이었다. 미디어는 끝났다. 권력화되고 상업화되었다. 그래도 공공 언론은 정부와 여당, 사유화된 언론의 공격을 받고 있다. 깨진 국민은 끝까지 공공언론을 지지하고 지킬 의무가 있다고 생각한다. 지키지 못하면 그 앞은 국민의 눈과 귀를 멀리 할 것이다.|||썩은 열매는 알고 떨어지는 것입니다. 유시민 작가님은 언제나 응원해 애정합니다!|||그 여성의 저널리스트가 직업이 아니라 어떤 특권 계층이며 방대한 지식인만 말하는 것이 매우 재미있었습니다. 그 이전부터 지금 여권과 대통령실, 검찰에 그렇게 다가줬다면 지금 대한민국은 세계 1등국이었을 것이다.|||중앙일보 출신 김진과 매우 징글 징글하지 않았나요? 개표 방송 때도 그렇고, 갭이야. 전원책, 홍준표도 이들은 서선욱급입니다.|||유시민 작가가 수고하셨습니다. 고마워요.|||기자란 아마 더 권력을 갖게 하려는 집단의 일수도 있기 때문에 윤리의식과 소망감이 더 많아야 한다.",1,1
PLlZ137YkAE,12 8월 정부 6개월 조태임 김준일 내란전속 법원 서완진 조진은 은퇴 논쟁,"12 8월 뉴스쇼 뉴스연구소 정부 6개월 성과간담회 무산이 된 정천레룰 민주, 사법개혁 스피드 전국력에서도 강제추행 의혹 CBS 조태임 기자, 김준일 시사평론가 인터뷰 내란 전속재판부, 위헌 논란 회피하기 위해 필리바|||정말 싫은 생각입니다. 피해자는 미성년 여고생입니다. 피해자의 입장에서 보면 극악한 미성년자 연쇄 강간범입니다. 그렇게 하면 6개월 소년원의 처분이 치안치를 전부 지불했을까요? 그리고 미성년자의 성범죄자가 방송에 그 사실을 숨기고 10년 이상 활동한 것을 용서해야 할 이유가 됩니까? 죄는 가해자가 아니라 피해자의 입장에서 보아야 한다. 고3이므로 관대하게 봐야 하는 것보다 피해자가 미성년자들과 봐주지 않는 것입니다.|||서영주는 당신을 바꿔주세요. 우리는 배우 퇴직을 요구했습니까? 비판하는 것은 자유롭고, 본인이 알고 내려온 것이다. 그런 인간이 그저 살아갈 때까지 뭐라고 말하는 것은 아닐 것입니다. 그러나 적어도 사람들의 우상이 되어서는 안됩니다.|||서영주 씨 가족이 그런 일에 있었던 것 같아요. 내 가족을 강간성 폭행한 사람이 텔레비전에 정의된 사람만 나와서 고통받고 있다고 생각해 보세요. 그런 느낌이 있나요? 용서하는 범죄가 있고 범죄가 없습니다. 그리고 다른 직업은 가지고 있어도 대중 앞에 얼굴이 노출되는 직업은 안된다고 생각합니다.|||조진은 지금도 밝혀져 다행이다. 맡기면 광복절 행사에 국기에 대한 맹세까지 하는 것은 피해자가 참기 어려웠을 것이다.|||민주투사의 인권을 하지 않았다면 정의의 사도인 주먹을 하지 않았다면, 수백억 가까운 돈을 벌고 다시 기회를 준 세상에 베풀어 대답했다면 피해자에게 진심으로 사과와 피해를 보상해 주면 선민의식을 가지고 대중을 가르쳐야 한다.|||ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ|||중요한 것은 본인이 과거의 죄를 스스로 고백하고 용서를 구한 것입니다. 물론 죄질도..연쇄강간이니까 극악범죄이니까 용서가 어렵지만, 스스로 용서를 구한 것도 아니고 폭로되었기 때문에 그렇게 은퇴? 이것은 책임지는 자세조차 없는 것입니다. 강간은 그냥 어제? 자신에게 오는 피해는 무서워서 책임이 있고, 사과조차 하지 않는 무책임한 모습은 절대로 용서해서는 안 된다고 생각합니다.|||아니, 단순한 범죄도 아니고 성폭행인데 어떤 청소년기에 갔던 죄를 갖고 이런 말을 하는 서영주는 정기적이냐?|||조두순 씨도 희망을 가지고 아이 가정교사의 꿈을 이룰 수 있도록 용서합시다! 민주당의 만세입니다!|||나는 서영주의 소름 끼치는 피해자의 입장에서 생각을 전혀 하지 않는다.|||서영주는 정말 나쁘다...|||조진은이 징역을 살고 죄값을 입었기 때문에 그 소년 시절의 범죄를 다시 비난하는 것은 맞지 않는다고 생각합니다. 그러나 언제나 대중에게 노출되는 이러한 직업을 가지고 있었던 것은 분명히 문제가 될 것이라고 보고 있습니다. 언제나 미디어를 통해 웃음, 소란, 정의의 모습에 노출되지만, 그것을 보게 되는 피해자의 심정은 어떨까? 아마 지금까지 그때까지 병의 과거를 시험해보고 살았던 사람들도 최근의 정치적 행보와 독립 투사적인 이미지를 취하는 것에 더 이상 참지 못하고 정보 제공을 하게 된 것이 아닐까 생각합니다. 직업의 귀천이 아니겠지만 타인에게 지울 수 없는 상처를 남긴 범죄를 저지른 사람이라면 직업의 종류에 따라 그 자체가 새로운 가해가 될 가능성이 있습니다. 극단적인 예이지만 만약 아동성 폭행범인 조두순이 징역 전원 살아 나와 반성하고 열심히 노력해 텔레비전 유치원 교사가 되어 늘 TV에 나오면 그때도 서영교처럼 말할 수 있을까요? 윤석렬과 내란의 동조세력이 징역 전부 살아 나와 반성했다고 다시 정치를 하면, 치안을 전부 지불했기 때문에 괜찮다고 용인이 가능합니까? 만약 조진은씨가 언론에 자주 노출되는 사람 이외의 일을 열심히 해서 성공했다면 이런 걸 밝혀도 지금과 같은 비난을 받지 않았을 것입니다. 앞서 언급했듯이 정치적 행보가 이 사건의 계기가 되었을지도 모르지만, 이것은 정치적 진영 문제에 몰두해서는 안 된다고 생각됩니다. 어쨌든 조진은은 이런 것이 밝혀진 이상 연예인 생활의 은퇴는 당연하다고 생각됩니다. 그러나 미디어에 노출이 잘 되지 않는 다른 영역에서도 최선을 다해 성공하십시오. 그 때는 나도 박수를 둡니다.|||이재명은 소년공이고 소년범이 아니다.|||서영주 실망이다.|||서영주의 초점은 정말 맞지 않네요. 초점은 자신의 부끄러움을 들었는지 고백했습니까? 어느 정도 성공적인 공인이 되었을 때, 자신의 치부를 고백하면 대중이 이해할 가능성이 높았을 것입니다. 그건 그렇고 요반은 들었어. 그래서 대중이 이해할 가능성이 낮아지는 것입니다.|||서영주씨 조진은에 쓴 피해자가 당신의 딸이나 부인 등 등 가족이라도 조진은 용서할까?|||피해자가 듣는 것은 매우 어렵다고 생각합니다.|||서연주 씨 mbc가 윤석열 바이덴 날면 보도한 것은 한국에 어떤 공익이 있어 보도했을까요? 윤석열 개인이 아니라 국가 자체가 당황한 상황이 되었습니다.|||진보이지만 서영주는 할 수 없습니다.|||이것은 피해자가 힘들고 정보 제공한 것이다.|||서영주, 본인 딸이 강간당했다고 해도 그럴 수 있을까? 살인, 폭력, 힘 모두 좋지만 강간은 안돼. 그러니까 주홍씨를 매달아 다니는 것은 아니다. 열심히! 레스토랑, 비즈니스, 직장으로 이동합니다. 단지 공인으로 텔레비전에 나가지 말라!!!!!피해자가 본다|||승리자는 정말 ..|||엑소연주정치 하지마|||서영주의 우승자인 피해자 앞에서",0,1
z3KFsamDAek,"라이브 뉴스 이재명 공범, 살려 SOS! 2023.12.11","연필도 국가에 해를 끼치면 도태하게 하고 연금도 주어서는 안 된다.|||위증 교사 국회의원 잡을 때 국회의원 당첨 무효|||감사합니다|||트럭이 도로에서 얼마나 위험하고 위협인지 이번에는 유동규 씨를 노린 범행이라고 생각합니다.|||홍준표의 죄는 무엇을 받았는가?|||끝도 끝도 없습니다.|||질 재판 당기는 재판관 명부 공개 국민 이 알 필요 필요 대한민국 에 사는 것을 피한다|||이 죄명은 빨리 구속하고 싶습니다 안전한 나라를보고 싶습니다.|||1차 주행하는 덤프트럭들을 신고하고 벌점을 받고 벌금을 걸어야 합니다. 홍준표, 이준석 철저히 무시하고 관심을 주지 않고 4월 총선에 국민이 보여준다. 민주당 피곤하다.|||홍준표는 정치 인생을 끝내야 한다.|||기사를. 비밀의 길을 가서 누가 만나는지|||신한 수기자, 정말 존경합니다.|||신혜식 대표. 수고하셨습니다. 싸움|||재판을 지루하게 하는 판사는 직무 유기물에 탐구하는 특별한 조치를 취해야 합니다.|||혼카 콜라지조 없음 전 과자|||그 놈을 안아주려는 원희령 장관님… 조심하고 윤정부 성공시켜야 합니까? 지지자를 더 이상 실망시키지 마십시오.|||준수기는 정치 퇴출. 하자. 됩니다 그것도. 성상납. 재조사를 촉구합니다.|||홍 시장, 꼭 봐주세요.|||홍준표를 부탁드립니다! 더 이상 얼굴을 보지 마십시오.|||홍시장 지금 정치를 졸업했을 때 보입니다.|||안전한 국가를 찾으십시오. 위해. ㅉ 이름이. 법정 구속. 하자.|||고장난 벽시계|||법원 내규상 재판은 3개월 이내에 처리하게 되어 있지만, 지금까지의 규정 위반한 자 모두 징계 처분해 주십시오.|||홍준표 중립적인 행동.|||구속이 너무 느립니다. 성가신. 사법부에 대한 불신이 너무 커져갑니다.",0,1
2Qbkp0bJOco,"라이브뉴스원 희현, 한동훈에게 전쟁선언! 2024.07.01","원희령을 응원합니다.|||원희령당 대표로 적극 응원|||맞아|||원희령씨 열심히 응원합니다 파이팅!|||원희령 대신을 맞이해주세요.|||국력 대통령을.|||한동훈 문제를 재일 최초로 만난 신혜식 대표 감사합니다|||철저히 조사해야 한다|||원희령 대신 응원합니다. 상식이 없는 한동훈 끝났다|||원희령 후보는 반드시 당 대표 당선을 위해 보수 우파 단결합시다|||원희령 장관의 국민의 힘|||원희령당 대표는 최선을 다해|||선관위는 헤체해야 한다고 생각|||우파 국민의 한 사람으로서 이번 전당 대회 슬로건을 거부합니다. 유지 보수의 진보. 이것이 이것을 두고 국력을 왼쪽 클릭한다는 의미입니다. 영동훈의 정체성이 왜 슬로건에 녹는가?|||홍 시장의 말에 찬성합니다 앞으로도 좋은 말을 부탁드립니다|||탄핵세력이 한동훈을 받고 있는 것입니다.|||윤석열 대통령이 응원하고|||한동훈은 자격이 없는 사퇴하라! 국력 스파이에 왔다!|||윤상현씨는 통찰력이 대단한 분입니다. 국력당의 주요 자산입니다.|||한동훈! 두번은 없다.|||그래도 우파로 동후니를 지지하는 사람은 정말 이상합니다.|||원희령 후보|||원희령이 반드시 대표가 되어 국민을 살리고 대한민국을 살려주세요.|||고인의 생명을 기원|||샬롬, 홍 시장. .",1,3
0nM9vw_x3Uw,현장 생중계 광화문 천만 총집결! 1230화 탄핵 기각 행진! 2025.03.22,"마이 샌슨 호쿤스 님이 고르게 국민의 각성을 위해 불철주라고 노력해 주셔서 감사합니다.|||여러분 수고하셨습니다 파이팅!!!!!|||감사합니다ㅡ 애국시민 여러분|||신한한이성범 기자 파이팅 덕분에 언제나 응원|||정옥현 국정원 전차장, 신인균국방TV, 군사TV 대표,|||광화문 1000만ㅡㅡ 파이팅 한국 수정|||가짜 회원 민주당 목록 이재명 생선기구 위성 공임성 이흥기|||전국 동시 다발의 산불의 나무도 살아있는 생명입니다.|||신인균.|||2000명의 국민기자단의 굿 아이디어 기사가 채용되면 원고료를 받고 기사를 사용하는 쪽도 부담없이 매우 좋다고 생각합니다.|||대통령의 각하를 위해 모여 모이면|||광화문 애국자의 국민대회를 응원합니다 마지막 승리를 줄 것이라고 믿습니다|||탄핵각하 탄핵각각하 탄핵각하 탄핵각각하 탄핵각각하 탄핵각각하|||대표자 파이팅|||애국 시민이 나라를 살린다|||문현바 마운혁은 곧바로 거절|||감사합니다 승리는 우리입니다.|||탄핵은 정답이며, 기각도 좋지만, 각하는 정답이다.|||불법 탄핵 사기 탄핵|||전국의 산불은 절대 우연이 아님",0,1
59QOtw7tdoU,"모두가 기다리고 있던 뉴스가 폭발한 지기영이 말했고,","엉덩이를 데려 가지 마라. 이미 조사를 받아야 하는 인간입니다.|||판사는 정상이 아닙니다. 재판은 엉망이되어 판결 계획을 사적으로 흘려 다니고 정말 사법부가 정상이 아니다.|||끝까지 두고 봐야 합니다. 풀어서는 안됩니다.|||사법개혁을 막기 위한 수고에 속지 않고 민주당은 신속하게 진행한다.|||국민은 절대로 다른 사람들 사법부 등 믿지 마십시오.|||풀어준 놈을 믿는다고? 내란재판부는 흔들리지 않고 추진하라.|||대법원 원장 탄핵! 촉구!|||지금도 내란은 진행중이며, 그 내란범은 조희대 천대엽 배현원 서석호박 성재심 우정추 진우 지울연등법 경지인 면수심 사기죄인판, 검사내란범을 즉시 최고형의 엄벌로 처벌하고,|||맞습니다. 한국에서 악의 축은 친일파와 거짓 보수와 돈을 먹는 판사 검사 미디어군요...|||내란 재판을 멈추려는 수작업|||나는 사형인가?|||방심은 금물|||그런 녀석이 시간 계산으로 풀어 줄까!|||절대로 믿지 말아야 할 근본은 없습니다.|||끝날 때까지는 결코 믿지 마십시오.|||법 콜라지에 더 이상 시간을 들이지 않고,|||끝까지 믿을 수 없습니다.|||정치검찰, 정치재판관이 모두 깨면 탄핵시켜야 한다. 지금도 내란이 계속되고 있다. 내란의 척도로 국가의 의의를 세워야 한다|||법과 원칙으로 판결이 계속되는 기각지귀련을 어떻게 믿는가|||아니 지금 박나레, 조진은 캐비닛을 열고 있는 것을 보면 정말 무언가 큰 것을 숨기고 있다고 느껴진다.|||아무리 봐도 그 사람 이중 중첩인 것 같다. 믿는 놈을 믿어야 한다.|||지경의 말은 믿을 수 없어..|||조희대경용|||정의를 말한 윤이 뭘 했는지 보세요... 성철 소장|||10석은 애호가가 아닌 가스 조명이 되었다.",1,1
ygKCuYr-H1E,준진진윤까지 윤석열과 결별 기류,선거에 가면 머리가 복잡해질 것입니다.|||선거철 보기|||나경원을 보자|||선거철|||선거철이 다가오면서|||조심해야합니다.|||그물이 그물이야 ㅡ. 결별하면 보실 수 있다|||또 인출 타임인가?..|||그들은 땅의 좋은 쪽으로 가거나 오기 때문에 즉시 해체하십시오.|||지금 올거야?,1,1
vijKxXorpGs,이재명 대통령의 귀여운 포즈?,모직 대통령의 그릇을 사랑 해요.|||우리 점프 귀여운|||민주당....만 정치하자.,0,0
HQfuAmvu3iQ,유시민,"낭만적 인 이재명 머리는 냉철하고 가슴은 따뜻한 이재명 의원에게 적극적으로 지원|||유머도 레벨급의 우리의 재명이 유쾌한 재명을 사랑하게 되었습니다.|||진짜 이재명을 사랑할 수밖에 없다|||신선함은 매우 멋지|||유시민 작가 남자의 필기를 쓰고 있다.|||유작가의 표정ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ|||싸이월드 갱슨의 성장|||3분도 사랑스럽다. 자랑스럽습니다.|||와우, 이재명 사랑받는 국민이 될 것입니다.|||아!!!! 이 멋진 문구도 멋지고 사랑스럽고 능력이 있고 모든 것을 갖춘 우리의 차기 대통령 호팅입니다!|||이재명 의원님 어려운 환경에서도 그런 엄마에게 사랑을 많이 받으니 언제나 사람이 많은 편이군요|||이재명의 예쁜 팝, 장난기 넘치는 비비의 미소개구가 싸우는 칼, 뜨거운 가슴을 가진 진짜 노동자!|||마음대로 건너면 사랑해 버리는 유시민 작가님 사랑합니다|||그 오랜 광기가 검찰과 기득권의 온갖 공작과 모략과 모함을 전신으로 받은 분, 이재명님을 아주 좋아합니다.|||작가가 죽으면 그랬습니까?|||문통에는 의지하고 싶은 정치가라면 이재명 대표는 친구 같은 정치가인 어깨를 두드려 한 걸음씩 함께 걷고 싶은 말을 되찾아 봅시다.|||나도 사랑해.|||ㅋㅋㅋㅋ|||유쾌한 김오준은 좋네요.|||나도 이미 빠져 버린 것을. 이재명|||유시민의 표정은 이미 이재명에 빠진 표정이다. 웃음|||이것은 한마디... 성남시장이 떨어지고 그 시기였기 때문에|||이재명 진짜 모든 대통령!|||매우 귀엽고 귀엽다.|||진짜 인제입니다. 내가 보는 눈이 보통이 아니에요 매우 감수성이 풍부합니다. 진짜 초오는 완전한 남자입니다.",0,0
LSyntWYQ980,"김오준의 다스보더 249회 한동훈 vs 정봉주, 검찰의 부름, 50억 시칠리","판 검사 출신의 정치 금지! 부디 법안 추진해 주세요.|||쑥이 있는 정세현 장관... 이 시대의 정말 어른입니다. 나도 읽도록 하겠습니다. 항상 건강하십시오.|||검찰독재로 끝나는 분은 이재명뿐입니다 이재명 대표의 끝까지 응원합니다|||정세현 장관. 존경합니다. 책을 구입했습니다. 열심히 읽고 세상을 보는 시야를 넓히세요|||내 유일한 낙서는 겸손하고 어렵습니다.|||국민의 힘을 40대나 지지한다고 믿을 수 없는… 사람도 아닌 그들은…|||김오준 총수 감사합니다.|||조국 일가는 어떤 누구보다 유쾌합니다!|||이재명 조국의 예쁜 인생 인정한다! 본도사 한 번 출연시켜주세요.|||총선거 승리! 정의는 우리가 서자!|||이재명 대표를 지키지 않으면 이재명 대통령이 아니면 대한민국이 정상으로 돌아갑니다!|||리아님 감사합니다.|||다음 총선거에서 완승하여 검사정치금지헌법 개정을 반드시 해야 합니다!|||검찰은 끊임없이 정치할 수 없도록 법을 만들어야 한다.|||추운 곳에서 대표를 응원해 주신 동료 여러분, 감사합니다. 먹고 사는 것이 힘들기 때문에 함께하지는 않지만, 내 마음은 동료 여러분과 함께하고 있습니다! 대표자가 힘든 조사를 받고 나올 때, 외롭지 않고 밖에서 응원해 주셔서 기다려 준 동지 여러분 사랑합니다|||곽산드 50억 사건을 담당한 검사, 판사들의 이름이 길의 역사에 남아 있기를 바랍니다.|||이재명 민주당 대표 반드시 이재명 대통령을 하자!!!!|||부패한 판사는 산악에서 껍질을 벗기고 판사석 양탄자로 하여 후임 판사들에게 부정부패에 대한 경계심을 불러 일으켜야 하는 페르시아왕 캄비세스가 한 것처럼!|||곽산도 아들은 50억을 받는데 무죄다! 정말 어리석은 더 이상 말이 없습니다!|||한 공무원이 그 책을 다하고 나머지 인생에서도 국가를 위해 올바른 이야기를 담은 것 같아요.|||다스보이다 파이팅!|||정세현 장관, 5권을 샀다. 감사합니다. 주위에 선물하고 싶은 책을 써 주셔서 감사합니다. 장관, 오랫동안 괜찮습니다. 어른에게 위로할 수 있는 1명 올립니다. 감사합니다.|||조국 교수의 가족 전원을 사랑|||경제가 망가져 서민의 생활이 무너지는데 너무 늦지 않도록 이 폭정이 끝나면 좋네요. 하나님이 있으면 천벌을 받는 것을…|||겸손과 대회 시청은 민주 시민의 의무! 구독과 장점은 당연한 의리!",1,1
s-6__aT9V5k,장경테트라우마,사실은 없습니다.|||완전히 미친|||만진 놈이 외상이 되면… 피해자는?|||즉시 거절|||최근 범죄자는 외상이 남아 있습니다.|||그 녀석들은 혼자 부끄러울까?|||피해자의 외상은? 먼저 인간이 되십시오.|||감옥에 외상 전문 치료사 도입|||케이크는 무슨 미친|||가해자 외상까지 걱정하십시오.|||그 사람 몰라? ? 힘에 취해 아직 말할 수 없어??|||장경태가 실태를 받고 있다면|||그만큼 가해자에 대한 무감각한 도덕성. 인간이 부족하기 때문에 자기 피해 의식만 남아 있네요.|||하지만 왜 내가 희생자라고 생각합니까? 그놈의 힘은 무엇입니까?|||진짜 웃음입니다.|||그렇게 부끄럽기 때문에 최선을 다할 것입니다.|||민주당은 시간을 끄는 여론|||장경태의 마음을 빼앗아 퇴출시키십시오.|||범죄자가 큰소리로 외치는 세상은 범죄자입니다.|||사이코 패스 같은 녀석! 나는 남자다!|||국민이 트라우마다|||가해자가 외상?|||가해자가 외상에 남는 대한민국 ㄷㄷㄷㄷ|||이것은 피해 소송입니다.|||정말 당당하다면 그렇게 부끄러워서 자숙할 것이다.,0,1
MzNa8K_D0YQ,추미에 내란법원 위헌은 아니지만 민주당은 너무 쫓아 채널 A뉴스 TOP 10,"이 사람은 재판관이었던 것이 흥미 롭습니다.|||완전히 미쳤다.|||위원장 자격 미달|||주씨를 보는 것만으로도 폐입니다.|||ㅇ 의장 자체가 중립이 아니라 불법인 편파적인 의장 거절|||아들 병역 논쟁 재판부 만든다면 무엇 그것도 위헌이 아닌가?|||이것 정도라면 병인지 확인해 보면 안됩니다.|||김현지는 누구인가?|||ㅋㅋㅋㅋ|||끔찍하다ㅡㅡ|||상식이 무너진 것이 나라를 망치게 한다. 미친 나라|||정치인은 정치뿐입니다.|||보상의 여왕!|||그렇게 많은 법학학자, 사법부에서 위헌이라고 말해 일어났지만, 그 말은 걍 우리가 법이다.|||국회의장의 자격 상실|||그 얼굴을 보면. 당신이 보고 있다고 생각합니다.|||위헌은 맞습니다.|||틀린 신념이 이렇게 무서워요. 내가 지금 무엇을 하고 있는지 모르는 치매|||추미에 그 사람은 위헌이 무엇이라고는 알고 있는가?|||우원식 뭐. 인사하지 않으면 인격에 관한 문제 어떻게 소란이 더 격락한다. 인사를 받아 존경받는 행위를 하십시오. 먼저 말하지 않아도 두 번씩 인사를 받는 날이 있을 것이다.|||이 위원의 인사는 인사가 원하는 판결이 나오야 정상적인 판결이라고 합니다. 조선시대의 예의를 구하지 말라.|||한번 해보면 , , , 어떤 결과가 나오는지 밝혀 봅시다 , , , , 그리고 나서 또 어떤 나비 효과가 나오는지|||왜 그렇게 판사를 하고, , , 법사 위원장을 하는 것인가 , , , ? 정말 이것이 정상적인 나라인가,,,,,?|||필리버스터를 저지하지 않는다는 것은 법에 없는 것일까?|||내란재판부가 왜 위헌이 아닌가?",0,1
yScgk8EKN8I,요청 빗타자 결국…… 강유정 홍보 담당 이재명 대통령 손목시계 공개,어떻게 얻을 수 있습니까?|||이재명 시계를 원해|||구입할 수 있도록 해주세요.|||도대체 어디에서 구입할 수 있습니까?|||소장하고 싶습니다.|||아 원해|||내가 원하는 압정 시계는 당신의 시계를 환영합니다.|||원해. 항상 응원합니다. 함께 주셔서 감사합니다. 축복드립니다.|||어디서 구할 수 있나요????????|||시계를 사고 싶습니다. 어떻게해야합니까?|||원하는,0,0
2sajma1DBpA,"이 대통령의 면전에서 부끄러워… 정천레, 사법개혁 시위 조희대 직격","17년간 변하지 않는 사실 TV를 위해 후원 회원이 되십시오. 정기 스폰서 가입 ARS 1877 0411, 인터넷 애플리케이션 https goo.gl 1OjzfE|||내란 재판 전담부의 지연으로 사과하십시오.|||하루가 많이 추운 내 기운을 보내드립니다.|||민주당은 이재명 대통령과 반대하는 행동을 해서는 안 된다!|||빨리 빨리|||입에서만 정의를 외치는 진짜 나쁜 녀석. 정말 실망이다. 정천레!|||정천레는 말뿐 아니라 실천하여 국민이 믿을 수 있도록 하라.|||문진석은 도대체 무엇을 하는지,|||정천레파이팅.|||정천레 대표를 응원합니다. 잼통령처럼 국민만 보세요.|||정천레 대표는 파이팅입니다.|||정정레 당신도 당원을 무시하고 있습니다. 타인을 비판하기 전에 빛의 혁명으로 이루어진 민주주의를 휘두르지 말고 말로 정치하지 마세요.|||1인 1표제 찬성이지만. 70만 유령당원. 밝혀주세요.|||민주당이 대통령 지지율을 잊고 있다.",1,1
