url,title,comment,label
c2UyLbR8IZU,인력을 감축하지 않으면 나라가 망할 것이라는 IMF의 엄중한 경고는 곧 현실이 될 것이다. 경제 붕괴는 이미 시작됐다. 서동기 교수 3부. 부자 김경필,"심층적인 분석 데이터와 실시간 경제 투자 통찰력을 얻고 싶으십니까? 원픽 제보사이트 https han.gl nSxdh 원픽 제보정보실 https han.gl Q7892 See More|||아무런 대책도 없이 돈을 찍어낸 한국은행 총재는 반역자와 다름없다.|||정말 무서운 점은 가계대출 통계에 전세대출이 포함되지 않는다는 점.. ㄷㄷㄷ|||결국 집값이 오른 뒤|||공무원 대부분이 강남에 집이 있는데 누가 집값을 낮추는 정책을 펼쳤겠는가. 대부분의 사람들은 나라가 망해도 돈만 있으면 된다고 생각합니다.|||은행만 가득 찼습니다. 예금 금리를 올리거나 대출 금리를 낮추는 것, 즉 추가 금리를 은행에 맡기지 말고 위와 같이 처리하십시오.|||창용아 정신 차려라 지금은 돈 쓸 때가 아니다|||이 나라의 가장 큰 문제는 정치인이다.|||정부의 강남살이 기득권이 둔촌 주민들을 살리는데 이용되어 나라를 망하게 만들었다... 금리 올려서 물가를 통제하려는 나쁜 놈들아, 부동산 시장을 폭락시키라.|||맞습니다. 그런데 정치인들은 비판받기 싫어서 아무 것도 하지 않습니다.|||ㅇ.ㅇ 국가 총부채는 7,000조원에 머물며 계속 증가하고 있습니다. 문제는 단지 사물을 밝히고 싶어하는 오프닝의 정치인들입니다.|||가장 쉬운 것은 가계부채를 줄이는 것이다. 금리가 오르면 달러가 1,500달러 오르는 것을 막을 수 있다.|||고통스럽더라도 금리만 올리면 망할 부동산을 막기 위해 죽을 각오가 되어 있지 않은데 뭘 바라겠습니까?|||구조조정이 현실화되고 있다....|||국가부도는 대안이 없는 것이 현실이므로 빨리 일어나야 한다.|||이 분은 정말 전문가이신 것 같습니다. 나는 할 말이 없다!|||대대적인 구조조정을 하지 못하고 부동산 거품을 해소하지 못한다면 우리는 장기적인 불황에 빠지게 될 것입니다. 어렵더라도 금리를 미국보다 더 올려야 한다. 이번 사태에는 한국자동차 사장의 역할도 크다.|||정치인은 자기 돈만 벌고 싶은 도둑이다. 국회를 해산하고 나라를 바로잡아야 합니다.|||주지사가 남은 임기 동안 돈을 모으겠다는 의지를 보이고 있는데 어떻게 해야 할까요?|||특히 생활비는 거의 두 배로 늘어났습니다.|||비 고급지역 아파트 가격이 22억 원이면 정상인가요?|||직업이 있어서 감사해요.. 버티고 버틸게요.|||대출을 닥치는 대로 다 빼서 집을 샀으니 그렇죠... 돈을 써도 그 돈은 다시 집으로 들어갑니다...|||미친 부동산 거품을 방치한 결과다.|||경제는 무너지고 있지만, 인위적인 주가 상승과 반도체 호황으로 경제가 좋다고 생각하는 무능한 정부로 인해 서민들은 점점 더 어려운 시기를 겪고 있다.",0
U7X6idHw3zY,이재명은 자신이 고의로 선택한 인물의 정체를 알고 충격에 빠졌다.,"어리석은 자들은 하루빨리 깨어나야 합니다.|||우리는 국가보안법 폐지를 절대 반대하며, 무조건 막아야 합니다.|||이 범죄에 대한 탄핵!!!! 고소!!!!|||이재명 빨리 체포하자.|||나는 김우철 감사원장을 반대한다.|||아 나의 나라|||감사원 비리를 적발하고 저지하려면 국력이 뭉쳐야 한다. 애국시민 여러분, 단결하여 지켜주세요.|||방탄벽이 높을수록 파괴될 때의 충격은 더욱 커집니다!!!|||중대한 죄가 너무 많기 때문에 필연적으로 자기 편에 있는 사람을 감사원장으로 선임하게 되겠죠?|||한마디로 아수라|||악마는 악마처럼 행동한다|||정답은 빠르게 범죄를 저지르고 진압하는 것입니다.|||김우철은 감사를 반대하는 공산주의 괴물국가다.|||하루빨리 이재명을 재판에 회부해야만 나라가 살아남는다. 가짜 범죄자들이 나라를 망하게 만들고 있습니다. 조희대 법관은 조속히 재판을 재개해야 한다.|||나는 충격을 받았습니다. 이재명을 끌어낼 수밖에 없다.|||북한처럼 배급을 받으면 국민들이 깨달을 수 있을까? 국민 모두가 깨어나야 하는데 한국은 너무 나갔다.|||완전히 끝났어.....|||이 악인들이 모이는 곳에서는 누가 벌을 받게 될까요??? 한숨만 나네|||당신은 당신이 원하는 무엇이든 할 수 있습니다.|||하루빨리 탄핵하고 체포하세요. 이 나라는 엉망이다.|||우리가 그토록 애썼던 자유민주주의가 무너지는 것을 어떻게 볼 수 있겠습니까?|||이 사람들은 중립적 공정성에 대해 전혀 모릅니다.|||언젠가는 사람들 사이에 유혈 사태가 일어날 것이라고 생각합니다.|||이재명은 징글징글하다. 비밀 권력인 김현지에 대한 특별 조사가 이루어져야 한다. 감사원을 막자.|||나라가 너무 끔찍한 상황입니다.",1
82iElNY-irE,이재명이 출연한 녹화는 무엇인가요?,"최고야, 최고의 미디어 회사야|||이재명이 왜 통일교를 해체하겠다고 위협하는지 알 것 같습니다. 이재명 당장 빼내야 한다.|||불의가 법이 되면 대중의 저항은 의무가 됩니다.|||답은 이재명 재판을 빨리 재개하는 것, 김현지, 정진상, 김남준, 김용, 이석기…|||윤영호 입장에서는 다 날려버리는게 답인데...|||그는 나쁜 일을 모두 저질렀습니다. 그는 역사적인 인물입니다. 그 사람은 인간이 아니고 괴물이에요.|||칼에 맞은거같은데..|||내로남불의 최종왕이 무너져야 나라가 다시 일어설 것이다.|||여당에 유리한 특검은 퇴진시켜야 한다.|||양파처럼 껍질이 벗겨지는 전과자, 이 4차 범인을 긴급 검거하세요.|||이재명 재판. 이재명을 조사하라.|||범죄자는 사업을 중단하기 위해 사기에 의존해야 합니다. 부끄러워할 줄도 모르는 파렴치한 악당들이네요...|||민중기를 고소하고 특검을 실시하라.|||다 잡아야 해|||보복!!! 그것은 세상이다|||민중기를 체포하려면 민중기특검을 해체해야 한다.|||제가 몰랐던 사실을 알려주셔서 감사합니다|||이재명에게는 아무리 노력해도 끝이 없다. 능력이 없으면 내려와서 심판을 받고 따뜻한 빵을 먹으라...|||소식 감사합니다, 행운을 빕니다|||일이 뜻대로 되지 않는다고 종교를 탄압하시나요? 그럴만한 가치가 있는 사람|||내란의 주모자인 이재명과 통일교로부터 불법자금을 받은 각료들. 모든 정치인은 감옥에 가야 합니다.|||이재명을 탄핵하고 재판을 시작하라. 그리고 좌파 민주당을 해산하라. 한꺼번에 사퇴하세요.|||진실이 밝혀진다!!!!|||특검 3명 모두 구속 수사해야 한다.|||이재명이 통일교 3인자로 불리는 이청우에게 위촉장을 줬다..",1
POmdw0KB_zw,민중기 특검의 충격적인 현실!,"바꿔보자. 나라가 망했어요.|||폭탄이 터졌다|||민중기는 특검을 없애고 대신 특검을 맡아야 한다.|||특별조사....민주당|||국민의당은 탄핵되어야 하고, 특검은 해체되어야 하며, 국민의힘이 지정한 특검 수사팀은 반드시 체포 수사해 진실을 밝혀야 한다.|||민중기를 조사해!!!!!|||민주당은 더한 것이 아니라 더 많은 일을 했습니다! 받으면 불법입니다. 받으면 합법이에요!|||국민의 깃발을 규탄하라|||특수수사가 아니라 느낌대로 행동하는 특수조직이다.",1
i2ePP4-Dd_s,"파문당한 이재명이 방금 긴급특별내전법원 설치를 강요하고 통일교회를 해산시켰습니다!! 조희대, 충격적인 발언! 민주주의는 반란으로 폭발한다!","이재명은 절대 대통령이 될 수 없다. 그 사람을 빨리 끌어내야 해요.|||이재명 정권이 정상이 아니다. 무너뜨려야 합니다.|||정의가 실현되기 전에 이재명을 빨리 처리해야 한다. 민주당은 들어야 한다. 그들은 중앙선거관리위원회를 믿을지 모르지만 권력은 영원하지 않습니다.|||4개 전과를 가진 대통령은 나라와 전 세계에 치욕이다. 사법부는 4건의 유죄판결을 받은 범죄자에 대한 재판을 조속히 재개해야 한다.|||나는 항상 보안정책을 지지한다.|||이재명 이제 끝난 정치로 국민과 게임을 하려는 겁니까?|||범죄자 이재명은 자신의 목숨을 구하기 위해 법치주의를 무너뜨리고, 나라의 기초를 무너뜨리고 있다. 재판을 재개하고 그를 체포해야 한다.|||이재명은 지금 미쳤다.|||국가보안법 폐지, 이게 나라냐? ㅡㅡㅡㅡㅡㅡ 고용법 침해, 국정 침해, 헌법 침해, 내전 ㅡㅡㅡㅡㅡ|||종교의 자유를 없애는가? 아직! 어머나|||세계에서 가장 강력한 독재 정권의 탄생|||젠장, 내려오세요.|||범죄자는 살아남기 위해 고군분투하고, 모든 시민들을 비난한 뒤 범죄자로서 혼자 살기로 결심한다.|||지금 그들이 종교까지 탄압하고 있다는 겁니까?|||국민이 원하지 않는 법을 만들지 말고 국민이 정말 원하는 법을 만드세요. 국민들은 재판을 피하기 위해 방탄법을 혐오한다.|||나라가 무너지고 있다|||언제까지 그 사람을 날뛰도록 놔둬야 할까요?!|||범죄 이름이 마음을 아프게 합니다.|||힘이 너무 과하면 부서진다. 이것이 현실화에 좀 더 가까워진 걸까요?|||역사는 진실을 말해줍니다. 나는 미래가 걱정된다.|||이제 저를 믿고 돌아가서 인내하세요.|||증인과 증거를 인멸하려고 합니까?|||국회와 헌법재판소가 내전을 맡는다. 그건 내 것이 아니야, 댄. 해야 할 유일한 일은 Yun Tong을 해고하는 것입니다. 특검을 해체하고 수사하라. 다들 풀어줍시다. 주요 선거. 반국가적인 수확은 예상되지 않습니다. 대중의 관점에서 보면 그것은 말도 안되는 일입니다. 반역자로 확인되면 세 번째 기소돼 반역자로 간주돼 탄핵은 무효다.|||법치파괴!!|||내 생각엔 이제 그 사람이 죽을 때가 된 것 같아. 인민법원을 설립하고 종교를 탄압하는 것은 정권 몰락의 지름길이다. 자유의 거대한 물결은 민중 봉기, 민중의 저항으로 승화될 것입니다.",1
CPF2ATk5fdk,중앙선거관리위원회 간부 2명이 국민기도 혐의로 검찰에 송치됐다. 오상종 자유한국애국회 대표.,"부정선거를 외치는 오상종 대표는 국민적 영웅이다. 부정선거에 연루된 자들을 모두 구타하고 처형하여 나라를 바로잡자.|||오상종 의원 같은 사람이 국회에 들어가야 한다. 지금은 정권간 전쟁이 한창인 가운데, 통일까지 확실한 우파들이 앞장서야 한다.|||장동혁 의원을 따르지 않는 국민의당 의원은 어떠한 질문이나 논쟁도 없이 무조건 하차해야 합니다!!!|||노태악 특검 온 국민이 일어나야 합니다.|||오상종 감독님, 감사합니다.|||우리는 반역자들을 기억합니다. 지역 자유주의 우파 유권자들이 선거에서 패배하도록 캠페인을 벌이십시오.|||우익들은 다 얼굴이 좋네|||민중기는 감옥에 보내야 한다. 문제를 일으키는 배신자를 신고해주세요.|||진정한 애국자 오상종입니다. 그는 현실적이고 현실적으로 일하는 사람이다.|||권엥진 같은 사람이 국민의힘 소속이다. 민주당을 돕는 사람들은 왜 국민의힘에 있는가? 배현진, 한동훈 같은 사람은 퇴출당해야 하는거 아닌가?|||공천도 잘해야 합니다.|||부정선거에 대해서는 중국 공산당과 일부 공화당, 민주당, 심지어 정보기관까지 연루된 카르텔이 너무 커서 트럼프 대통령이 매우 우려하고 있다. 그러므로 부정선거로 대통령 역할을 하는 자들은 핀셋을 없애고, 대선은 전자투표가 아닌 수기투표로 치뤄져야 한다.|||범죄공화국이 된 나라. 부정선거로 국회의원과 대통령을 선출한 나라. 우리나라 대한민국이 망하고 공산주의화 되어 중국으로 넘어가고 있습니다.|||오상종 화이팅|||오상종 감독님! 감사합니다|||파괴|||오상종 사령관님, 노고에 감사드립니다. 행운을 빌어요.|||자유대학 회원 지도자들은 최소한 40세 이상이면 출마권을 주어야 한다.|||검찰과 판사들은 나라를 위해 선거부정을 신속히 밝혀내십시오.|||중앙선거관리위원회는 해산되어야 한다. 해결책은 너무 썩은 곳을 다 뽑아내고 중앙선거관리위원회를 해체하는 것인데...|||감사합니다 오상종 감독님|||가족회사인 중앙선거관리위원회의 부정선거가 하루빨리 밝혀지길 간절히 기도합니다.|||오상종 감독님, 노고에 감사드립니다.|||한동훈, 조경태, 한지아, 김예지, 김용태, 김재섭, 배현진, 양향자 빨리 파티에서 나가라 ㅡ|||우리는 오상종 사령관의 애국활동을 적극 지지하고 지지합니다. 건강 잘 챙기세요.",1
zeJ6gmzZoYM,계엄령과 내전은 시스템 공학을 통해 명확하게 설명되었습니다.,"나라를 위해서 끝까지 최선을 다하시네요! 감사합니다.|||지만원박사님 건강하십시요 나라위한헌신에감사드림니다감사합니다|||대한민국의 지만원 박사님 응원합니다 늘|||공학박사님! 건강한모습 보니 보기좋습니다!!!! 많은고초를격으시고 고생많이하셨습니다!!!! 추운날씨건강잘챙기세요!!!! 감사합니다!!!!!|||지만원박사님은 진정한 애국자입니다.건강챙기세요.|||전세계 부정선거에 사용되는 한국산 Aㅡwab에 대하여 다뤄주세요ㅡ신속하게요.급합니다.|||지만원박사님 애국을 향한 충정에 진심으로 감사드립니다. 응원합니다|||내란은 범죄4범 리죄명이 부정선거로 정권찬탈 했읍니다. 리죄명은 내란수괴 입니다. 탄핵시켜서 끌어내려야 합니다. 범죄4범 리죄명 방빼라.|||수십년간 기나긴 탄압을 받으시고, 최근에는 긴 옥고까지 고령의 나이에 치르신 박사님! 당신은 나의 인생 롤모델이십니다. 존경합니다!|||자유대한민국 애국 지만원 박사님 추운 날씨에 건강 잘챙기세요|||민주당 과 간첩박선원 과 국정원돈 횡령한홍장원 이 만든 내란조작죄 입니다 ,윤대통령 은 내란 을 한것 이 아니라 불순분자 에 대한 게엄령 계몽령 이었습니다|||시스템 공학 박사님 건강 잘챙기세요 박사님|||내란은 이재명 민주당100|||이분 확실히 정리 해주시네요|||이진관은 친중쎄쎄판사고 이정재 판사는 칠성사이다 판사님 화이팅|||지박사님 참으로 오랫만에 뵙습니다 !|||윤통은 최근까지도 518 정신 호의무사와 다를 바 없었다. 그러니 최근까지의 정세 판단력에 대해 사과해야한다. 부정선거,의회독재에 대해 계엄을 선포한 것은 잘했다. 무죄로 풀려나는 것이 맞다. 이것이 지박사님의 생각이라고 본다.|||지만원 박사님, 건강하시네요. 대단한 애국 수호의 상징 지만원 박사, 요즘은 이상하게 지만원 박사, 지귀연 판사, 두 이름이 자꾸 연상 된다.|||내눈에 딱 드러오는 사람들은 지만원 박사님, 그리고, 서울역에서 부정선거 척결주도하는 이름은 잘 생각나지 않음 무슨 박사님 그리고, 진격의 변호사들..... 이정도가 찐 정의파....|||지박사님 주장은 system이 안 망가졌을 때고예 .. now 현시점에 시스템이 제대로 임미껴?|||뭘 어렵게 분석하나요? 헷갈리게요? 계엄은 대통령 기본임무인데.. 자기일을 했다고 내란인가요. 일을 못하게 한 것이 내란이지요.|||알림 오늘저녁11시다썰남tv에서우파끼리전화토론생중계. 대박날것이다. 시청자수와채팅. 초천재 고대경영학과 vs여포. 참고로,나는초천재가최고의우파브레인으로생각|||지만원 박사님 진정한 애국자이십니다",1
Q4mjY68d_8w,트럼프는 베네수엘라와 한국에 대해 같은 날 조치를 취했다.,"저는 트럼프 대통령을 존경합니다. 그가 한국에도 왔으면 좋겠습니다.|||미국과 한국은 혈맹이다.|||대한민국의 선거사기카르텔은 반드시 근절하고 반드시 처벌하라!!|||ㅡ곧ㅡ한국도 정상적인 국가가 되어 세계에서 위상을 가질 수 있기를 바랍니다.|||트럼프 추종자|||베네수엘라를 장악해 스마트매틱과 중앙선거관리위원회 서버의 자료를 확보하길 희망한다.|||듣고 있는 동안 Jen, 이건 좋은 소식이에요.|||트램프 파이팅, 한국으로 가자!|||계엄령 이후 한국군 다수가 간첩이었다는 사실이 밝혀졌다..|||가능한 한 빨리 움직여 주십시오. 심장이 쿵쿵쿵!!!!! 트럼프 대통령 화이팅!!!!!!|||트럼프 대통령. 건강하시고 대한민국을 도우시고 항상 파이팅 하세요!|||파괴|||트럼프로 가라|||나는 당신을 진심으로 존경합니다.|||누군가의 압력을 받고 있습니다. 출입을 각각 조사하고 엄중히 처벌한다. 미국에서는 가혹한 처벌이 존재하며, 마땅히 그래야 합니다.|||통! 가능한 한 빨리 와주세요|||첫 정부 때 알았던 트럼프 대통령! 이제 자유민주주의 국가에 오신 것을 환영합니다!|||저는 트럼프 대통령을 지지합니다.|||부패한 정권의 공산주의자들은 언제 처벌을 받습니까?|||대한민국은 누군가의 도움 없이는 정상화될 수 없습니다.|||군사 침공 항공기가 이륙했습니다|||한국의 부정선거를 밝혀주세요.|||트럼프 대통령! 그것을 위해 가십시오 !!! 진실이 승리합니다! 하나님이 함께 계시다!!!|||나는 트럼프를 강력히 지지한다. 우리나라도 악의 세력을 진압하기를 기도합니다.|||가능한 한 빨리 이 문제를 해결해야 합니다.",1
DR1qZMZf8R4,내전 특별수사 증거조작 적발한 위현석 변호사,"조작에 대해 특별수사하고 엄중히 처벌해야 한다.|||이를 뒤집어 정상적인 사회로 이끌어야 합니다.|||그렇죠, 특검이 증거를 조작한 거죠. 특검을 수사해야 한다.|||누가 특별수사에 이런 일을 지시했나요? 배후에 누가 있었는지 알아보세요.|||특검, 특검. 나를 망치고 남의 인생을 벌레처럼 나쁘게 만드는 특검. 자신의 생명이 소중하다고 생각한다면, 다른 사람의 생명도 소중하다는 것을 아십시오. 나쁜놈 특검님, 죄값을 치르세요.|||위현석 변호사님, 훌륭하십니다.|||조작에 대한 특별 조사.|||특검, 특검 이재명을 시험해 보세요.|||홍대에서 재개된 이재명 재판 일시 : 12월 13일 토요일 시간 : 오후 1시 30분 장소 : 마포구 독막로 57 웰빙할인마트 앞 주최 : 자유대학|||사람을 누명을 쓰는 수법으로 나라가 어지러워진다.|||노상원 장군을 적극 지지합니다,,,,,,,,그는 훌륭합니다,,,|||김문수 대선후보가 자유대한민국 대통령이라는 현실을 스스로 날려버렸다는 사실에 너무 충격을 받았습니다. 중공 중앙선거관리위원회의 음모와 반역으로 인해 압도적인 표차로 당선되어 개표수를 잃은 김문수 후보는 아름다운 항복선언으로 자신에게 투표했던 자유우익세력에게 큰 실망을 안겨주었다. 미국 트럼프 행정부가 부정선거 수사에 나섰고, 온두라스와 베네수엘라를 넘어 극좌 이재명 정부까지 쓰나미가 덮칠 것으로 보인다. 김문수는 불운한 정치인으로 사라지게 된다. 정말 안타깝습니다. 김문수 정신차려!!!",0
ljSwPvVE3uQ,계엄령이 선포된 진짜 이유,"풀버전 다시보기 https www.youtube.com live fuUKeit1qY0?si ByA j7F4BwYdAeDk 요약 민주당의 반국가적 폐해는 도를 넘었습니다. 이재명이라는 중죄인을 보호하기 위해 22번의 탄핵을 남용하고 대통령 특별활동비까지 0원으로 삭감했다. 문재인 대통령에게는 96억 원을 줬지만, 현직 대통령에게는 한 푼도 주지 않아 국정을 마비시켰다. 원전생태계 지원비(1112억원), 첨단제조기술개발비, 청년일자리지원금 등을 모두 삭감했다. 대신 연봉은 1억6000만원 올랐다. 국가의 앞날을 생각하지 않는 반국가적 도둑정당이다. 더욱 충격적인 것은 중국 공산당원들이 우리 군사시설을 촬영하고 간첩이 난무하는 상황에서도 간첩법 개정에 반대했다는 점이다. 그들은 군사기밀을 천만 원에 팔고 우리 정보요원들이 북한에서 처형되는 동안 눈도 깜빡이지 않습니다. 그들은 대한민국의 정당성을 부정하고 나라의 기반을 흔드는 위험한 반란세력이다. 윤석열 총장의 말처럼 이제는 누가 진정한 대한민국이고, 누가 반국가세력인지 명확하게 가려야 할 때다. 내란세력인 더불어민주당의 반국가적이고 악랄한 활동을 보도합니다.|||계엄령에만 집중할 것이 아니라, 계엄령이 나오게 된 배경에도 주목해야 한다. 윤 대통령이 단지 독재정권을 만들고 싶어서 계엄령을 내린 것인가. 지금 21세기에? 단지 내 여자를 지키고 싶어서? 그렇다면 재판에 더 많은 노력을 기울이는 것이 나았을 것입니다. 계엄령은 잃을 것이 너무 많다. 비논리적인 선전에 휘둘리지 않고 사물을 올바르게 볼 수 있는 안목이 있어야 합니다. 우리는 이미 계엄령과 다름없는 그들의 독재 아래 살고 있을지도 모른다. 좋은 영상 감사드립니다.|||이 나라는 국민 수준에 비해 너무 잘하고 있다는 말이 맞습니다.|||이 글을 보고 눈을 뜬 분들은 대통령의 계엄령 연설과 계엄령 철회 이후의 발언을 꼭 다시 들어보시기 바랍니다. 편견으로 인해 제대로 듣지 못했을 수도 있습니다.|||계엄령이 내려진 지 이틀 만에 이 영상이 올라왔다는 것은 참으로 놀라운 통찰입니다.|||저는 30대 여성입니다. 이 점 참고하셔서 널리 널리 알려주세요. 진짜 나라 망한거같아 ㅠㅠㅠㅠㅠ하|||가장 큰 문제는 선동을 받은 사람들이 선동을 했다는 사실을 인정하지 않는다는 점인 것 같습니다.|||너무 고맙고, 몰라서 미안해요. 우리는 함께 나라를 지킬 것입니다. 청년들이여, 모두 함께 일어서자.|||하, 이게 너무 사실이라 눈물이 난다. 모두가 현실을 알았으면 좋겠습니다.|||나는 당신을 응원합니다. 더 많은 사람들이 올바른 결정을 내릴 수 있기를 바랍니다.|||투표를 하지 않고 제 상황을 한탄한 제 자신이 정말 부끄럽습니다. 계엄령을 내린 데는 그럴 만한 이유가 있었다. 정말 후회해요.|||나무가 아닌 숲을 보세요. 내 나라를 빼앗기면 내 아이들에게는 미래가 없습니다.|||저는 온건파였는데 이 분 덕분에 우파로 바뀌었습니다. 사실을 아주 자세히 설명해주시네요.|||계엄령이 내려졌을 때 무슨 일이 벌어지고 있는 것인지 궁금했지만, 이유를 알고 상황을 이해한 후에는 불가피하다는 것을 깨달았습니다. 계엄령이 아니었다면 사람들이 정치에 관심을 가졌을지 의문이다. 그러므로 대한민국의 올바른 미래를 위해 모든 국민이 함께 뭉쳐야 한다고 생각합니다. 감정적으로 적대적인 태도를 취하기보다는 깊이 바라보고, 진실을 숙고하고, 판단하는 통찰력을 가지시기 바랍니다.|||이제 왜 이런 일이 일어나는지 생각하는 분들이 많아졌으면 좋겠습니다,,ㅠ|||저는 40대 세 아이의 엄마입니다. 정말 눈과 귀가 막힌 채 다른 세상에 살고 있었습니다. 나는 놀랐다. 검색해 보니 진짜 뉴스인 줄 알았어요. 나는 왜 몰랐을까? 정말 놀랍습니다.|||다시 봐도 이때의 그의 용기에 감탄이 나온다. 눈부신 선명도|||SNS, 인스타그램, 유튜브, 블로그 등에 익숙한 젊은 세대들이 이를 공유하기 위해 정말 정신 차리고 함께 노력해야 한다고 생각합니다. 그 나라는 중국에게 먹혀가고 있었습니다.|||이 영상은 정말 널리 퍼뜨려야 합니다.|||베네수엘라처럼 되지 않으려면 대한민국 국민들이 꼭 봐야할 영상!!|||저는 현재 수능을 앞두고 있는 고등학생입니다. 저는 고등학교 1학년 때 한국사 수업을 들었고, 중립을 지키겠다며 부모님의 다양한 정치적 입장을 돌아가면서 듣고 기사와 영상을 통해 직접 눈으로 사실을 확인하면서 꽤 깨어있다고 생각했습니다. 이후 수능 선택과목으로 정치와 법을 선택하고 법학과에 진학하겠다는 희망으로 지난해부터 2년간 공부했다. 그래서 처음에는 계엄령 자체가 범죄라고 느꼈습니다. 나는 계엄령이 자유를 빼앗았다는 것을 알고 있었습니다. 계엄령을 시도한 전직 대통령을 우리는 왜 아직도 지지하는가? 라는 의문이 생기고 한 가지에만 집중하게 되면서 조금씩 좌파 성향이 생기기 시작했습니다. 그러나 검찰 폐지로 인한 삼권분립 붕괴에 대한 우려를 시작으로 여러 자료를 찾아보면서 상상할 수 없는 일들이 오랫동안 계속되고 있음을 깨달았습니다. 무비자 입국 이후 늘어나는 남녀노소 납치 사건, 공개 사과나 CCTV 공개 없이 발생한 행정정보시스템 화재 사건이 너무 이해가 되서 여기저기 검색하다가 이 영상을 보게 되었습니다. 처음에는 계엄령이 아닌 다른 방법을 선택했으면 좋았을 텐데, 그 당시에는 계엄령이 유일한 선택이었다는 것을 이제야 깨닫게 되었습니다. 공산주의자가 되는 것도 큰 문제인데 당장 전쟁이 터질까 걱정이다. 해외 언론을 보면 우리나라는 매우 위험한 상태입니다. 대학 입시를 위해 늘 11시 30분과 12시까지 열람실에 머물고 있는데, 예전에는 어두웠던 건물 입구와 뒷편에 밴 두 대가 나타나기 시작한다. 부산 같은 지역에서는 자주 나올 줄 알았던 누락 문자 메시지가 이제 우리 지역에서도 매우 인기가 높습니다. 무뚝뚝했던 딸은 퇴근 후 부모님이 혹시 문제가 생길까 봐 퇴근 후 바로 짧은 전화를 한다. 나는 중립에서 왼쪽을 핥다가 오른쪽으로 돌았습니다. 이 영상은 좌파, 우파 가리지 않고 많은 분들이 보셨으면 좋겠습니다. 이제 막 정치 동향에 관심을 갖기 시작한 젊은이라 모르는 것이 많지만, 내 주장을 명확하게 밝히고 사실로 논리적으로 반박하려면 아직 많은 지식이 필요합니다. 다시 공부하러 가자. 모두들 행운을 빕니다. 그리고 어둡거나 인적이 드문 길에서도 전화를 걸고 집에 무사히 귀가하실 수 있기를 바라겠습니다. 부모님 중 한 분은 집에서 쉬실 때 거의 하루 종일 왼쪽에 있는 영상을 듣고 계십니다. 그것에 대해 어떻게 이야기해야합니까? 왼쪽에서 오른쪽으로만 바뀌었다면 정말 정신이 번쩍 들었을 텐데 아직도 계엄령 얘기만 하고 계시네요.|||저는 19세 학생입니다. 윤석열 총장 탄핵 이야기가 주변 SNS에 넘쳐나고 있다. 하지만 왜 계엄령이 내려졌는지, 대통령이 누구와 싸우고 있는지에 대한 이야기는 자신있게 올렸습니다. 비록 제가 비난받고 외면당하지만, 몇몇 친구들이 진실에 눈을 뜨는 데 작은 도움이 될 수 있어서 정말 기쁩니다. 대한민국의 민주주의를 위해 우리는 자랑스럽게 우리나라를 위해 목소리를 내야 합니다. 아직 생일이 지나지 않아 투표권이 없는 학생이지만, 자랑스럽게 이렇게 말씀드립니다. 많은 어른들과 노인들에게 물어보십시오. 용기를 내시기 바랍니다.|||저는 40대 남자입니다. 사실에 기반한 영상을 널리 알리고 있습니다. 감사합니다.|||계엄령은 법률에 명시된 바와 같이 대통령의 불변의 권한이다. 계엄령은 정당화됐지만 민주당과 특검, 레거시 방송이 일으킨 내전!|||계엄령 뉴스를 보면서 왜 그런 짓을 하는지, 그 뒤를 쫓기 위해 무엇을 하려는 건지 걱정이 되었습니다... 그런데 민주당이 저지른 만행을 알게 되었고 왜 계엄령을 선포할 수밖에 없었는지... 국민들에게 공산주의를 조심하라는 힌트였습니다.",1
azbAiIEZ8sY,한길선생님이 진짜 싸웠어요.,"그라운드c 전한길쌤. 정말 자유대한민국 지키기 위해. 목청을 높이시는것 보며. 존경스럽습니다 국힘 송언석이.국힘당을 지키기위한 전한길쌤을. 고발한다는 말 할때. 국힘당 의원들. 싸그리 교체해야함|||전한길님! 찐 애국자이십니다! 100퍼 응원합니다!!!|||진짜 민주당도 문제지만 썩어빠진 국힘부터 갈아엎어야한다고 본다|||화끈하고 멋있고요 전한길선상님 매우 대단하신분|||맞아요 지켜줘야 됩니다. 두분 감사합니다|||백번 천번 맞는말씀 진심 애국자 순수한 분입니다|||저도요 눈물났어요|||애국자 전한길선생님, 그라운드씨 감사합니다 응원합니다|||진짜 애국자!|||멋잇다 전한길쌤 응원합니다 감사합니다 자유대한민국 지켜주세요 국힘해체가답이다|||전한길샘 이나라의 진정한 애국자 너무 기쁘고 감사드립니다|||맞습니다 짝짝짝|||전샘 진정한 애국자님 감사합니다 국힘당을 찐 보수당ㅈ으로 만들자|||그라운드 씨의 바른소리 옳은말씀 최고이십니다|||맞습니다 전쌤 고맙습니다 그라운드씨님도 고맙습니다|||멋지십니다|||애국자이십니다!!!! 그라운드님두요|||멋지다 애국자들|||맞습니다 보배이십니다 한길샘 그라운드C님도요 요새 님들 보며 웃어요 희망이 보여서|||진정한 애국자십니다|||썩을대로 썩어 악취가 진동하는 국힘|||맞습니다 진정한 애국자이십니다|||두분모두 이나라. 보석입니다ㅡ늘 감사합니다|||한길쌤 그라운드씨 장동혁 김민수 나경원 난세의 영웅이십니다 힘내주십시오 국민들이 함께 합니다|||진정한 애국자 전한길 선생님 응원합니다",0
