url,title,comment
0XqxIyyUUCE,"지귀연, 갑자기 자멸적인 발언!! 메인서버 윤씨, 폭탄 발언!! 국가보안법 폐지에 합법여권 회원 31명이 참여하고, 반대 댓글이 16,000건 이상 급증했다는 충격적인 사실! 박나래, 긴급 성명서, 충격적인 반격!","국가보안법을 폐지한다는 것은 자유민주주의 대한민국을 포기하는 것을 의미한다. 국민이 나서서 나라를 지켜야 합니다.|||국가보안법 폐지가 붉은 정당에 의해 공포되고 있다. 그러려면 국민이 반대하는 국가보안법을 폐지하되, 애국하는 국민들은 뭉쳐 뭉쳐야 할 것입니다. 국가보안법 폐지를 막아라|||국가보안법 폐지에 적극적으로 반대하는 자들은 자유대한민국의 수호를 위태롭게 하는 좌파들이다.|||국가보안법 폐지에 반대한다|||국가보안법을 폐지하는 것은 문을 열어두는 것보다 더 심각한 일이다. 범죄자가 5년을 버티면 공산주의자가 되는 것은 당연하다.|||판사 지귀연. 지귀연 판사의 인격 존중을 위해 투쟁합니다. 법을 준수하는 한. 판단해주세요|||이재명과 김현지는 이석기 동부연합과의 인연이다. 조사가 필요합니다.|||국가보안법 폐지는 막아야 한다. 대한민국에 가서 김정은을 지지한 범죄는 이번이 처음인가?|||국가보안법 폐지. 이는 절대 용납할 수 없는 일입니다.|||나는 그것에 반대했다. 지구연 판사와 다른 판사, 검사들은 리태명을 내란죄로 체포하고 대장동에게 유죄를 선고해야 한다!|||나는 그것에 반대합니다.|||국가보안법을 폐지한다는 것은 국가를 포기한다는 뜻이다. 이재명 퇴출이 답이다.|||국가보안법이 있어야 하고, 법이 있어야만 나라를 지킬 수 있습니다. 저는 국가보안법 폐지에 절대 반대합니다.|||국가보안법을 폐지하고 싶은 사람!! 국암당은 국가보안법 7조 1항으로 처벌해야 한다!!!!! 국가보안법 폐지를 중단하라|||배신자는 국가보안법을 폐지하려는 자들이다.|||미친 나라! 이를 막기 위해서는 목숨을 걸어야 합니다. 머리에 폭탄을 얹고 국가보안법을 폐지하라!!!!|||파괴!|||우리는 말로만 말할 수 없습니다. 국민들이 일어나 큰 타격으로 막아야 합니다.|||나는 그것에 절대적으로 반대합니다.|||장 전 회장. 차관들은 도대체 어디에 숨어 있는 걸까? 나라가 공산주의가 되어도 잘 먹고 사치하던 이 사람들이 이 나라가 공산주의가 되어도 침묵을 지킬 것인가? 크고 큰 건물. 바인딩이 있으면 가능합니다. 나중에 무슨 소용이 있을까요? 자유를 외치다|||국가보안법 폐지를 주장하는 사람은 즉각 구속돼야 한다. 이들은 원수의 이익을 추구하는 사람들이기 때문에 배반의 죄를 짓게 됩니다.|||반대 반대 반대|||감사합니다|||국가보안법 폐지를 간첩들이 제안한다.|||나는 그것에 반대합니다."
ReJYiSqiWNc,"손흥민이 대박을 터뜨렸습니다!! 이재명이 문제다! 판사들, 대규모 반란! 나경원, 이재명의 사전 선거 캠페인 참여 사실이 공개됩니다!!","가짜 방송자는 민형사상 책임을 지게 될 것입니다. 전옥현 안보정책TV를 제외한 모든 방송은 가짜 방송임을 알려드립니다. 예로는 24시간 뉴스 채널 등이 있습니다.|||트럼프 대통령님, 자유로운 대한민국을 도와주세요.|||대통령은 사전선거에서 재선임됐다. 이는 선거법 위반이다.|||트럼프 대통령. 이재명을 처리해주세요.|||나는 항상 보안정책을 지지한다.|||대장동 재판|||모든 것이 밝혀지면 지네는 죽을 테니, 온 힘을 다해 살아남으려고 노력하고 있지 않나요? 법을 위반해도 살아남을 길이 없기 때문이다. 좋아요.|||중앙선거관리위원회는 믿을만한 기관이 아닙니다.|||그렇다면 이재명은 재판을 받고 엄중한 처벌을 받아야 하는가? 범죄자도 별도로 처벌해야 하는가?|||정청래와 더불어민주당이 이런 일을 과하게 하고 있는 이유는 개념의 기준이 너무 깨져서 그런 행동을 했기 때문이다. 그들은 세상을 기믹으로 해석하지 않는 것처럼, 세상을 어떻게 해석해야 할지 모를 정도로 자기비하의 늪에 빠졌다. 중국산인지 북한산인지 궁금하고 어디로 가는지도 모르겠습니다. 민주당을 반국가세력으로 본다면 정답이 나올 것이다. 그들은 자신의 생명이나 국익을 전혀 고려하지 않습니다. 그들은 정쟁과 탄압을 위해 만들어진 괴물 정당이다.|||이민법원|||법개정을 막아야 합니다.|||그래도 이 미친놈들은 어떻게든 할 수 있지 않을까? 체포해야 하는데 누가 그 일을 할 것인가?|||이미 신문 기사를 통해 알고 있는 내용에 거창한 제목을 붙이지 않기를 바랍니다. 지금은 모두가 정치에 집중하고 있는 만큼, 오늘의 중요한 정치뉴스를 심도 있게 조사해서 발표해 주시면 정말 감사하겠습니다. 매일매일 자주 시청하는 구독자로서 감히 조언을 드리고 있으니 너그러운 양해 부탁드립니다. 애국운동에 열정적으로 참여해주셔서 진심으로 감사드립니다!|||심사위원들이 한 발 늦었습니다. 여당의 정치시간은 빠른 것 같다.|||나는 아직도 돈을 벌고 있다..."
yKwlRfRJm28,민주당은 난리가 났다! 무려 15명의 국회의원이 한겨레와 통일교로부터 자금을 지원받았습니다!! 조선통일교회 녹취록이 공개됐다. 놀라운 콘텐츠! 민중기 특검 수사론이 급속도로 퍼지고 있다! 전국사법대표회의 긴급회의 주요 안건은 무엇입니까?,"가짜 방송자는 민형사상 책임을 지게 될 것입니다. 전옥현 안보정책TV를 제외한 모든 방송은 가짜 방송임을 알려드립니다. 예로는 24시간 뉴스 채널 등이 있습니다.|||민중기 조은석 이놈들 곧 범죄조직에 합류하겠지? 입당 전 꼭 특검을 실시하고 이재명처럼 사건을 검거·수사하라.|||이 나라가 북한보다 더 나쁜 나라 아닌가? 해결책은 무엇입니까? 국민이 일어나 세상을 바꿔야 한다.|||이재명의 조카, 성남 미피아. 그러니 이재명 정권을 탄핵해 재명관계를 청산하라.|||특별 조사가 필요합니다.|||민중기 특검 특별수사|||특검 특검과, 청렴, 국민만 생각하는 이중당은 즉각 특검을 실시한다.|||이제 이재명을 체포하기만 하면 된다.|||민중기, 이 사람에 대한 특별 수사.|||나는 항상 보안정책을 지지한다.|||나는 당신을 응원합니다|||범죄집단이군요|||통인기독교인에게서 금품을 받은 정치인을 엄벌하라.|||이게 뭔가요? 조진웅, 재명 조카 성남 미피아 폭발|||민중기 특검이 드디어 특별수사를 받게 됐다.|||유사통일교회는 폐지되어야 합니다.|||민주당 야당 시절 탄핵 남용 기각. 이제 여당이 집권했으니 500억 원을 들여 3차 특검을 다시 실시하자. 다시 멈추자. 아무것도 안하고"
KcKDq22Sc4U,"시진핑과 이재명이 깜짝 놀랐다!! 동네언니, 또 스캔들 퍼졌다!! 조진웅, 심야 긴급발언! 폭언한 고려대 장영수교수, 내란재판은 불법이다!!","국가보안법 폐지 반대|||간첩법이 있지만 우리 시민들은 불편함을 느끼지 않습니다. 이제 그들은 국민의 세금을 이용해 우리를 감시하면서 노골적으로 우리를 감시하고 있습니다.|||국회가 해산되고, 국회의사당이 철거되고, 거기에 서민을 위한 아파트가 지어지면 싸울 일이 없습니다.|||트럼프 대통령이 밀어붙이고 진핑이 터뜨리면 오리알이 될까?|||국가보안법 폐지에 반대하고 자유민주주의를 수호하자|||이재명의 가짜 대선은 10만표로 조작됐다! 가짜 판사 김기현! 가짜 변호사 이재명! 김동연은 가짜 정치인이다! 저리 가요! 윤 총장의 무죄 판례가 완성됐다! 구속을 풀어라! 선거를 조작해 10만 표를 얻은 가짜 대통령 이재명이 아웃됐다. 윤 총장님, 무고한 사람들을 구금해 주십시오!|||참으로 형제자매들이 왕래하는 정부는 있을 수 없습니다. 너희들|||나래 진웅이랑 가릴려고 하면 안되는데????현지는 가릴 수가 없잖아!!!!!|||나는 국가보안법 폐지에 반대한다. 이재명 재판을 조속히 재개하는 것이 사법부의 공공명령이다.|||전화번호로도 할 수 있게 도와주세요! 노인들이 링크를 찾기가 어렵습니다. 나는 항상 당신을 지원합니다.|||국가보안법 폐지는 간첩이 사회 곳곳에서 활동하고 있다는 증거다. 국가보안법 폐지를 강력히 막아야 합니다!|||잡범 이재명을 빨리 재판해서 종쳐버려야 한다. 김현지는 국정에 관여했다는 이유로 구속되어야 한다.|||국가보안법 폐지에 반대한다|||윤석열 총장님 힘내세요. 항상 응원합니다 화이팅|||나는 민주당과 이재명이 내전을 조장하는 것에 전적으로 반대한다.|||국가보안법 폐지에 반대한다|||국내법 폐지. 반대.|||간첩은 국가보안법을 이해하지 못한다. 국가보안법을 옹호하는 사람은 누구나 간첩이다.|||국가보안법을 발의한 군포의원 이학영 의원은 이에 반대한다.|||더 큰 죄를 지은 자들이 남겨져 진웅의 이불을 덮으려 하는 걸까요?|||김현지는 누구인가? 남국의 누나. 실례해도 남국이는 당신이 남국의 누나라고 하더군요.|||국가보안법 폐지|||현재 한 범죄자가 대선에 출마하고 있지만 그는 과거의 범죄에 대한 대가를 치렀습니다. 왜 소란이 일어나는가? 진웅이가 좌파인데도 안타깝다."
jfL1lVB1nTU,"이부진 아들, 대박 터졌다!! 선거조작 트럼프 한국에 이어 온다! 중앙선거관리위원회가 엉망이다! 핵폭격기 이재명이 외교기밀을 누설하다!!","민주주의의 꽃은 선거가 아니라 중앙선거관리위원회의 해산이다.|||중앙선거관리위원회를 해체하라!|||선거법은 대만과 같습니다. 즉시. 개정. 하세요!|||지난 총선과 대선은 모두 사기선거와 부정선거였다. 부정선거를 밝히지 않으면 대한민국은 공산주의 국가가 된다. 앞으로도 우리는 모든 선거에서 도둑을 이길 수 없을 것입니다. 모든 사람들이여, 깨어나십시오. 노예가 되기 전에...|||이 문제가 수정되기를 바랍니다. 맙소사, 이 가짜는 뭐죠?|||이재명 정부가 집권하는 동안 핵잠수함의 국내 생산은 어려울 것이다.|||부정선거는 이제 모두가 아는 비밀이 됐다.|||중앙선거관리위원회의 조사가 필요하다. 지방선거 전에 문제를 해결해야 한다.|||진심으로 당신이 나를 도울 수 있기를 바랍니다|||앞으로도 부정선거를 비판해 주시기 바랍니다. 그것을 위해 가십시오 !!|||선거부정과 조작을 폭로하고 민주주의를 파괴하는 범죄자들을 진압합시다. 국민을 속이고 나라를 망친 범죄자들.|||국민의 안보를 속이는 범죄자라면 누가 믿겠습니까? 똥씨 선거부정에 대한 철저한 수사를 부탁드립니다.|||이렇게 차분한 표정으로 투표를 하겠다고 믿는 부분도 있었습니다. 나는 부정선거를 통해 승리할 것이라고 믿었다.|||당신의 노고에 감사드립니다|||장동혁이 최고다|||부정, 들려줄까? 그럼 당신은 누구에게 빚을 졌나요?|||장동혁 힘내세요!"
JRaoVZBWxp8,"강훈식, 김현지 긴급점검!! 이재명, 김현지를 챙기는 숨겨진 이유! 김현지, 파격 인사 스타일!! 이재명의 분노 정청래, 또 반기!!","김현지의 정체를 특별수사한다. 국민은 정부의 국정농단에 분노하고 있다. 국민을 속이지 마십시오. 가짜 이재명을 뽑아내야 나라가 바른 길로 갈 수 있다.|||김현지를 특별 수사하라는 공문이다.|||김현지 - 구속수사특검.|||현지의. 유탄이란 무엇입니까? 단어는입니다. 중국에서. 유행어입니다. 왜 ! 중국으로. 엄격한 거래입니다. 매일. 그렇게 하는 이유를 알겠습니다! ! ! 알았어요! ! !|||늦은 시간까지 노고에 감사드립니다.|||남국 누나를 검사할 수 있는 사람은 누구일까요? 김현지, 납세자들의 돈 낭비하지 말고 내려와라.|||공기 중의 악취가 나는 오염물질을 분해하는 것이 답이라고 합니다. 상식적인 주장!|||나는 항상 보안정책을 지지한다.|||현지인을 애지중지하지 마십시오. 이재명은 나의 첫 아이이기 때문에 당연히 내가 돌봐야 한다. 혜경이한테 미안해요.|||그들의 검사는 검사인가!.,?|||나라가 혼란에 빠졌습니다. 일어나세요, 여러분. 나라가 망하고 있습니다."
i2ePP4-Dd_s,"파문당한 이재명이 방금 긴급특별내전법원 설치를 강요하고 통일교회를 해산시켰습니다!! 조희대, 충격적인 발언! 민주주의는 반란으로 폭발한다!","이재명은 절대 대통령이 될 수 없다. 그 사람을 빨리 끌어내야 해요.|||이재명 정권이 정상이 아니다. 무너뜨려야 합니다.|||정의가 실현되기 전에 이재명을 빨리 처리해야 한다. 민주당은 들어야 한다. 그들은 중앙선거관리위원회를 믿을지 모르지만 권력은 영원하지 않습니다.|||4개 전과를 가진 대통령은 나라와 전 세계에 치욕이다. 사법부는 4건의 유죄판결을 받은 범죄자에 대한 재판을 조속히 재개해야 한다.|||나는 항상 보안정책을 지지한다.|||이재명 이제 끝난 정치로 국민과 게임을 하려는 겁니까?|||범죄자 이재명은 자신의 목숨을 구하기 위해 법치주의를 무너뜨리고, 나라의 기초를 무너뜨리고 있다. 재판을 재개하고 그를 체포해야 한다.|||이재명은 지금 미쳤다.|||국가보안법 폐지, 이게 나라냐? ㅡㅡㅡㅡㅡㅡ 고용법 침해, 국정 침해, 헌법 침해, 내전 ㅡㅡㅡㅡㅡ|||종교의 자유를 없애는가? 아직! 어머나|||세계에서 가장 강력한 독재 정권의 탄생|||젠장, 내려오세요.|||범죄자는 살아남기 위해 고군분투하고, 모든 시민들을 비난한 뒤 범죄자로서 혼자 살기로 결심한다.|||지금 그들이 종교까지 탄압하고 있다는 겁니까?|||국민이 원하지 않는 법을 만들지 말고 국민이 정말 원하는 법을 만드세요. 국민들은 재판을 피하기 위해 방탄법을 혐오한다.|||나라가 무너지고 있다|||언제까지 그 사람을 날뛰도록 놔둬야 할까요?!|||범죄 이름이 마음을 아프게 합니다.|||힘이 너무 과하면 부서진다. 이것이 현실화에 좀 더 가까워진 걸까요?|||역사는 진실을 말해줍니다. 나는 미래가 걱정된다.|||이제 저를 믿고 돌아가서 인내하세요.|||증인과 증거를 인멸하려고 합니까?|||국회와 헌법재판소가 내전을 맡는다. 그건 내 것이 아니야, 댄. 해야 할 유일한 일은 Yun Tong을 해고하는 것입니다. 특검을 해체하고 수사하라. 다들 풀어줍시다. 주요 선거. 반국가적인 수확은 예상되지 않습니다. 대중의 관점에서 보면 그것은 말도 안되는 일입니다. 반역자로 확인되면 세 번째 기소돼 반역자로 간주돼 탄핵은 무효다.|||법치파괴!!|||내 생각엔 이제 그 사람이 죽을 때가 된 것 같아. 인민법원을 설립하고 종교를 탄압하는 것은 정권 몰락의 지름길이다. 자유의 거대한 물결은 민중 봉기, 민중의 저항으로 승화될 것입니다."
60uHHt48Ruw,"지귀연, 파격 대세!! 특검, 혼돈에 빠진다!! 노상원 뇌물수수 의혹!! 조희대 피의자 입건!!","조희대 대법원장, 판사 여러분, 이것이 사건을 파기하지 않은 이재명 형사의 결정에 대한 대가입니다. 이재명 재판을 신속히 재개하고 구속 수사하라.|||회유에 굴복하고 존재하지도 않는 사실을 허위로 진술하는 군인은 그 자체가 반역이므로 엄중히 처벌받아야 한다.|||지귀연 판사님, 부디 두려워하지 마시고 진실되게 판단해 주시기 바랍니다. 뒤에는 사람들이 있습니다. 당신이 이 나라의 마지막 영웅이 되길 바랍니다.|||이재명에 대한 재판을 제기하다|||노고에 감사드리며, 건강 조심하세요.|||조희 대법원장의 명예가 회복될 것이다.|||그들도 신고합시다.|||국방부 장관을 임명해 이재명 정권을 빨리 무너뜨려야 한다.|||부패수사청과 대법원 사이의 좌파적 전술이 보인다. 역사에 기록될 것입니다.|||안규백 현 국방부 장관은 국방부 출신인데, 우리가 아는 한 재명이 규백을 국방부 장관으로 임명한 것은 국가의 국방력을 약화시켜 중국과 러시아를 마음대로 드나들 수 있도록 하기 위한 재명이 미리 계획한 계획이다.|||오늘 당신의 노고에 감사드립니다. 화이팅.|||나는 항상 보안정책을 지지한다.|||나는 당신을 응원합니다|||노상원 장군님이 최고입니다. 나는 온 마음을 다해 당신과 함께 할 것입니다. 사람들은 또한 귀하의 법적 비용에 대해 도움을 줄 것입니다. 윤석열 총장은 노장원 장군의 진실로만 풀려날 것입니다. 나중에 영웅이 되길 바랍니다."
A9N41y-HkXs,"조진웅 변호인 유창석 변호사, 실종 미스터리! 조진웅을 지키는 좌파, 방탄릴레이 충격! 중일 갈등, 만능비밀 이재명 위기에 빠졌다! 충격적인 영화감독 허철, 폭탄 발언! 중일 갈등, 전방위 비밀!","미국에서 정말 고마워요|||이번 범죄는 안동댐 사건과 동일하다. 우울증으로 교사가 자살해 사건이 종결된 것과 마찬가지다.|||조폭 명단의 순위를 공표하고, 국민 전체에 공개해 경각심을 일깨워야 합니다.|||어둠의 나라 한국이 캄보디아를 비판할 수 있을까?|||무서운 한국. 끝났어|||조진웅 뒤에는 이재명이 있다."
osPnFPE0o4Q,"흙수저 배현진, 5년 만에 재산 16배 늘었다! 과거에도 배신당한 권영진이 이재명 청원서에 서명했다! 국가보안법 폐지 법안 이틀만에 반대 의견 8만명! 중국 전투기가 일본 전투기를 향해 레이더를 발사했다!","권영진이 빠졌네요. 대구지역은 혁신적이고 인재가 많습니다. 지명 반대에는 변화가 필요합니다.|||국가보안법 폐지를 주장하는 사람들. 북한으로의 특별강제송환법을 제정함으로써. 북한으로의 강제송환은 반드시 이루어져야 합니다.|||권영진을 추방하자.|||국가보안법 - 지키고 파괴하자 - 공|||권성동, 권영세, 권영진, 안동 권스, 노, 이재명, 안동, 노.|||권영진, 배현진, 지켜봐야겠다. 더 이상은 안 받겠습니다. 권영진 씨, 정말 배신감이 드네요.|||이번 기회에 모든 반역자를 추적해 봅시다.|||절대로 권영진 같은 배신자를 지명해서는 안 됩니다. 배신자는 제거되어야합니다. 이런 사람은 당의 도움을 받을 자격이 없습니다.|||권영세 - 공청회 반대|||권영진 대구시장 시절에도 대구시민들은 힘든 시간을 보냈다.|||국가보안법 폐지 많은 국민들이 국가보안법 폐지에 분노하고 반대하고 있습니다. 사람들의 분노|||나는 항상 보안정책을 지지한다.|||계엄령이 없었다면 어떻게 됐을까? 이재명이 투옥됐다. 천만에요. 촛불과 불도저가 춤을 춥니다.|||권영진에게 투표하는 사람들도 문제다.|||권영진 그런 사람이 대구시장이자 국민의힘 국회의원이다. 다음 총선은 반역자들로 가득 차기를 기다리고 있습니다.|||물론 세금은 모두 국회의원에게 갑니다.|||항상 노고에 감사드립니다. 나는 당신을 응원합니다|||투자귀신 배현진. 당신이 부러워요!!|||기회주의자|||나는 대한민국의 안보정책 개선을 지지합니다. 사전선거 폐지는 민주주의의 꽃,,|||다시는 배현진과 권영진이 후보로 올라서는 안 된다.|||권영진 다시는 당신을 찍지 않겠습니다. 배신자|||기회주의적 반역자들이 나라와 정치를 망치고 있습니다. 그들은 쫓겨나야 합니다."
K1Ri5O8OMdU,"민주당은 난리가 났다! 통일교, 문재인·이재명의 심복들이 충격적인 녹화로 포착됐다!! 이재명의 성남 인맥도 노렸다!","이재명 민주당은 끝까지 가자고 한다. 민주당에 돈을 줬다는 게 무죄가 되는 법을 만들어야 한다.|||국회가 아니라 범죄의 소굴이다. 이래서 나라가 망하는구나. 국회의원 수를 절반으로 줄인다.|||이재명이 독재를 강행할수록 윤석열 총장의 업적은 더욱 빛난다! 윤어게인이 정답이다|||안녕하세요, 만나서 반가워요. 알겠습니다. 수고해 주셔서 감사합니다. 오늘도 변함없이 응원하겠습니다. 충성심, 사랑, 행복.|||범죄의 대가는 누구에게나 평등해야 한다|||말만 많이 하고 말썽만 피우는 특검.... 특검의 권한은 개인의 특권이다..|||더블파티도 확인해보세요!!!|||특검은 특검을 받아야 한다. 이중당도 특별조사를 받아야 한다.|||성적표를 공개로 설정하세요.|||민준기 특검은 따로 수사해야 한다.|||특검은 정당한 수사를 했어야 했다. 4회 전과를 가진 범죄자의 입맛에 맞는 수사는 아니다. 무고한 사람들을 즉시 석방하십시오.|||민중기 이놈은 적혈구로 잡아야 합니다.|||민중기 특검을 해산하라!!!|||이에 대한민국공산당이 말려들었습니다. 특검을 수사하라"
Ie1HkyiFAWk,"이재명 진짜 미쳤어!! 임은정, 대규모 반란! 백해룡, 폭탄 발언! 천대엽, 결정을 앞두고 뜻깊은 동거 반란!!!!!!","신속하게 부정선거 무효화 노력|||Yun Tong의 8-0 해고가 의미가 있습니까? 판사님, 다시 조사해 주세요.|||2번인가 8번인가, 자신들의 뿌리 깊은 적폐를 청산하지 못한 채 약탈세력이 질질 끌고 있기 때문에 국민들이 화를 내고 있는 걸까요? 결국 3개월 만에 추락한 건 누구?|||부끄러운. 민주당.|||항상 노고에 감사드립니다.|||그는 범죄자처럼 보입니다. 경찰이 제대로 조사하겠습니다."
_A2MOmUb754,"민주당 뇌물수수 종합특보! 이재명, 채널A 직통전화 의혹 충격적인 내용!! 충격적인 윤영호, 최후진술!! 뇌물수수 명단 5명 VS 7명의 구체적인 이름이 공개됐다! 당황한 정동영의 충격 발언!!","우리나라 국민은 믿을 수가 없습니다. 정치가 빗나가는 것을 보고도 학자, 학생, 군인, 시민들은 강 건너 불길만 바라보고 있으니 우리나라의 미래가 암울하다.|||돈먹은 정치인들 부끄러워하지 말고 이 사실을 신고하고 특검을 구하고 감옥에 가세요.|||특검도 무능하다. 특검을 구하세요. 국민이 불신하고 있으니 정확한 조사가 이뤄져야 한다.|||윤영호 본부장 재판을 위협하며 거래를 했다는.. 이재명 정부의 전형적인 모습이다.|||한인호 서울법학전문대학원 명예교수님이 남북전쟁에 관해 이야기하는 것을 보고 전화기를 던질 뻔했습니다. 너무 화가 나서 그 사람이 완전 죄악 팬인지 알고 싶었어요.|||장관이 유죄라면 특별 조사를 받아야 한다. 대통령도 죄가 있으면 감옥에 가야 한다.|||직무유기 혐의로 특별 기소|||슬픈 한국..그곳에 가볼까..|||늦은 밤까지 수고해 주셔서 감사합니다. 감사합니다|||늦은 밤에도 수고해 주셔서 감사합니다. 통일교 관련 뉴스를 보니 이씨가 또다시 유체이탈 방식을 사용하고 있는 모습이 보입니다.|||대한민국의 사법제도는 사회주의공산주의국가에서만 볼 수 있는 후진국의 제도이다. 온갖 법회피와 불법 수사, 증거 조작이 일상화됐다. 더욱 심각한 것은 사법부가 이러한 불법 수사와 형량 선고를 공개적으로 방조하고 방조하고 있다는 점이다. 사법부는 더 나쁘고 더 악하다.|||서로 눈치보며 밀고 밀고 있는거 같은데... 전형적인 내로남불 사람들 같네요.|||7인 명단에 누가 있나요?|||통일교회에서 돈 받은 사람들 다 조사해 보세요.|||통일교회는 정치자금의 보고인가? 곶감처럼 쓰이는 걸까요? 천주교회는 문재인의 저수지이기도 하다.|||그냥 이재명 재판을 재개하세요. 부정선거를 밝혀라. 김현지 특검. 민주당을 해산하라.|||한인섭 교수님입니다. 첫 댓글에 이름을 잘못 적어서 다시 보내드립니다.|||요점을 빨리 전달하지 못하게 하는 잔소리가 많습니다. ㅠㅠ|||뉴스가 점점 이상해지고 있습니다."
nM7BRVW9hc4,"이재명이 난리가 났다. 한학자를 만났나요?? 멘탈붕괴 이재명, 깜짝 특별주문!! 정진상이 난리났어요! 전재수 긴급발언!!",부패한 정치권력인 국민의 머리 위에 군림하는 대신 국회를 해산하라.|||돈을 받은 이중당원에 대해서는 특검을 실시해야 한다. 수사가 제대로 이뤄졌는지 특별조사를 해야 한다. 유죄라면 그들도 체포되어야 한다.|||가짜 특검에게 억울하게 체포됐다면 즉시 석방하라.|||항상 노고에 감사드립니다.
AJItqK-T_NE,"부산은 혼란스럽다!! 전재수, 깜짝 회동으로 사퇴 선언! 정동영, 긴급발언!! 여야 부산시장 후보, 돌변!","관련된 모든 사람을 체포하고 조사하십시오.|||전재수 탄핵|||정동영 이런 놈은 쫓겨나야 한다.|||제발 이제 국민들이 정신 차리고 좌파에게 투표하지 마세요. 우리나라를 지키자|||통일교회 관계자들을 사실대로 조사해 보십시오. 꼬리를 자르는 자들은 심판을 받을 것이다.|||말도 안되는 굴뚝에서. 연기가 나지 않도록 철저히 조사하십시오.|||정동영도 사퇴해야 한다. 굴뚝에서 연기가 나오나요?|||부패를 인정하는 사람이 있나요? 정치계가 미쳐가고 있다. 강력한 수사를 통해 모두를 체포하고 구속해야 한다. 재판도 계속되어야 한다. 법무부가 다 죽었네요. 언제까지 맞아죽을 것인가? 조희대 대법원장이 강력히 대응할 것인가.|||깨끗한 척 했지만 입을 다물고 특검을 받아야 한다. 그가 유죄라면 감옥에 가야 한다.|||체포하여 조사하라|||잘못이 없다면 그가 장관 자리에서 물러난 이유를 국민이 왜 이해하겠는가.|||나는 당신을 응원합니다|||정동영, 영창으로 가다|||대표님 항상 감사드립니다.|||여러분의 노고에 감사드립니다. 끝까지 공개해주세요.|||전재수 측 말을 들을 필요는 없다.|||상층수는 하수처리장을 정화하는 데 사용됩니다. 이것이 국민 정서이다. 서민들은 쌀 없이 살아간다. 법은 눈에 띄는 사람에게 적용됩니다.|||전재수와 함께 꼬리를 잘라라|||토끼입니다. 아직. 조사가 필요합니다.|||꼬리가 제대로 펴졌습니다.|||구체적이고 증언이라는 확정적인 발언은 정동영 장관의 발언을 뒷받침하는 발언으로 보인다. 전 의원님, 말 조심하세요.|||나는 항상 보안정책을 지지한다.|||정동영이 천정궁에 들어가 빈손으로 왔다고? 국민들이 누구를 믿을 것 같나요?|||체포하여 조사하라|||이 범죄는 몰락의 시작이다."
sRtYxYhJgSc,"지귀연의 법정은 엄청난 대결! 노상원이 충격폭탄을 터뜨린다! 70페이지 분량의 노트에 충격적인 내용이 담겨있습니다!! 중앙선거관리위원회의 군파병, 충격적인 현실!",중앙선거관리위원회는 폐지되고 새로운 조직으로 거듭나야 합니다!!|||26년에는 대한민국의 새로운 시대가 열리길 바랍니다.|||노태악은 중앙선거관리위원회를 폐쇄해야 하는가? 부정선거에 대해 아는 것은 국민의 권리이다. 중앙선거관리위원회를 폐쇄해야 하는가?|||모두 함께 일어서자|||모르는 것을 알리는 게 기자의 잘못이라고 말하는 이들도 문제다. 널리 알려주신 기자님께 감사드립니다.|||중앙선거관리위원회 때문에 범죄자 재명이 대통령이 됐다. 나라가 무너지고 있습니다. 중앙선거관리위원회는 한마디도 하지 않았다. 국민은 상황을 멀리서 외면하고 있는 중앙선거관리위원회를 파헤칠 수밖에 없다.|||차기 대통령 황교안은 전국 가족 정상회담으로 향해야 한다.|||중앙선거관리위원회는 특별조사와 개혁을 실시해 선거부정을 적발해야 한다.
HU3xpUdhU_4,"수사 결과, 한동훈 가족 의혹에 대한 충격적인 단서가 발견됐다! 김계리의 각오가 드러납니다!! 내란에 대한 특별조사는 무산됐다. 불법수사라는 충격적인 현실이 노상원에 의해 이뤄졌다!","물론 국민이 승리한다.|||절대로 용서해서는 안 됩니다. 살아남기 위해 팀을 낭떠러지로 몰아넣는 놈들은 숙청되어야 한다.|||자기 당에 대한 애착이 없고 자기 생각만 하는 사람은 끊어질 것입니다.|||우리가 살아남으려면 반역자들을 버려야 합니다.|||이번 기회에 한동훈. 완전히 없애야만 국민의힘이 살아남는다.|||어서 백퍼 수사를 버려주세요.|||역적을 차단하자 우리 주변에는 똑똑한 정치인들이 많다.|||서로 뭉칠 것은 사실이지만, 다시 내부 갈등이 터질 것이다. 장동혁은 결단을 내려 과감하게 한동훈을 해고해야 한다. 파티원 게시판에 가족관계 꼼수로 나온거 아니었나요?|||한동훈은 나가야 한다. 그는 해고되어야합니다. 또한, 파티가 살아남기 위해서는 내부 스파이를 색출해야 한다. 내부적으로 그들은 분열을 일으키고 있습니다. 두번다시 속지 마세요...|||반역자는 모두 추방됩니다. 한동훈 배신자 40명 전원 추방|||한동훈에 대해 후회하지 마세요.|||한동훈은 퇴출시켜야 한다.|||계엄령, 국민은 김건희 불법증권과 정치개입을 뇌물로 인정할 것인가?|||장동혁 의원님, 절대로 흔들리시면 안됩니다. 윤어게인은 반드시 윤총장과 함께 해야 합니다.|||친한 친구들을 빨리 없애야 해요. 불가능합니다."
